sensorID,zoneID,equipmentID,sensorType,currentReading,lastUpdateTime
S3082,Z883,,Humidity,30.9,2025-07-01 13:17:34
S3083,Z883,,Sound,62.7,2025-06-30 20:49:42
S3084,Z884,,Motion,1.0,2025-07-01 03:38:32
S3085,Z884,,Temperature,77.6,2025-07-01 21:07:27
S3086,Z884,E2946,Motion,0.0,2025-07-01 15:15:14
S3087,Z885,,Humidity,47.4,2025-07-01 15:51:06
S3088,Z885,E2197,Sound,37.7,2025-07-01 22:37:37
S3089,Z885,,AirQuality,89.5,2025-07-01 14:22:09
S3090,Z886,,AirQuality,40.9,2025-07-01 10:05:25
S3091,Z886,,Light,286.9,2025-06-30 05:10:03
S3092,Z887,E3606,Smoke,8.5,2025-07-01 14:56:04
S3093,Z887,,Light,815.5,2025-07-01 11:25:05
S3094,Z887,E2435,Pressure,30.3,2025-07-01 08:46:25
S3095,Z887,E4794,Occupancy,3.0,2025-06-29 15:30:25
S3096,Z887,,Occupancy,3.0,2025-07-01 00:34:35
S3097,Z888,E0774,Humidity,65.7,2025-07-01 16:10:50
S3098,Z888,,CO2,477.3,2025-07-01 12:32:07
S3099,Z889,,Humidity,42.7,2025-07-01 21:52:01
S3100,Z889,E0810,Humidity,51.9,2025-07-01 21:14:03
S3101,Z890,,Temperature,77.0,2025-07-01 17:35:30
S3102,Z890,E4508,Motion,0.0,2025-07-01 11:41:25
S3103,Z890,E4138,Temperature,79.9,2025-07-01 23:26:00
S3104,Z890,,Smoke,3.8,2025-07-01 02:50:35
S3105,Z890,,Vibration,71.0,2025-07-01 03:07:05
S3106,Z891,,Light,868.9,2025-06-30 03:22:31
S3107,Z891,E4592,Occupancy,25.0,2025-07-01 07:34:18
S3108,Z891,,CO2,543.4,2025-07-01 06:53:10
S3109,Z891,E5334,Vibration,42.1,2025-07-01 08:24:08
S3110,Z891,E1797,Vibration,52.1,2025-06-29 00:41:08
S3111,Z892,,Smoke,3.3,2025-06-30 20:18:15
S3112,Z892,,Temperature,69.2,2025-07-01 09:05:47
S3113,Z893,E2709,Vibration,70.6,2025-07-01 14:45:00
S3114,Z893,E4874,CO2,418.0,2025-06-29 21:13:28
S3115,Z893,,Smoke,3.3,2025-07-01 12:14:27
S3116,Z894,E3172,Motion,1.0,2025-07-01 11:52:37
S3117,Z894,,Motion,1.0,2025-06-29 01:30:28
S3118,Z894,,Vibration,64.9,2025-07-01 20:11:35
S3119,Z894,,Pressure,30.0,2025-06-29 12:36:41
S3120,Z894,E3173,Smoke,2.7,2025-07-01 08:36:43
S3121,Z895,,Smoke,7.3,2025-06-29 04:34:29
S3122,Z895,,Sound,63.6,2025-07-01 05:12:38
S3123,Z895,,Temperature,67.1,2025-07-01 14:44:50
S3124,Z895,,Pressure,29.8,2025-07-01 08:34:08
S3125,Z896,,Vibration,17.9,2025-07-01 11:18:29
S3126,Z896,,Light,928.9,2025-07-01 16:50:47
S3127,Z896,,Vibration,10.8,2025-07-01 02:36:25
S3128,Z896,E1174,CO2,595.9,2025-07-01 08:32:52
S3129,Z897,,CO2,400.5,2025-07-01 05:57:38
S3130,Z897,,Occupancy,14.0,2025-07-01 03:23:51
S3131,Z897,,Humidity,56.7,2025-07-01 21:47:03
S3132,Z898,,Light,359.7,2025-07-01 06:51:43
S3133,Z898,,Sound,69.0,2025-07-01 02:50:20
S3134,Z898,,Light,504.8,2025-07-01 13:51:35
S3135,Z899,E2071,Light,139.8,2025-07-01 06:39:06
S3136,Z899,E1759,Occupancy,16.0,2025-07-01 18:26:31
S3137,Z900,,Sound,76.5,2025-07-01 03:54:59
S3138,Z900,,Temperature,81.0,2025-07-01 04:16:52
S3139,Z900,,Pressure,29.6,2025-07-01 09:02:57
S3140,Z901,E1772,Smoke,4.4,2025-07-01 06:01:47
S3141,Z901,,Vibration,48.6,2025-07-01 18:35:59
S3142,Z901,E2821,Pressure,29.8,2025-07-01 21:33:01
S3143,Z902,,AirQuality,24.2,2025-07-01 13:47:36
S3144,Z902,,Occupancy,18.0,2025-07-01 08:35:38
S3145,Z902,,Occupancy,12.0,2025-07-01 13:31:20
S3146,Z903,E2309,Pressure,29.9,2025-07-01 20:47:46
S3147,Z903,E1311,Sound,39.7,2025-07-01 16:31:09
S3148,Z903,,Humidity,63.3,2025-07-01 18:10:16
S3149,Z903,E4816,Temperature,75.7,2025-07-01 20:30:40
S3150,Z903,,Pressure,30.3,2025-07-01 18:13:41
S3151,Z904,E2260,CO2,898.3,2025-07-01 19:29:03
S3152,Z904,E0522,AirQuality,93.4,2025-07-01 09:17:12
S3153,Z904,,Vibration,53.8,2025-07-01 06:48:00
S3154,Z904,,Pressure,30.4,2025-07-01 19:34:44
S3155,Z905,E3301,Light,79.8,2025-07-01 01:54:59
S3156,Z905,E0504,Smoke,6.6,2025-07-01 15:40:35
S3157,Z905,,Motion,0.0,2025-07-01 06:55:29
S3158,Z906,E4677,AirQuality,76.9,2025-07-01 00:45:19
S3159,Z906,,Occupancy,12.0,2025-07-01 01:56:51
S3160,Z907,,Motion,1.0,2025-06-30 05:45:37
S3161,Z907,,AirQuality,77.6,2025-07-01 22:43:55
S3162,Z907,,AirQuality,16.8,2025-07-01 16:09:41
S3163,Z907,E5508,AirQuality,73.0,2025-06-29 19:37:56
S3164,Z908,E3840,Vibration,50.7,2025-07-01 22:34:09
S3165,Z908,,Motion,1.0,2025-07-01 21:11:08
S3166,Z909,,Vibration,77.6,2025-07-01 02:56:36
S3167,Z909,,Motion,1.0,2025-07-01 07:41:52
S3168,Z909,,Smoke,0.2,2025-07-01 05:25:34
S3169,Z909,,Pressure,29.6,2025-07-01 18:17:30
S3170,Z910,E1696,CO2,1177.2,2025-07-01 11:12:23
S3171,Z910,,Light,782.3,2025-07-01 07:13:08
S3172,Z910,,AirQuality,63.3,2025-06-28 23:54:12
S3173,Z911,,CO2,825.7,2025-07-01 17:16:13
S3174,Z911,,Temperature,80.8,2025-06-30 18:05:00
S3175,Z911,,Motion,1.0,2025-07-01 06:17:52
S3176,Z911,,Temperature,69.5,2025-07-01 22:55:01
S3177,Z912,,Temperature,76.7,2025-06-30 07:39:48
S3178,Z912,,Light,573.8,2025-07-01 11:47:06
S3179,Z912,,Pressure,29.7,2025-07-01 09:33:03
S3180,Z913,,Motion,0.0,2025-07-01 11:22:53
S3181,Z913,E3056,Smoke,0.7,2025-06-30 01:51:23
S3182,Z913,E0510,Sound,56.8,2025-07-01 00:35:37
S3183,Z913,,Occupancy,21.0,2025-07-01 10:19:01
S3184,Z914,,CO2,978.4,2025-07-01 18:32:28
S3185,Z914,,Smoke,2.6,2025-07-01 01:03:25
S3186,Z914,,Pressure,30.2,2025-07-01 12:55:16
S3187,Z915,E3484,Smoke,9.3,2025-06-29 23:01:42
S3188,Z915,,Humidity,37.2,2025-07-01 14:07:27
S3189,Z915,,Pressure,29.6,2025-07-01 15:19:59
S3190,Z915,,Motion,0.0,2025-07-01 15:28:14
S3191,Z915,E0624,Light,698.1,2025-07-01 21:23:54
S3192,Z916,,Humidity,68.9,2025-07-01 14:53:27
S3193,Z916,,Motion,1.0,2025-07-01 03:07:33
S3194,Z916,,CO2,401.9,2025-07-01 10:13:35
S3195,Z917,,CO2,768.2,2025-07-01 11:51:04
S3196,Z917,,Humidity,56.3,2025-07-01 14:12:11
S3197,Z917,E4476,Occupancy,22.0,2025-07-01 13:08:12
S3198,Z917,E1668,AirQuality,88.0,2025-07-01 07:02:36
S3199,Z918,,Vibration,29.2,2025-07-01 02:01:53
S3200,Z918,,Pressure,29.9,2025-07-01 05:46:16
S3201,Z918,,AirQuality,91.3,2025-07-01 13:11:13
S3202,Z918,E1486,Motion,1.0,2025-07-01 15:54:30
S3203,Z919,,Occupancy,16.0,2025-07-01 01:19:20
S3204,Z919,E1224,Humidity,60.1,2025-07-01 04:38:33
S3205,Z919,,Motion,0.0,2025-07-01 07:30:41
S3206,Z920,,Occupancy,15.0,2025-07-01 14:59:44
S3207,Z920,,Motion,1.0,2025-07-01 11:57:29
S3208,Z920,E3202,Motion,1.0,2025-07-01 14:11:29
S3209,Z920,,CO2,350.5,2025-06-30 21:19:28
S3210,Z921,,AirQuality,46.5,2025-07-01 01:46:58
S3211,Z921,E4035,Vibration,32.2,2025-07-01 09:11:21
S3212,Z922,,Sound,36.2,2025-07-01 09:41:10
S3213,Z922,,CO2,474.0,2025-07-01 18:23:42
S3214,Z923,E4450,AirQuality,32.8,2025-07-01 10:10:20
S3215,Z923,E5298,Humidity,41.6,2025-07-01 07:07:25
S3216,Z923,E1225,Smoke,6.6,2025-07-01 09:48:18
S3217,Z924,,Sound,65.8,2025-07-01 08:56:16
S3218,Z924,,Smoke,2.4,2025-07-01 12:32:33
S3219,Z925,E1217,CO2,1187.0,2025-07-01 12:42:51
S3220,Z925,,Temperature,78.4,2025-07-01 04:33:35
S3221,Z925,E2488,Smoke,7.1,2025-07-01 17:05:55
S3222,Z925,,Smoke,7.5,2025-07-01 01:40:49
S3223,Z925,E0011,CO2,631.7,2025-07-01 06:18:11
S3224,Z926,,Pressure,29.5,2025-06-29 08:07:42
S3225,Z926,E0919,Pressure,30.5,2025-07-01 03:51:24
S3226,Z927,,Pressure,29.8,2025-07-01 01:07:27
S3227,Z927,,AirQuality,72.6,2025-07-01 20:03:55
S3228,Z927,E3666,Sound,73.9,2025-06-30 10:55:33
S3229,Z927,E4343,AirQuality,78.7,2025-07-01 10:53:14
S3230,Z928,,Smoke,8.0,2025-07-01 02:45:20
S3231,Z928,,Sound,46.6,2025-07-01 17:43:28
S3232,Z928,,AirQuality,86.8,2025-07-01 03:04:10
S3233,Z928,E2882,CO2,599.7,2025-07-01 08:04:54
S3234,Z928,E0070,Humidity,36.7,2025-07-01 09:15:57
S3235,Z929,E1889,Occupancy,1.0,2025-06-30 05:37:34
S3236,Z929,,AirQuality,94.9,2025-07-01 02:33:47
S3237,Z929,E2912,Sound,58.5,2025-06-30 17:09:05
S3238,Z929,,Motion,0.0,2025-07-01 02:01:33
S3239,Z929,E0542,CO2,939.7,2025-07-01 12:31:02
S3240,Z930,,Light,237.5,2025-06-30 10:03:08
S3241,Z930,E2530,Temperature,70.1,2025-07-01 20:16:55
S3242,Z930,E3365,Smoke,7.0,2025-07-01 18:16:15
S3243,Z931,,Occupancy,1.0,2025-07-01 22:27:00
S3244,Z931,,Light,185.7,2025-07-01 03:50:16
S3245,Z931,,Light,648.9,2025-07-01 12:59:21
S3246,Z931,,Temperature,69.0,2025-07-01 07:44:10
S3247,Z931,,Light,375.4,2025-06-30 00:24:24
S3248,Z932,E0286,Temperature,82.5,2025-07-01 11:47:48
S3249,Z932,,Occupancy,21.0,2025-07-01 01:03:56
S3250,Z932,,Smoke,2.2,2025-07-01 10:24:57
S3251,Z933,,Temperature,73.8,2025-07-01 21:37:39
S3252,Z933,,Light,465.5,2025-07-01 15:24:42
S3253,Z934,,Humidity,63.0,2025-06-30 07:00:37
S3254,Z934,E0034,AirQuality,56.2,2025-06-29 05:31:42
S3255,Z934,E0473,Humidity,66.2,2025-07-01 08:47:13
S3256,Z934,,CO2,1143.1,2025-07-01 02:30:38
S3257,Z934,E2203,AirQuality,34.3,2025-07-01 01:20:52
S3258,Z935,,Temperature,71.4,2025-07-01 20:31:19
S3259,Z935,,Light,862.4,2025-07-01 19:10:05
S3260,Z935,,Temperature,79.1,2025-07-01 01:40:48
S3261,Z936,,Sound,57.4,2025-07-01 11:46:35
S3262,Z936,,CO2,997.4,2025-07-01 03:24:50
S3263,Z936,,Temperature,75.4,2025-07-01 17:42:49
S3264,Z936,E3030,Vibration,17.3,2025-07-01 11:35:27
S3265,Z936,E0773,Pressure,29.9,2025-07-01 11:36:06
S3266,Z937,,Pressure,30.1,2025-07-01 04:03:37
S3267,Z937,,Temperature,68.2,2025-06-30 02:57:14
S3268,Z937,,Smoke,5.5,2025-07-01 02:07:06
S3269,Z938,,AirQuality,58.7,2025-07-01 16:58:07
S3270,Z938,E0405,Motion,0.0,2025-07-01 02:24:32
S3271,Z938,,Sound,41.6,2025-07-01 20:29:52
S3272,Z938,,Temperature,83.5,2025-07-01 11:38:15
S3273,Z938,,Sound,61.7,2025-07-01 14:36:53
S3274,Z939,,Occupancy,1.0,2025-07-01 11:45:26
S3275,Z939,E4320,Motion,0.0,2025-07-01 02:22:34
S3276,Z939,,CO2,1057.5,2025-06-29 08:46:24
S3277,Z940,,Sound,37.9,2025-07-01 06:58:17
S3278,Z940,,AirQuality,35.4,2025-07-01 01:32:56
S3279,Z940,,Pressure,29.7,2025-07-01 05:29:33
S3280,Z941,,CO2,862.0,2025-07-01 08:46:45
S3281,Z941,,AirQuality,92.2,2025-06-29 12:30:12
S3282,Z942,,Light,128.7,2025-07-01 02:43:09
S3283,Z942,,Pressure,29.6,2025-06-29 01:34:32
S3284,Z942,,CO2,1053.2,2025-06-29 03:51:21
S3285,Z942,,Humidity,62.2,2025-07-01 22:31:00
S3286,Z943,E3835,Pressure,30.2,2025-07-01 12:15:42
S3287,Z943,,AirQuality,45.1,2025-07-01 02:58:06
S3288,Z943,,CO2,624.4,2025-07-01 15:37:04
S3289,Z943,,Vibration,76.3,2025-07-01 19:03:49
S3290,Z944,E0631,CO2,573.5,2025-06-29 03:38:44
S3291,Z944,E2926,Sound,50.9,2025-07-01 15:58:30
S3292,Z945,E2639,Temperature,77.7,2025-06-29 05:19:08
S3293,Z945,,Smoke,3.6,2025-06-30 09:43:09
S3294,Z945,,Vibration,41.8,2025-07-01 15:54:14
S3295,Z946,,Motion,1.0,2025-07-01 19:51:20
S3296,Z946,,Smoke,1.2,2025-07-01 10:25:09
S3297,Z946,,CO2,653.3,2025-06-29 06:56:09
S3298,Z946,E3704,AirQuality,31.4,2025-07-01 01:18:13
S3299,Z946,E0455,Light,753.6,2025-07-01 00:47:28
S3300,Z947,,Occupancy,25.0,2025-06-29 05:12:35
S3301,Z947,,Occupancy,7.0,2025-07-01 09:45:22
S3302,Z947,,Sound,50.9,2025-07-01 09:37:13
S3303,Z947,,Smoke,3.8,2025-07-01 12:22:16
S3304,Z948,E2097,Pressure,30.3,2025-07-01 11:29:53
S3305,Z948,,Occupancy,8.0,2025-06-30 15:01:29
S3306,Z948,,Smoke,1.5,2025-06-30 18:48:46
S3307,Z949,E3749,Pressure,29.5,2025-07-01 10:15:05
S3308,Z949,,Humidity,34.4,2025-06-29 23:27:30
S3309,Z949,,Motion,1.0,2025-06-29 09:47:08
S3310,Z949,,Motion,1.0,2025-07-01 10:00:48
S3311,Z950,E0317,Vibration,23.9,2025-07-01 01:40:12
S3312,Z950,,Motion,1.0,2025-06-29 23:46:17
S3313,Z950,E3787,Smoke,1.6,2025-06-29 15:08:34
S3314,Z950,E2705,Occupancy,17.0,2025-07-01 13:53:14
S3315,Z950,E1741,Motion,1.0,2025-07-01 18:29:19
S3316,Z951,,Temperature,77.3,2025-07-01 16:51:47
S3317,Z951,E3891,Motion,1.0,2025-07-01 16:08:22
S3318,Z951,,Humidity,41.9,2025-07-01 18:41:15
S3319,Z951,,Pressure,29.8,2025-06-30 15:46:39
S3320,Z951,,Occupancy,23.0,2025-07-01 19:18:09
S3321,Z952,,CO2,317.8,2025-07-01 20:36:54
S3322,Z952,,Occupancy,8.0,2025-06-30 14:11:21
S3323,Z952,,Occupancy,2.0,2025-07-01 03:21:53
S3324,Z952,,Temperature,72.7,2025-07-01 20:15:07
S3325,Z953,,Light,748.4,2025-07-01 01:58:21
S3326,Z953,,Motion,0.0,2025-06-29 21:53:58
S3327,Z953,,Humidity,54.8,2025-07-01 16:41:57
S3328,Z954,,CO2,578.5,2025-07-01 22:22:43
S3329,Z954,,Smoke,9.6,2025-07-01 01:45:10
S3330,Z955,,Sound,67.9,2025-06-29 18:12:37
S3331,Z955,E0990,Smoke,5.9,2025-07-01 12:13:29
S3332,Z955,,Temperature,67.9,2025-06-30 04:54:55
S3333,Z955,,Occupancy,25.0,2025-07-01 21:22:56
S3334,Z955,,AirQuality,17.1,2025-07-01 04:00:54
S3335,Z956,,Humidity,47.1,2025-06-29 01:02:19
S3336,Z956,,Occupancy,11.0,2025-07-01 15:50:44
S3337,Z956,E4659,Vibration,9.7,2025-07-01 03:16:42
S3338,Z956,,Temperature,81.7,2025-07-01 16:01:39
S3339,Z957,,Smoke,3.8,2025-07-01 12:48:52
S3340,Z957,,CO2,1179.9,2025-06-29 04:00:57
S3341,Z958,E1240,Temperature,68.4,2025-07-01 05:13:47
S3342,Z958,E3299,AirQuality,68.1,2025-07-01 06:08:58
S3343,Z958,,Temperature,75.9,2025-07-01 10:56:03
S3344,Z959,E0539,AirQuality,47.1,2025-07-01 08:17:37
S3345,Z959,E1011,Motion,1.0,2025-07-01 14:47:40
S3346,Z959,,Humidity,62.3,2025-07-01 15:54:45
S3347,Z959,,Sound,78.7,2025-07-01 17:55:36
S3348,Z959,,Motion,0.0,2025-06-30 21:50:49
S3349,Z960,,Light,636.4,2025-06-30 11:23:37
S3350,Z960,,Pressure,30.0,2025-06-29 09:43:17
S3351,Z960,,Light,60.5,2025-06-29 11:50:18
S3352,Z961,E3763,Smoke,5.5,2025-07-01 08:34:29
S3353,Z961,,Vibration,96.5,2025-06-30 04:16:53
S3354,Z961,,Humidity,41.3,2025-07-01 19:09:44
S3355,Z961,,Temperature,84.9,2025-06-29 04:37:39
S3356,Z962,,Motion,0.0,2025-07-01 17:53:00
S3357,Z962,,Smoke,1.4,2025-07-01 19:49:51
S3358,Z962,E4319,Motion,1.0,2025-07-01 03:47:11
S3359,Z963,,Occupancy,4.0,2025-06-29 11:27:52
S3360,Z963,,AirQuality,32.8,2025-06-29 21:08:21
S3361,Z964,E2155,Motion,0.0,2025-07-01 08:39:43
S3362,Z964,,AirQuality,79.9,2025-06-30 16:08:54
S3363,Z964,,CO2,1094.2,2025-07-01 16:45:51
S3364,Z964,,Humidity,33.4,2025-07-01 18:48:41
S3365,Z964,,Pressure,29.6,2025-06-29 20:35:27
S3366,Z965,,Temperature,74.0,2025-07-01 12:33:18
S3367,Z965,,Sound,69.2,2025-07-01 16:47:33
S3368,Z965,,CO2,310.6,2025-07-01 18:49:32
S3369,Z965,E5331,Occupancy,20.0,2025-07-01 07:33:42
S3370,Z966,E1199,Smoke,1.8,2025-07-01 07:24:45
S3371,Z966,,Motion,1.0,2025-07-01 18:30:54
S3372,Z966,,CO2,312.2,2025-07-01 02:24:15
S3373,Z966,E1663,Light,210.5,2025-07-01 20:49:27
S3374,Z966,E1974,Motion,0.0,2025-07-01 19:34:52
S3375,Z967,,Vibration,50.3,2025-07-01 15:33:21
S3376,Z967,,Light,366.3,2025-07-01 22:51:50
S3377,Z967,,Occupancy,10.0,2025-07-01 22:25:37
S3378,Z968,,Motion,1.0,2025-07-01 06:46:52
S3379,Z968,,Pressure,29.7,2025-07-01 05:15:36
S3380,Z968,,Occupancy,7.0,2025-07-01 07:47:09
S3381,Z968,E4598,Occupancy,21.0,2025-06-30 03:32:56
S3382,Z969,E0859,AirQuality,54.2,2025-07-01 15:25:11
S3383,Z969,,Smoke,3.6,2025-06-30 13:28:06
S3384,Z969,,Pressure,29.7,2025-06-30 01:22:07
S3385,Z969,E2260,CO2,961.0,2025-06-30 09:57:05
S3386,Z969,,Motion,0.0,2025-06-29 23:25:56
S3387,Z970,E5375,Smoke,1.2,2025-07-01 02:29:46
S3388,Z970,E1334,CO2,992.7,2025-06-29 19:13:14
S3389,Z970,,CO2,464.4,2025-07-01 10:18:29
S3390,Z970,E5173,Pressure,29.7,2025-07-01 13:48:23
S3391,Z970,,Occupancy,15.0,2025-06-30 10:02:46
S3392,Z971,E4126,CO2,432.2,2025-07-01 03:07:56
S3393,Z971,E2317,Light,174.9,2025-07-01 00:54:03
S3394,Z972,,Occupancy,22.0,2025-07-01 20:48:02
S3395,Z972,E2253,Motion,1.0,2025-06-30 14:18:47
S3396,Z972,E4666,Humidity,52.5,2025-07-01 18:14:42
S3397,Z973,,CO2,488.1,2025-06-30 17:42:33
S3398,Z973,,Temperature,84.3,2025-07-01 05:03:55
S3399,Z973,E1933,Humidity,35.1,2025-07-01 16:29:34
S3400,Z974,E2241,Motion,0.0,2025-07-01 11:07:18
S3401,Z974,,Sound,36.7,2025-07-01 23:09:49
S3402,Z975,,Pressure,29.9,2025-07-01 19:16:16
S3403,Z975,,Sound,69.0,2025-07-01 22:06:05
S3404,Z975,,CO2,432.3,2025-06-29 21:52:32
S3405,Z975,,Motion,0.0,2025-07-01 18:05:34
S3406,Z976,,Occupancy,9.0,2025-07-01 22:43:42
S3407,Z976,,Humidity,63.8,2025-07-01 18:26:28
S3408,Z977,E4506,Temperature,68.0,2025-07-01 02:49:31
S3409,Z977,E1527,Smoke,9.0,2025-07-01 09:08:49
S3410,Z978,E1197,Occupancy,1.0,2025-07-01 07:49:12
S3411,Z978,,Vibration,11.8,2025-07-01 01:42:36
S3412,Z978,,CO2,563.0,2025-07-01 14:07:20
S3413,Z978,,Temperature,83.0,2025-07-01 09:58:20
S3414,Z978,E4733,Occupancy,6.0,2025-07-01 07:54:10
S3415,Z979,E3516,Temperature,77.9,2025-07-01 11:57:20
S3416,Z979,,CO2,727.6,2025-07-01 11:23:48
S3417,Z979,,Light,792.3,2025-07-01 06:24:43
S3418,Z979,,CO2,332.1,2025-06-29 13:18:54
S3419,Z979,E0584,Humidity,51.7,2025-07-01 22:16:29
S3420,Z980,,Vibration,68.2,2025-07-01 10:28:08
S3421,Z980,,Temperature,70.1,2025-06-30 21:28:28
S3422,Z981,E2027,Temperature,68.7,2025-07-01 04:49:01
S3423,Z981,E3465,Motion,1.0,2025-07-01 16:05:34
S3424,Z981,,Light,401.8,2025-07-01 14:55:24
S3425,Z981,E3155,AirQuality,43.0,2025-06-29 19:45:10
S3426,Z981,,Vibration,81.0,2025-07-01 04:08:28
S3427,Z982,E0901,Light,117.4,2025-07-01 19:50:20
S3428,Z982,,Light,821.2,2025-07-01 13:15:50
S3429,Z982,E3987,Vibration,60.5,2025-06-29 12:41:17
S3430,Z982,,Vibration,61.0,2025-07-01 16:17:56
S3431,Z982,,Smoke,9.1,2025-07-01 09:55:56
S3432,Z983,,Motion,0.0,2025-07-01 10:39:07
S3433,Z983,E3919,Motion,0.0,2025-07-01 07:43:50
S3434,Z983,,Vibration,98.5,2025-07-01 11:28:59
S3435,Z984,,Motion,0.0,2025-07-01 20:46:23
S3436,Z984,,Light,661.8,2025-07-01 05:51:29
S3437,Z984,,Sound,36.0,2025-06-29 18:53:42
S3438,Z984,,AirQuality,26.2,2025-07-01 06:50:37
S3439,Z984,E3841,CO2,386.1,2025-07-01 07:53:54
S3440,Z985,E2545,Light,402.9,2025-07-01 03:39:34
S3441,Z985,E2291,AirQuality,40.3,2025-07-01 23:05:17
S3442,Z985,,Light,205.9,2025-06-30 07:18:42
S3443,Z985,,AirQuality,85.5,2025-07-01 11:45:07
S3444,Z985,,AirQuality,17.1,2025-07-01 04:42:15
S3445,Z986,E0371,Occupancy,21.0,2025-07-01 06:00:15
S3446,Z986,,Motion,1.0,2025-07-01 11:47:54
S3447,Z986,,CO2,521.0,2025-07-01 04:08:00
S3448,Z986,,Vibration,93.4,2025-07-01 22:22:31
S3449,Z986,,Sound,75.9,2025-07-01 09:56:50
S3450,Z987,,Light,242.6,2025-07-01 18:28:27
S3451,Z987,,Vibration,91.7,2025-07-01 02:06:57
S3452,Z987,E5348,Humidity,39.3,2025-07-01 12:16:08
S3453,Z988,,Temperature,76.9,2025-06-29 09:09:28
S3454,Z988,E2123,Temperature,75.9,2025-07-01 01:40:42
S3455,Z989,,Light,78.3,2025-07-01 21:46:13
S3456,Z989,E0979,Vibration,74.8,2025-07-01 09:54:45
S3457,Z989,,CO2,928.9,2025-07-01 10:12:33
S3458,Z989,,Vibration,15.7,2025-07-01 04:01:21
S3459,Z989,E5290,Humidity,48.0,2025-07-01 13:22:17
S3460,Z990,,Motion,0.0,2025-07-01 04:13:29
S3461,Z990,,Motion,0.0,2025-06-29 06:55:34
S3462,Z990,,Vibration,1.9,2025-07-01 14:02:49
S3463,Z990,,Pressure,30.1,2025-07-01 02:57:43
S3464,Z990,,Vibration,24.4,2025-07-01 01:58:01
S3465,Z991,E0562,Motion,0.0,2025-07-01 11:49:33
S3466,Z991,E5084,Pressure,29.6,2025-06-29 06:07:13
S3467,Z991,,Smoke,6.4,2025-07-01 17:45:39
S3468,Z991,,AirQuality,84.1,2025-07-01 16:37:46
S3469,Z991,E0620,Light,79.4,2025-07-01 19:45:38
S3470,Z992,,AirQuality,91.3,2025-07-01 20:27:05
S3471,Z992,E0678,Smoke,7.0,2025-07-01 15:12:10
S3472,Z993,E2626,Light,534.9,2025-07-01 17:50:13
S3473,Z993,,Motion,0.0,2025-06-29 15:02:05
S3474,Z993,,Smoke,2.2,2025-07-01 13:40:47
S3475,Z994,,Light,260.1,2025-07-01 21:18:54
S3476,Z994,E1962,CO2,1104.4,2025-07-01 06:58:35
S3477,Z994,,Occupancy,24.0,2025-06-29 07:27:21
S3478,Z994,,Pressure,30.1,2025-07-01 05:44:10
S3479,Z995,,Humidity,33.6,2025-07-01 22:10:33
S3480,Z995,,Motion,1.0,2025-07-01 22:17:44
S3481,Z995,E4231,Light,947.4,2025-07-01 16:36:54
S3482,Z996,E3037,Light,117.8,2025-07-01 22:14:03
S3483,Z996,E0993,Vibration,47.0,2025-07-01 04:20:05
