id,title,releaseYear,duration,rating,directorID,actorCharacterPairs,genres,genres_tru
movie_465,Movie 465 - Serial Mom (1994),1995,167,6.6,director_8,"[{'actorID': 'actor_32', 'characterID': 'char_445'}, {'actorID': 'actor_27', 'characterID': 'char_677'}, {'actorID': 'actor_72', 'characterID': 'char_371'}, {'actorID': 'actor_26', 'characterID': 'char_32'}, {'actorID': 'actor_39', 'characterID': 'char_297'}, {'actorID': 'actor_62', 'characterID': 'char_472'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]",Comedy|Crime|Horror
movie_466,"Movie 466 - Shadow, The (1994)",2005,106,9,director_8,"[{'actorID': 'actor_66', 'characterID': 'char_271'}, {'actorID': 'actor_0', 'characterID': 'char_446'}, {'actorID': 'actor_22', 'characterID': 'char_734'}, {'actorID': 'actor_20', 'characterID': 'char_598'}, {'actorID': 'actor_50', 'characterID': 'char_611'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}, {'name': 'Action', 'description': 'High-intensity, fast-paced movies'}]",Action|Adventure|Fantasy|Mystery
movie_467,Movie 467 - Shadowlands (1993),1988,113,9.6,director_19,"[{'actorID': 'actor_52', 'characterID': 'char_465'}, {'actorID': 'actor_5', 'characterID': 'char_454'}, {'actorID': 'actor_29', 'characterID': 'char_143'}, {'actorID': 'actor_53', 'characterID': 'char_183'}, {'actorID': 'actor_26', 'characterID': 'char_501'}, {'actorID': 'actor_46', 'characterID': 'char_295'}, {'actorID': 'actor_36', 'characterID': 'char_153'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}]",Drama|Romance
movie_468,Movie 468 - Short Cuts (1993),1995,99,4.4,director_26,"[{'actorID': 'actor_18', 'characterID': 'char_300'}, {'actorID': 'actor_40', 'characterID': 'char_271'}, {'actorID': 'actor_12', 'characterID': 'char_650'}, {'actorID': 'actor_54', 'characterID': 'char_594'}, {'actorID': 'actor_36', 'characterID': 'char_160'}]","[{'name': 'Western', 'description': 'American Frontier, cowboy themes'}, {'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}, {'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}]",Drama
movie_469,"Movie 469 - Simple Twist of Fate, A (1994)",1986,119,6.8,director_32,"[{'actorID': 'actor_41', 'characterID': 'char_503'}, {'actorID': 'actor_48', 'characterID': 'char_392'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]",Drama
movie_470,Movie 470 - Sirens (1994),1993,87,5.5,director_27,"[{'actorID': 'actor_39', 'characterID': 'char_726'}, {'actorID': 'actor_38', 'characterID': 'char_742'}, {'actorID': 'actor_65', 'characterID': 'char_16'}, {'actorID': 'actor_11', 'characterID': 'char_124'}, {'actorID': 'actor_60', 'characterID': 'char_457'}, {'actorID': 'actor_30', 'characterID': 'char_501'}, {'actorID': 'actor_54', 'characterID': 'char_280'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}]",Drama
movie_471,Movie 471 - Six Degrees of Separation (1993),2022,154,5.8,director_12,"[{'actorID': 'actor_26', 'characterID': 'char_66'}, {'actorID': 'actor_14', 'characterID': 'char_471'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'History', 'description': 'Historical events and figures'}]",Drama
movie_472,Movie 472 - Sleepless in Seattle (1993),1985,109,9,director_7,"[{'actorID': 'actor_13', 'characterID': 'char_0'}, {'actorID': 'actor_7', 'characterID': 'char_129'}, {'actorID': 'actor_47', 'characterID': 'char_167'}, {'actorID': 'actor_67', 'characterID': 'char_183'}, {'actorID': 'actor_63', 'characterID': 'char_619'}]","[{'name': 'Western', 'description': 'American Frontier, cowboy themes'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}, {'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}]",Comedy|Drama|Romance
movie_473,Movie 473 - Sliver (1993),1991,110,7.3,director_32,"[{'actorID': 'actor_52', 'characterID': 'char_702'}, {'actorID': 'actor_69', 'characterID': 'char_264'}]","[{'name': 'Drama', 'description': 'Serious, narrative-driven stories'}]",Thriller
movie_474,Movie 474 - Blade Runner (1982),2013,125,8.4,director_13,"[{'actorID': 'actor_18', 'characterID': 'char_74'}, {'actorID': 'actor_59', 'characterID': 'char_643'}, {'actorID': 'actor_10', 'characterID': 'char_536'}, {'actorID': 'actor_34', 'characterID': 'char_455'}, {'actorID': 'actor_22', 'characterID': 'char_417'}, {'actorID': 'actor_65', 'characterID': 'char_207'}, {'actorID': 'actor_37', 'characterID': 'char_734'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}]",Action|Sci-Fi|Thriller
movie_475,Movie 475 - Son in Law (1993),2017,158,5.9,director_13,"[{'actorID': 'actor_47', 'characterID': 'char_420'}, {'actorID': 'actor_16', 'characterID': 'char_538'}, {'actorID': 'actor_0', 'characterID': 'char_9'}, {'actorID': 'actor_42', 'characterID': 'char_73'}, {'actorID': 'actor_38', 'characterID': 'char_12'}, {'actorID': 'actor_36', 'characterID': 'char_449'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]",Comedy|Drama|Romance
movie_476,Movie 476 - So I Married an Axe Murderer (1993),1989,104,6.6,director_10,"[{'actorID': 'actor_47', 'characterID': 'char_32'}, {'actorID': 'actor_5', 'characterID': 'char_203'}, {'actorID': 'actor_7', 'characterID': 'char_669'}, {'actorID': 'actor_16', 'characterID': 'char_730'}, {'actorID': 'actor_35', 'characterID': 'char_252'}, {'actorID': 'actor_10', 'characterID': 'char_179'}, {'actorID': 'actor_69', 'characterID': 'char_603'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}, {'name': 'Family', 'description': 'Suitable for all ages'}]",Comedy|Romance|Thriller
movie_477,Movie 477 - Striking Distance (1993),1988,120,5.6,director_10,"[{'actorID': 'actor_69', 'characterID': 'char_496'}, {'actorID': 'actor_16', 'characterID': 'char_726'}, {'actorID': 'actor_17', 'characterID': 'char_259'}, {'actorID': 'actor_7', 'characterID': 'char_477'}, {'actorID': 'actor_47', 'characterID': 'char_654'}, {'actorID': 'actor_12', 'characterID': 'char_591'}, {'actorID': 'actor_1', 'characterID': 'char_329'}]","[{'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}, {'name': 'Drama', 'description': 'Serious, narrative-driven stories'}, {'name': 'Biopic', 'description': 'Based on a real person’s life'}]",Action|Crime
movie_478,Movie 478 - Super Mario Bros. (1993),2023,80,5.1,director_1,"[{'actorID': 'actor_56', 'characterID': 'char_113'}, {'actorID': 'actor_17', 'characterID': 'char_715'}, {'actorID': 'actor_65', 'characterID': 'char_559'}, {'actorID': 'actor_30', 'characterID': 'char_71'}, {'actorID': 'actor_12', 'characterID': 'char_650'}, {'actorID': 'actor_0', 'characterID': 'char_377'}, {'actorID': 'actor_3', 'characterID': 'char_34'}]","[{'name': 'Romance', 'description': 'Love-focused, emotional tales'}]",Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
movie_479,Movie 479 - Surviving the Game (1994),2023,112,9.3,director_0,"[{'actorID': 'actor_62', 'characterID': 'char_291'}, {'actorID': 'actor_1', 'characterID': 'char_51'}, {'actorID': 'actor_29', 'characterID': 'char_506'}, {'actorID': 'actor_57', 'characterID': 'char_312'}, {'actorID': 'actor_14', 'characterID': 'char_429'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]",Action|Adventure|Thriller
movie_480,Movie 480 - Terminal Velocity (1994),2013,111,5,director_1,"[{'actorID': 'actor_17', 'characterID': 'char_726'}, {'actorID': 'actor_10', 'characterID': 'char_316'}, {'actorID': 'actor_14', 'characterID': 'char_730'}]","[{'name': 'Animation', 'description': 'Animated content for all ages'}, {'name': 'Horror', 'description': 'Scary and fear-inducing themes'}]",Action|Mystery|Thriller
movie_481,Movie 481 - Thirty-Two Short Films About Glenn Gould (1993),1988,131,8.8,director_13,"[{'actorID': 'actor_3', 'characterID': 'char_193'}, {'actorID': 'actor_63', 'characterID': 'char_495'}, {'actorID': 'actor_5', 'characterID': 'char_383'}, {'actorID': 'actor_4', 'characterID': 'char_401'}, {'actorID': 'actor_65', 'characterID': 'char_97'}]","[{'name': 'Family', 'description': 'Suitable for all ages'}, {'name': 'Biopic', 'description': 'Based on a real person’s life'}]",Drama|Musical
movie_482,Movie 482 - Threesome (1994),2012,156,8.7,director_4,"[{'actorID': 'actor_51', 'characterID': 'char_368'}, {'actorID': 'actor_69', 'characterID': 'char_510'}]","[{'name': 'Documentary', 'description': 'Non-fiction, informational film'}, {'name': 'Adventure', 'description': 'Exploration and quests'}]",Comedy|Romance
movie_483,"Movie 483 - Nightmare Before Christmas, The (1993)",1993,99,6.1,director_34,"[{'actorID': 'actor_4', 'characterID': 'char_629'}, {'actorID': 'actor_74', 'characterID': 'char_92'}, {'actorID': 'actor_0', 'characterID': 'char_73'}, {'actorID': 'actor_50', 'characterID': 'char_262'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}]",Animation|Children|Fantasy|Musical
movie_484,"Movie 484 - Three Musketeers, The (1993)",2020,159,5.3,director_10,"[{'actorID': 'actor_74', 'characterID': 'char_50'}, {'actorID': 'actor_31', 'characterID': 'char_381'}, {'actorID': 'actor_35', 'characterID': 'char_200'}]","[{'name': 'Mystery', 'description': 'Investigation and revealing secrets'}, {'name': 'Animation', 'description': 'Animated content for all ages'}, {'name': 'Western', 'description': 'American Frontier, cowboy themes'}]",Action|Adventure|Comedy|Romance
movie_485,Movie 485 - Tombstone (1993),2014,157,7.4,director_8,"[{'actorID': 'actor_62', 'characterID': 'char_504'}, {'actorID': 'actor_54', 'characterID': 'char_700'}, {'actorID': 'actor_74', 'characterID': 'char_88'}, {'actorID': 'actor_13', 'characterID': 'char_190'}, {'actorID': 'actor_31', 'characterID': 'char_186'}, {'actorID': 'actor_32', 'characterID': 'char_397'}]","[{'name': 'Film Noir', 'description': 'Dark, cynical crime dramas'}]",Action|Drama|Western
movie_486,Movie 486 - True Romance (1993),2016,104,6.8,director_24,"[{'actorID': 'actor_5', 'characterID': 'char_721'}, {'actorID': 'actor_17', 'characterID': 'char_450'}, {'actorID': 'actor_67', 'characterID': 'char_379'}, {'actorID': 'actor_49', 'characterID': 'char_439'}, {'actorID': 'actor_11', 'characterID': 'char_91'}, {'actorID': 'actor_42', 'characterID': 'char_192'}, {'actorID': 'actor_15', 'characterID': 'char_200'}]","[{'name': 'Action', 'description': 'High-intensity, fast-paced movies'}]",Crime|Thriller
movie_487,"Movie 487 - War Room, The (1993)",2011,89,5,director_17,"[{'actorID': 'actor_56', 'characterID': 'char_192'}, {'actorID': 'actor_58', 'characterID': 'char_508'}, {'actorID': 'actor_22', 'characterID': 'char_743'}, {'actorID': 'actor_27', 'characterID': 'char_284'}, {'actorID': 'actor_39', 'characterID': 'char_572'}]","[{'name': 'Adventure', 'description': 'Exploration and quests'}, {'name': 'Musical', 'description': 'Song and dance-driven narratives'}]",Documentary
movie_488,"Movie 488 - Pagemaster, The (1994)",1989,162,5.2,director_16,"[{'actorID': 'actor_23', 'characterID': 'char_673'}, {'actorID': 'actor_33', 'characterID': 'char_720'}, {'actorID': 'actor_1', 'characterID': 'char_288'}, {'actorID': 'actor_26', 'characterID': 'char_358'}]","[{'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Western', 'description': 'American Frontier, cowboy themes'}]",Action|Adventure|Animation|Children|Fantasy
movie_489,Movie 489 - Welcome to the Dollhouse (1995),1981,101,5,director_16,"[{'actorID': 'actor_17', 'characterID': 'char_226'}, {'actorID': 'actor_37', 'characterID': 'char_37'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}, {'name': 'History', 'description': 'Historical events and figures'}, {'name': 'War', 'description': 'Stories focused on warfare and conflict'}]",Comedy|Drama
movie_490,Movie 490 - Germinal (1993),1982,129,6.8,director_12,"[{'actorID': 'actor_61', 'characterID': 'char_453'}, {'actorID': 'actor_40', 'characterID': 'char_220'}, {'actorID': 'actor_20', 'characterID': 'char_483'}]","[{'name': 'Western', 'description': 'American Frontier, cowboy themes'}]",Drama|Romance
movie_491,Movie 491 - Chasers (1994),2013,93,7.1,director_12,"[{'actorID': 'actor_61', 'characterID': 'char_746'}, {'actorID': 'actor_2', 'characterID': 'char_224'}]","[{'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]",Comedy
movie_492,Movie 492 - Kika (1993),2015,100,4.5,director_17,"[{'actorID': 'actor_27', 'characterID': 'char_260'}, {'actorID': 'actor_20', 'characterID': 'char_251'}, {'actorID': 'actor_16', 'characterID': 'char_645'}, {'actorID': 'actor_52', 'characterID': 'char_188'}, {'actorID': 'actor_50', 'characterID': 'char_686'}, {'actorID': 'actor_62', 'characterID': 'char_669'}, {'actorID': 'actor_25', 'characterID': 'char_649'}]","[{'name': 'Crime', 'description': 'Focus on criminal acts and detection'}, {'name': 'Mystery', 'description': 'Investigation and revealing secrets'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]",Comedy|Drama
movie_493,Movie 493 - Bhaji on the Beach (1993),1995,140,6.3,director_24,"[{'actorID': 'actor_45', 'characterID': 'char_595'}, {'actorID': 'actor_33', 'characterID': 'char_421'}, {'actorID': 'actor_28', 'characterID': 'char_500'}, {'actorID': 'actor_57', 'characterID': 'char_137'}, {'actorID': 'actor_16', 'characterID': 'char_175'}]","[{'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}]",Comedy|Drama
movie_494,Movie 494 - Little Big League (1994),1988,155,6.4,director_6,"[{'actorID': 'actor_31', 'characterID': 'char_559'}, {'actorID': 'actor_39', 'characterID': 'char_175'}, {'actorID': 'actor_9', 'characterID': 'char_79'}, {'actorID': 'actor_53', 'characterID': 'char_262'}]","[{'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}, {'name': 'History', 'description': 'Historical events and figures'}]",Comedy|Drama
movie_495,"Movie 495 - Ciao, Professore! (Io speriamo che me la cavo) (1992)",2011,100,6.2,director_18,"[{'actorID': 'actor_8', 'characterID': 'char_573'}, {'actorID': 'actor_19', 'characterID': 'char_71'}, {'actorID': 'actor_16', 'characterID': 'char_272'}, {'actorID': 'actor_28', 'characterID': 'char_558'}, {'actorID': 'actor_35', 'characterID': 'char_425'}, {'actorID': 'actor_7', 'characterID': 'char_397'}]","[{'name': 'Sci-Fi', 'description': 'Futuristic or science-based concepts'}, {'name': 'Musical', 'description': 'Song and dance-driven narratives'}, {'name': 'Documentary', 'description': 'Non-fiction, informational film'}]",Drama
movie_496,Movie 496 - Spanking the Monkey (1994),2011,164,6.2,director_17,"[{'actorID': 'actor_50', 'characterID': 'char_136'}, {'actorID': 'actor_23', 'characterID': 'char_628'}, {'actorID': 'actor_64', 'characterID': 'char_158'}, {'actorID': 'actor_6', 'characterID': 'char_241'}, {'actorID': 'actor_57', 'characterID': 'char_271'}]","[{'name': 'War', 'description': 'Stories focused on warfare and conflict'}, {'name': 'Romance', 'description': 'Love-focused, emotional tales'}]",Comedy|Drama
movie_497,"Movie 497 - Little Rascals, The (1994)",2006,96,5.9,director_13,"[{'actorID': 'actor_64', 'characterID': 'char_237'}, {'actorID': 'actor_11', 'characterID': 'char_728'}, {'actorID': 'actor_68', 'characterID': 'char_314'}, {'actorID': 'actor_7', 'characterID': 'char_378'}, {'actorID': 'actor_54', 'characterID': 'char_16'}, {'actorID': 'actor_12', 'characterID': 'char_601'}]","[{'name': 'Comedy', 'description': 'Light-hearted, humorous content'}]",Children|Comedy
movie_498,Movie 498 - Andre (1994),2012,80,8.4,director_8,"[{'actorID': 'actor_45', 'characterID': 'char_345'}, {'actorID': 'actor_31', 'characterID': 'char_671'}, {'actorID': 'actor_33', 'characterID': 'char_429'}, {'actorID': 'actor_20', 'characterID': 'char_574'}, {'actorID': 'actor_67', 'characterID': 'char_344'}, {'actorID': 'actor_71', 'characterID': 'char_565'}]","[{'name': 'Horror', 'description': 'Scary and fear-inducing themes'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}, {'name': 'Fantasy', 'description': 'Magical and imaginative storytelling'}]",Adventure|Children|Drama
movie_499,Movie 499 - Movie 499 - Reduced regional monitoring,2007,87,6.9,director_33,"[{'actorID': 'actor_49', 'characterID': 'char_60'}, {'actorID': 'actor_50', 'characterID': 'char_628'}, {'actorID': 'actor_18', 'characterID': 'char_305'}, {'actorID': 'actor_9', 'characterID': 'char_629'}, {'actorID': 'actor_32', 'characterID': 'char_350'}, {'actorID': 'actor_7', 'characterID': 'char_69'}, {'actorID': 'actor_63', 'characterID': 'char_551'}]","[{'name': 'Biopic', 'description': 'Based on a real person’s life'}, {'name': 'Thriller', 'description': 'Suspenseful, tension-building plots'}]",
