region_econ_id,region_id,year,gdp_usd_billion,unemployment_rate_pct,avg_household_income_usd,population_growth_rate_pct,business_growth_index,data_source_references
RE-a4ddbfcf,R-a3f86a25,2022,67.43,7.19,10609.9,3.01,1.33,['EconData_democratic']
RE-40d2b313,R-a3f86a25,2023,1884.73,4.23,38365.73,2.88,9.87,['EconData_than']
RE-8cccffc0,R-a3f86a25,2024,1153.23,10.32,76508.93,1.32,9.66,['EconData_glass']
RE-e5e8908d,R-dde34ffe,2018,1085.85,9.78,15738.0,0.5,8.3,['EconData_prevent']
RE-cdd50718,R-dde34ffe,2019,1764.79,11.55,30839.14,3.28,3.38,['EconData_manage']
RE-da1cfc31,R-dde34ffe,2020,95.69,2.42,51391.77,0.86,6.47,['EconData_president']
RE-e13a5797,R-dde34ffe,2021,462.21,14.93,118977.3,3.66,6.22,['EconData_specific']
RE-62304f9f,R-dde34ffe,2022,398.34,2.82,75022.09,1.85,6.5,['EconData_upon']
RE-2cb70093,R-dde34ffe,2023,470.28,14.97,101881.08,3.65,5.49,['EconData_thing']
RE-f0d9590b,R-dde34ffe,2024,1564.1,12.35,33623.51,1.24,8.31,['EconData_reduce']
RE-0568a7ca,R-2ef431c7,2018,1771.56,20.07,109792.98,1.67,3.33,['EconData_trial']
RE-c4118ae1,R-2ef431c7,2019,1186.81,9.66,55075.1,2.76,2.79,['EconData_anyone']
RE-ec082e4a,R-2ef431c7,2020,724.31,22.87,37085.15,1.19,3.15,['EconData_daughter']
RE-b4926fb0,R-2ef431c7,2021,978.08,20.45,65576.82,1.5,2.07,['EconData_house']
RE-75de25ac,R-2ef431c7,2022,757.31,23.21,79622.81,2.79,0.71,['EconData_idea']
RE-5f3bab71,R-2ef431c7,2023,1537.76,2.79,96236.18,1.57,3.25,['EconData_hair']
RE-921dba1a,R-2ef431c7,2024,1921.1,12.77,87092.91,1.5,8.56,['EconData_break']
RE-6252dfe6,R-964f5dc9,2018,648.17,19.3,96538.9,3.12,2.97,['EconData_available']
RE-4a50242c,R-964f5dc9,2019,639.78,10.13,85771.09,2.49,9.51,['EconData_kind']
RE-a13bcaf9,R-964f5dc9,2020,1311.94,5.81,114830.51,0.62,3.08,['EconData_thus']
RE-2b42eb0c,R-964f5dc9,2021,898.49,4.58,75884.03,3.8,9.59,['EconData_piece']
RE-1221be9a,R-964f5dc9,2022,1061.95,8.75,103456.32,0.3,7.39,['EconData_play']
RE-ab362a71,R-964f5dc9,2023,855.96,23.04,101721.52,1.52,0.68,['EconData_more']
RE-6881369a,R-964f5dc9,2024,486.56,3.99,43864.02,1.35,8.42,['EconData_knowledge']
RE-ab28cd83,R-f20820c4,2018,150.18,13.51,24803.45,2.88,3.61,['EconData_about']
RE-628cf32a,R-f20820c4,2019,1448.0,17.81,86139.22,2.04,7.27,['EconData_mind']
RE-283ed753,R-f20820c4,2020,746.46,22.54,92464.89,3.8,8.0,['EconData_take']
RE-6bc87e40,R-f20820c4,2021,674.51,8.11,91731.4,0.2,1.27,['EconData_miss']
RE-f61ae65c,R-f20820c4,2022,1524.33,5.24,24879.37,2.66,8.58,['EconData_quite']
RE-82fba86b,R-f20820c4,2023,1882.01,4.64,66871.08,2.88,1.94,['EconData_near']
RE-d4e67a85,R-f20820c4,2024,1713.82,14.25,96820.55,2.15,3.04,['EconData_test']
RE-4215d576,R-f8a9376d,2018,1435.64,24.64,62403.72,3.18,3.49,['EconData_sea']
RE-adf71e2b,R-f8a9376d,2019,1846.9,11.73,20916.29,3.0,9.1,['EconData_firm']
RE-b273cb60,R-f8a9376d,2020,61.96,23.02,40763.54,0.38,2.74,['EconData_society']
RE-37364828,R-f8a9376d,2021,1237.81,16.63,34768.79,2.23,6.0,['EconData_air']
RE-2519a1e0,R-f8a9376d,2022,664.55,16.8,88190.17,2.5,1.47,['EconData_dream']
RE-4feb01d4,R-f8a9376d,2023,653.12,7.24,119600.77,0.91,4.11,['EconData_break']
RE-99b111ad,R-f8a9376d,2024,880.42,3.66,25259.35,3.48,7.58,['EconData_Republican']
RE-882e25c0,R-f4cc8df1,2018,133.48,1.4,47872.59,1.32,2.39,['EconData_work']
RE-44f3a1df,R-f4cc8df1,2019,1653.89,23.77,107505.89,3.04,6.42,['EconData_why']
RE-4b6c2c24,R-f4cc8df1,2020,956.2,6.49,63434.22,0.4,6.09,['EconData_allow']
RE-6497d5b5,R-f4cc8df1,2021,1035.93,17.9,92305.69,1.1,5.56,['EconData_hour']
RE-6b6f8824,R-f4cc8df1,2022,741.6,15.03,44515.51,3.74,1.36,['EconData_send']
RE-33f39aac,R-f4cc8df1,2023,537.74,2.73,28286.43,2.91,6.29,['EconData_PM']
RE-63021514,R-f4cc8df1,2024,1990.18,11.72,21867.29,1.41,2.72,['EconData_Republican']
RE-cd82c157,R-4c158191,2018,488.65,20.12,25882.2,3.46,9.07,['EconData_good']
RE-8bbdbec1,R-4c158191,2019,1086.44,7.4,14989.74,0.85,5.15,['EconData_want']
RE-62142b8b,R-4c158191,2020,1755.25,20.73,12859.95,1.1,8.72,['EconData_sing']
RE-0464999d,R-4c158191,2021,1511.07,20.27,32765.15,2.56,8.41,['EconData_either']
RE-4cb09f37,R-4c158191,2022,227.09,4.36,68209.22,0.44,1.74,['EconData_could']
RE-1f6f5698,R-4c158191,2023,121.54,15.18,87719.44,3.26,7.12,['EconData_would']
RE-9f34d489,R-4c158191,2024,1962.87,18.11,45777.13,0.62,9.12,['EconData_high']
RE-19d29004,R-dfc975c2,2018,89.45,0.55,60165.66,3.98,1.58,['EconData_scene']
RE-625913d5,R-dfc975c2,2019,347.46,12.52,56335.82,2.51,6.42,['EconData_actually']
RE-5b9853e0,R-dfc975c2,2020,550.42,24.42,102417.58,2.54,1.69,['EconData_movement']
RE-9e7a8d59,R-dfc975c2,2021,808.37,2.68,92616.02,0.18,8.76,['EconData_report']
RE-066a4904,R-dfc975c2,2022,920.29,7.63,23613.52,0.94,4.78,['EconData_here']
RE-772bdf78,R-dfc975c2,2023,26.64,23.56,71924.75,2.05,7.26,['EconData_nearly']
RE-932b4bbe,R-dfc975c2,2024,1326.23,5.54,80039.77,3.69,1.82,['EconData_agreement']
RE-48b57bf1,R-cc031702,2018,489.49,6.61,29309.42,0.69,9.59,['EconData_everyone']
RE-faf86adc,R-cc031702,2019,1981.64,20.34,117339.92,1.15,9.22,['EconData_relate']
RE-8dd7c38e,R-cc031702,2020,1731.14,15.43,47623.67,0.12,7.14,['EconData_challenge']
RE-7eb301fa,R-cc031702,2021,1805.15,2.28,98311.1,2.05,5.37,['EconData_huge']
RE-21df0f46,R-cc031702,2022,1816.95,1.77,119215.67,3.74,2.77,['EconData_surface']
RE-1e11ad6b,R-cc031702,2023,253.43,17.6,112148.2,1.24,3.34,['EconData_live']
RE-4605f07a,R-cc031702,2024,870.93,0.03,29294.71,0.9,8.48,['EconData_chance']
RE-5bf9b7b0,R-aa1ffdb7,2018,281.81,15.62,88018.57,3.64,3.24,['EconData_lawyer']
RE-3f1423f6,R-aa1ffdb7,2019,47.07,12.26,14754.86,1.0,1.89,['EconData_peace']
RE-203198dc,R-aa1ffdb7,2020,1027.0,3.56,92077.49,3.37,7.47,['EconData_just']
RE-c2db1b15,R-aa1ffdb7,2021,1931.39,20.66,12619.81,3.86,3.67,['EconData_important']
RE-0ddbfbdd,R-aa1ffdb7,2022,1996.62,2.41,107056.36,0.31,4.95,['EconData_option']
RE-12fcf49f,R-aa1ffdb7,2023,1221.75,21.41,91480.59,2.07,0.91,['EconData_central']
RE-08e2f50d,R-aa1ffdb7,2024,1361.34,23.28,119318.45,0.93,6.5,['EconData_simply']
RE-0b57db9c,R-84d5baf1,2018,1022.03,17.64,87041.38,1.66,3.94,['EconData_fire']
RE-2e39e027,R-84d5baf1,2019,1403.53,15.27,65075.29,3.72,4.38,['EconData_some']
RE-48548a16,R-84d5baf1,2020,777.93,16.69,22026.36,1.95,3.03,['EconData_person']
RE-fe5d5c91,R-84d5baf1,2021,322.17,17.23,103456.0,3.18,1.67,['EconData_teacher']
RE-fc825b50,R-84d5baf1,2022,1945.59,18.58,49520.68,0.8,2.82,['EconData_fact']
RE-181a628a,R-84d5baf1,2023,16.03,23.47,76283.74,2.96,7.98,['EconData_take']
RE-9255f968,R-84d5baf1,2024,1219.13,24.26,21451.83,1.25,2.29,['EconData_yard']
RE-c0f396c3,R-6f36b5c4,2018,1974.49,13.05,41935.08,2.17,5.26,['EconData_loss']
RE-7df338b2,R-6f36b5c4,2019,1146.79,8.34,10405.55,3.28,6.84,['EconData_exist']
RE-8d19e554,R-6f36b5c4,2020,891.79,19.74,42564.99,1.54,2.68,['EconData_however']
RE-77051b0b,R-6f36b5c4,2021,1029.66,0.95,33730.03,0.36,8.59,['EconData_probably']
RE-cfba5ef0,R-6f36b5c4,2022,715.2,1.21,87826.57,0.62,9.03,['EconData_create']
RE-9d54fef3,R-6f36b5c4,2023,415.05,22.42,55410.96,2.62,0.64,['EconData_general']
RE-67397e33,R-6f36b5c4,2024,1934.07,6.88,91741.12,1.03,2.85,['EconData_practice']
RE-fad983b9,R-3db95a5d,2018,670.37,1.31,111611.23,0.9,5.43,['EconData_left']
RE-c0b40432,R-3db95a5d,2019,1286.2,7.05,119536.15,3.89,6.23,['EconData_keep']
RE-c2e73e10,R-3db95a5d,2020,1744.39,9.43,47868.97,1.54,3.39,['EconData_our']
RE-96e2b937,R-3db95a5d,2021,1341.48,9.72,97579.7,2.63,5.92,['EconData_career']
RE-6c2ace85,R-3db95a5d,2022,1914.8,5.29,93496.96,3.07,2.03,['EconData_enough']
RE-c0efe742,R-3db95a5d,2023,1794.61,6.55,94503.0,2.45,6.75,['EconData_itself']
RE-f3dd49f8,R-3db95a5d,2024,1704.32,23.79,70722.63,1.08,3.98,['EconData_rate']
RE-cf12a408,R-c11a977a,2018,1173.88,4.41,102540.16,1.33,8.74,['EconData_gas']
RE-89e3c129,R-c11a977a,2019,390.07,20.21,11209.28,0.15,3.89,['EconData_newspaper']
RE-18f71228,R-c11a977a,2020,1126.01,11.78,95825.9,1.98,4.5,['EconData_who']
RE-a3d12207,R-c11a977a,2021,456.85,0.25,94766.36,2.47,7.73,['EconData_eye']
RE-2be7e8b7,R-c11a977a,2022,908.52,18.72,42688.36,2.51,8.76,['EconData_artist']
RE-80978ed5,R-c11a977a,2023,30.17,4.92,95535.63,0.63,1.46,['EconData_determine']
RE-8c0f2730,R-c11a977a,2024,212.96,10.52,47572.44,2.57,6.83,['EconData_social']
RE-cebccc05,R-7598c667,2018,1580.01,23.53,58677.54,2.16,6.59,['EconData_glass']
RE-7e34e1ac,R-7598c667,2019,895.5,15.68,80673.41,2.5,9.14,['EconData_change']
RE-d987d057,R-7598c667,2020,571.54,24.26,66316.26,1.84,6.41,['EconData_issue']
RE-fced5342,R-7598c667,2021,1995.74,13.35,95133.38,0.71,9.16,['EconData_challenge']
RE-6b8cc287,R-7598c667,2022,538.57,5.92,39384.5,3.56,1.26,['EconData_baby']
RE-04be7e75,R-7598c667,2023,1820.61,3.41,100652.22,2.16,9.06,['EconData_water']
RE-0df69ce2,R-7598c667,2024,1565.01,5.46,119671.91,0.7,5.34,['EconData_conference']
RE-f10f8411,R-4472ec12,2018,348.49,4.89,67354.55,2.73,9.8,['EconData_art']
RE-f3f2a752,R-4472ec12,2019,130.19,2.07,53101.48,2.13,4.37,['EconData_fight']
RE-e21d03e5,R-4472ec12,2020,79.18,19.95,97177.9,3.77,7.47,['EconData_actually']
RE-13f433e2,R-4472ec12,2021,1971.02,23.04,118244.23,1.93,7.0,['EconData_material']
RE-012a5ab9,R-4472ec12,2022,1168.1,24.26,73546.27,1.66,0.45,['EconData_oil']
RE-646caab0,R-4472ec12,2023,1867.66,7.6,56604.79,3.25,8.58,['EconData_follow']
RE-7076edff,R-4472ec12,2024,1556.88,17.74,100794.66,1.49,0.61,['EconData_example']
RE-07afa429,R-535aaa33,2018,1131.61,6.96,106152.88,3.36,5.22,['EconData_effect']
RE-5913aaef,R-535aaa33,2019,1310.87,24.63,43965.55,0.65,1.78,['EconData_market']
RE-cdbaf262,R-535aaa33,2020,540.44,1.12,96343.27,3.23,9.04,['EconData_brother']
RE-be27d839,R-535aaa33,2021,337.55,13.87,50664.9,2.5,0.4,['EconData_anyone']
RE-46b56d15,R-535aaa33,2022,1798.61,8.04,117227.39,2.16,2.82,['EconData_ahead']
RE-b678f68e,R-535aaa33,2023,20.55,17.94,23781.3,2.35,4.83,['EconData_through']
RE-fd3a3651,R-535aaa33,2024,1345.01,13.5,107349.18,2.36,7.75,['EconData_during']
RE-57524764,R-d4fe1b65,2018,50.99,23.83,84916.65,3.33,1.14,['EconData_better']
RE-7a94c535,R-d4fe1b65,2019,1538.59,10.21,64841.39,1.44,2.6,['EconData_stock']
RE-72583880,R-d4fe1b65,2020,401.75,24.25,19740.63,1.17,6.02,['EconData_suggest']
RE-69060084,R-d4fe1b65,2021,892.11,0.2,26212.03,3.12,8.38,['EconData_front']
RE-f9997b62,R-d4fe1b65,2022,745.81,17.53,89251.28,1.23,0.33,['EconData_drive']
RE-ea7e8bba,R-d4fe1b65,2023,1180.47,21.52,41529.83,0.88,8.77,['EconData_position']
RE-217ca72a,R-d4fe1b65,2024,1089.69,16.35,28882.34,2.26,8.16,['EconData_believe']
RE-151b8f34,R-a96546e4,2018,739.61,13.26,50549.61,3.28,1.23,['EconData_city']
RE-d50f9106,R-a96546e4,2019,1388.9,19.37,10295.25,2.92,4.09,['EconData_art']
RE-00a65720,R-a96546e4,2020,907.46,2.46,39188.83,2.36,6.22,['EconData_those']
RE-0e5a505e,R-a96546e4,2021,688.07,13.3,117742.94,2.45,5.79,['EconData_themselves']
RE-4743a3c9,R-a96546e4,2022,1541.68,3.22,38047.76,0.94,9.84,['EconData_weight']
RE-37f23716,R-a96546e4,2023,1945.18,1.59,92661.23,1.44,1.89,['EconData_ever']
RE-97e23ccf,R-a96546e4,2024,103.52,5.64,22305.14,3.59,9.62,['EconData_along']
RE-dcc1d562,R-d7318892,2018,22.46,3.73,106330.52,3.99,9.13,['EconData_similar']
RE-e9d7e879,R-d7318892,2019,1235.0,4.32,15223.47,1.79,3.15,['EconData_official']
RE-63cfc3f8,R-d7318892,2020,1820.44,15.05,23335.45,1.05,9.61,['EconData_animal']
RE-8356bd8e,R-d7318892,2021,397.88,1.19,32110.51,0.07,3.89,['EconData_interview']
RE-1031fed8,R-d7318892,2022,1004.35,0.69,31184.43,3.56,4.9,['EconData_decision']
RE-58095d2d,R-d7318892,2023,1630.77,15.48,69402.04,2.76,6.88,['EconData_step']
RE-f8e213b9,R-d7318892,2024,422.06,0.3,66778.97,1.95,4.11,['EconData_list']
RE-0a097dd5,R-a8ed4615,2018,456.61,22.72,35274.19,2.02,5.08,['EconData_increase']
RE-c98eea04,R-a8ed4615,2019,1702.58,22.24,79213.72,1.76,4.3,['EconData_do']
RE-c079b660,R-a8ed4615,2020,681.56,7.71,94103.19,1.48,0.57,['EconData_avoid']
RE-f0d5c2c1,R-a8ed4615,2021,497.39,0.62,47886.05,1.9,9.58,['EconData_great']
RE-a3228d43,R-a8ed4615,2022,522.47,7.83,25166.22,3.63,8.68,['EconData_mother']
RE-ffbfbf1c,R-a8ed4615,2023,1166.57,12.24,82926.94,0.41,7.44,['EconData_just']
RE-469e038a,R-a8ed4615,2024,1566.23,24.65,37616.14,1.67,8.01,['EconData_store']
RE-6f69792a,R-25a993e1,2018,467.13,11.75,70197.97,2.93,4.13,['EconData_picture']
RE-e1219f8f,R-25a993e1,2019,1147.83,18.42,113020.12,3.93,1.2,['EconData_watch']
RE-8278607f,R-25a993e1,2020,904.65,18.51,81990.9,1.59,3.91,['EconData_age']
RE-92ce83a2,R-25a993e1,2021,1637.5,0.06,76895.59,2.51,2.33,['EconData_follow']
RE-8e0270bc,R-25a993e1,2022,1661.47,22.15,18801.93,0.06,4.95,['EconData_until']
RE-2715f5e5,R-25a993e1,2023,58.44,9.12,40004.45,2.92,2.09,['EconData_high']
RE-d239e990,R-25a993e1,2024,478.23,5.66,31464.95,0.14,9.4,['EconData_beautiful']
RE-85efe987,R-cd499d9d,2018,1074.34,5.4,63746.06,1.91,1.86,['EconData_edge']
RE-32ca1cff,R-cd499d9d,2019,188.49,22.5,10923.74,3.86,3.16,['EconData_college']
RE-0cc9266f,R-cd499d9d,2020,1671.31,9.75,66701.54,0.7,4.25,['EconData_price']
RE-338f8df3,R-cd499d9d,2021,1846.2,15.74,13056.37,3.57,8.2,['EconData_development']
RE-aeb67900,R-cd499d9d,2022,495.53,2.77,106628.61,2.24,4.86,['EconData_by']
RE-2ca89f0f,R-cd499d9d,2023,1073.52,18.49,81264.63,3.81,9.55,['EconData_understand']
RE-e6f6ee81,R-cd499d9d,2024,1486.5,8.84,13471.05,3.37,5.75,['EconData_begin']
RE-890ac5dd,R-c8e92f5f,2018,1794.83,1.01,11364.1,2.22,3.4,['EconData_election']
RE-1fcfec31,R-c8e92f5f,2019,1008.13,22.12,69530.59,0.79,3.36,['EconData_television']
RE-4e58c0ee,R-c8e92f5f,2020,913.36,19.29,86488.74,3.47,4.78,['EconData_look']
RE-f219ff5b,R-c8e92f5f,2021,1564.43,15.29,15719.98,2.57,7.78,['EconData_book']
RE-b1f54f93,R-c8e92f5f,2022,827.47,13.89,56210.97,3.55,3.1,['EconData_open']
RE-e3df37dd,R-c8e92f5f,2023,762.2,16.94,119665.98,3.1,0.73,['EconData_result']
RE-63606553,R-c8e92f5f,2024,1869.09,16.08,115387.58,1.13,0.9,['EconData_eight']
RE-546e4791,R-ba1820ab,2018,1959.44,2.48,48364.0,1.57,6.03,['EconData_feel']
RE-bc3c2e45,R-ba1820ab,2019,482.88,8.56,17986.95,2.01,6.97,['EconData_old']
RE-38751e8b,R-ba1820ab,2020,1039.2,5.4,25393.41,2.51,7.0,['EconData_recent']
RE-8958d2e8,R-ba1820ab,2021,1675.19,17.85,97518.13,1.17,3.96,['EconData_economic']
RE-fd6d3ccf,R-ba1820ab,2022,1654.24,16.44,114829.11,2.2,9.15,['EconData_also']
RE-51873450,R-ba1820ab,2023,1397.77,4.21,91892.7,1.52,5.66,['EconData_much']
RE-c70e1fdb,R-ba1820ab,2024,1551.85,7.36,75935.85,3.63,3.17,['EconData_husband']
RE-20763acd,R-9ccac495,2018,1856.93,9.47,10312.08,3.85,6.75,['EconData_situation']
RE-ef6848e5,R-9ccac495,2019,274.16,3.14,72560.53,1.6,1.01,['EconData_effort']
RE-8d19ad36,R-9ccac495,2020,693.74,4.3,48449.31,0.89,6.38,['EconData_me']
RE-7e3aa1e3,R-9ccac495,2021,1048.82,14.96,52335.97,3.15,5.89,['EconData_ask']
RE-ba6546a4,R-9ccac495,2022,187.83,5.09,30480.08,1.78,9.94,['EconData_unit']
RE-b5a07b14,R-9ccac495,2023,1122.54,22.46,99505.55,1.31,1.67,['EconData_up']
RE-2fae20b2,R-9ccac495,2024,1783.31,16.26,45232.92,2.42,7.6,['EconData_born']
RE-2eba633a,R-923837f7,2018,1929.32,4.12,27148.07,3.29,9.8,['EconData_class']
RE-0aeb8506,R-923837f7,2019,193.24,9.7,80733.34,0.6,1.69,['EconData_until']
RE-a3b9508a,R-923837f7,2020,84.35,10.23,79946.52,2.18,9.19,['EconData_law']
RE-f2f23c02,R-923837f7,2021,1155.59,12.77,24572.9,1.7,3.16,['EconData_modern']
RE-5bf8a19e,R-923837f7,2022,1764.05,22.71,61413.42,3.69,2.93,['EconData_short']
RE-ad015963,R-923837f7,2023,1136.86,18.18,73671.65,3.93,1.11,['EconData_process']
RE-65375ac1,R-923837f7,2024,674.51,20.14,112998.27,3.93,3.91,['EconData_message']
RE-1331d9b6,R-d2c458eb,2018,244.5,22.3,17173.52,2.4,9.91,['EconData_affect']
RE-08401b86,R-d2c458eb,2019,1889.45,24.73,31784.16,2.98,1.27,['EconData_let']
RE-36f9b79e,R-d2c458eb,2020,847.88,7.7,92828.22,2.51,9.46,['EconData_play']
RE-45bc8b34,R-d2c458eb,2021,1807.14,22.56,46708.2,3.96,8.58,['EconData_executive']
RE-0bfd091c,R-d2c458eb,2022,1435.75,17.3,47414.12,0.24,1.3,['EconData_at']
RE-e22c0678,R-d2c458eb,2023,213.65,20.31,73601.52,2.91,5.21,['EconData_factor']
RE-ff6fb3d1,R-d2c458eb,2024,1233.99,23.11,70882.5,1.15,8.62,['EconData_spring']
RE-f9559433,R-bbb72119,2018,1269.05,12.93,14648.26,1.96,3.67,['EconData_career']
RE-3f4c7dea,R-bbb72119,2019,130.82,23.22,74007.69,0.74,5.12,['EconData_wait']
RE-2738d003,R-bbb72119,2020,231.18,13.3,22483.4,2.5,9.92,['EconData_nearly']
RE-c392a1d8,R-bbb72119,2021,549.33,17.43,60644.37,2.69,9.62,['EconData_country']
RE-44594c90,R-bbb72119,2022,376.67,1.44,63730.71,0.77,8.72,['EconData_event']
RE-7f9b11e0,R-bbb72119,2023,1154.89,5.62,68798.11,1.14,7.51,['EconData_nor']
RE-eb4bd278,R-bbb72119,2024,1744.16,20.02,86449.95,3.95,1.57,['EconData_nor']
RE-738b5095,R-509f98dd,2018,737.5,22.3,82296.52,0.97,5.89,['EconData_effort']
RE-300dafd4,R-509f98dd,2019,1353.72,14.74,113897.79,2.15,8.96,['EconData_begin']
RE-baed9998,R-509f98dd,2020,1063.39,16.82,75902.87,0.05,4.42,['EconData_foot']
RE-bb32962a,R-509f98dd,2021,1771.16,17.88,41200.16,2.12,2.43,['EconData_eye']
RE-caf14a87,R-509f98dd,2022,862.45,11.47,36953.5,2.42,9.35,['EconData_responsibility']
RE-2017f7cc,R-509f98dd,2023,616.87,8.37,113084.52,1.71,8.44,['EconData_late']
RE-a85e5050,R-509f98dd,2024,759.93,21.14,21614.39,2.93,3.03,['EconData_no']
RE-f102a3b7,R-51bed50d,2018,1288.07,24.82,72561.12,2.24,8.53,['EconData_create']
RE-069ac461,R-51bed50d,2019,399.9,15.35,64221.36,3.89,6.36,['EconData_right']
RE-d9e1b13f,R-51bed50d,2020,503.81,5.42,52852.11,0.51,9.56,['EconData_whatever']
RE-d1afad65,R-51bed50d,2021,1321.62,8.73,103133.49,2.36,9.58,['EconData_rest']
RE-49d5d8bf,R-51bed50d,2022,1358.24,15.05,25504.54,2.75,8.72,['EconData_whether']
RE-3b78ed4a,R-51bed50d,2023,1918.56,6.48,65210.22,1.31,8.67,['EconData_service']
RE-38885ad8,R-51bed50d,2024,1271.26,5.57,18315.09,2.2,0.73,['EconData_successful']
RE-965a8460,R-76647736,2018,1016.81,20.61,115737.44,3.32,5.39,['EconData_what']
RE-c20f2d66,R-76647736,2019,153.45,20.6,65049.27,0.12,4.78,['EconData_artist']
RE-1c1a0d56,R-76647736,2020,1149.43,12.75,20798.36,0.07,0.07,['EconData_executive']
RE-7dffadb7,R-76647736,2021,954.16,13.23,109407.74,3.99,0.61,['EconData_town']
RE-18f65e18,R-76647736,2022,1076.72,13.11,50065.47,3.06,6.21,['EconData_after']
RE-5f9817be,R-76647736,2023,688.93,14.77,41718.36,2.96,8.7,['EconData_beat']
RE-27193b1c,R-76647736,2024,1970.82,3.05,105559.88,3.2,0.92,['EconData_until']
RE-ec54d1f7,R-0562eca5,2018,1059.18,24.47,43528.63,3.99,6.21,['EconData_test']
RE-cdc6e830,R-0562eca5,2019,530.61,7.06,56798.44,3.99,4.58,['EconData_offer']
RE-db123817,R-0562eca5,2020,345.85,22.03,51853.91,1.58,6.32,['EconData_actually']
RE-99a3fcb1,R-0562eca5,2021,1908.63,3.33,27887.29,2.97,1.19,['EconData_reason']
RE-2bea9ba8,R-0562eca5,2022,723.71,13.51,52596.76,1.55,5.05,['EconData_million']
RE-cfe373e2,R-0562eca5,2023,1356.04,5.97,89808.95,0.79,7.32,['EconData_position']
RE-62f438a5,R-0562eca5,2024,821.97,23.1,110373.46,2.94,3.53,['EconData_far']
RE-8d7a99fb,R-768bcade,2018,1378.14,8.32,112760.46,3.86,1.48,['EconData_writer']
RE-518eb4cc,R-768bcade,2019,822.28,4.61,98401.4,2.43,8.21,['EconData_pick']
RE-53f47722,R-768bcade,2020,261.43,17.4,28634.79,3.03,5.78,['EconData_Mr']
RE-a1ee65ee,R-768bcade,2021,484.6,14.31,92364.27,1.1,8.85,['EconData_act']
RE-9fc18862,R-768bcade,2022,1653.76,19.36,75221.21,0.21,6.56,['EconData_research']
RE-914aacdd,R-768bcade,2023,1124.52,17.63,116325.51,0.4,5.25,['EconData_term']
RE-9cc93e2f,R-768bcade,2024,425.76,16.92,27410.72,3.04,0.42,['EconData_address']
RE-3c4ac110,R-cd4a206a,2018,1291.52,4.3,65783.99,3.96,6.83,['EconData_public']
RE-d972b804,R-cd4a206a,2019,936.5,24.72,118074.59,0.54,3.48,['EconData_job']
RE-bcb3f159,R-cd4a206a,2020,1987.76,21.57,96789.04,0.28,1.07,['EconData_hard']
RE-455a7dc6,R-cd4a206a,2021,606.97,13.12,33608.73,0.37,6.77,['EconData_president']
RE-c8255e0b,R-cd4a206a,2022,1950.34,17.08,64183.0,3.68,9.9,['EconData_house']
RE-54ab15af,R-cd4a206a,2023,1169.66,4.66,33437.8,3.83,9.65,['EconData_door']
RE-853fc591,R-cd4a206a,2024,663.85,21.44,64074.33,0.44,7.47,['EconData_entire']
RE-b2508567,R-bd855bad,2018,1944.56,18.99,79317.55,1.63,0.77,['EconData_space']
RE-a606e232,R-bd855bad,2019,618.95,16.96,57903.33,3.48,1.35,['EconData_manager']
RE-38e8a84b,R-bd855bad,2020,1877.4,24.76,104143.92,3.8,6.43,['EconData_outside']
RE-512ab920,R-bd855bad,2021,1940.64,18.76,71953.32,2.09,6.62,['EconData_through']
RE-278742e4,R-bd855bad,2022,225.59,1.65,88074.78,2.51,6.81,['EconData_happy']
RE-e8dad360,R-bd855bad,2023,276.63,9.4,43407.81,1.89,1.41,['EconData_rock']
RE-b4cd4b90,R-bd855bad,2024,1872.06,10.33,93683.55,3.66,9.06,['EconData_meeting']
RE-dde6e08f,R-61d60791,2018,356.01,16.0,91907.17,0.24,9.62,['EconData_imagine']
RE-7b628e15,R-61d60791,2019,641.88,17.96,55055.38,3.14,2.18,['EconData_true']
RE-3d6c91d5,R-61d60791,2020,1569.68,23.28,34085.2,0.95,5.57,['EconData_general']
RE-33c09c75,R-61d60791,2021,104.34,20.51,98860.09,3.92,3.08,['EconData_away']
RE-c8f49da5,R-61d60791,2022,1847.52,3.81,20853.48,2.84,8.01,['EconData_tough']
RE-3c74ec5c,R-61d60791,2023,1988.61,0.45,86771.51,1.63,5.4,['EconData_dinner']
RE-90330438,R-61d60791,2024,1048.5,20.09,105040.97,1.28,4.58,['EconData_politics']
RE-6cf45050,R-86e6cec5,2018,1155.27,6.74,42860.06,0.12,1.77,['EconData_leave']
RE-c8c82034,R-86e6cec5,2019,1780.44,0.33,23339.34,1.48,4.69,['EconData_approach']
RE-b844827d,R-86e6cec5,2020,555.18,15.69,119968.04,2.19,2.88,['EconData_big']
RE-aa0c43c7,R-86e6cec5,2021,1209.8,6.99,60091.13,2.0,1.8,['EconData_dinner']
RE-474aea2a,R-86e6cec5,2022,78.23,19.38,86615.08,2.15,4.01,['EconData_between']
RE-8b415790,R-86e6cec5,2023,1343.26,12.38,58827.56,3.95,7.75,['EconData_down']
RE-6eb73bb1,R-86e6cec5,2024,1661.79,8.41,33259.47,2.49,3.0,['EconData_career']
RE-000124a9,R-c01ad354,2018,395.14,3.57,20600.06,0.33,6.11,['EconData_believe']
RE-90c626b3,R-c01ad354,2019,1078.13,2.06,80561.27,2.68,8.14,['EconData_air']
RE-8ad88242,R-c01ad354,2020,1368.59,22.46,47198.75,3.28,4.49,['EconData_mention']
