td_profile_id,market_id,total_line_miles,substation_count,avg_system_voltage_kv,planned_upgrades_count,projected_load_growth_pct,reliability_metric_sadi,distribution_automation_index
TD-5b74f144,M-1bc926c8,99395.4,2108,147.51,36,3.41,3.93,4.14
TD-984d70f2,M-1a398a8a,14100.83,3532,347.62,22,0.77,1.94,1.92
TD-72d373b7,M-00b7c968,49958.83,4017,346.78,16,0.86,4.98,0.15
TD-5c8a08f7,M-7d101263,50883.73,4695,442.66,12,3.73,4.92,9.54
TD-222207b5,M-e5efb9e0,53794.72,4084,193.35,38,3.38,3.02,9.23
TD-e23d101d,M-937de98c,56421.63,1535,60.71,46,0.81,2.05,3.23
TD-faae8433,M-fbaf10a4,96229.84,4337,377.53,10,3.93,0.72,8.62
TD-4608208a,M-ae1ee0d7,39996.69,2243,373.23,1,4.6,1.61,9.66
TD-d564f43f,M-d625da88,13476.51,4056,246.88,17,1.83,3.99,2.27
TD-63dd7559,M-4725dad2,77593.04,1192,310.0,19,2.05,2.55,4.29
TD-45a7746c,M-9b18a2ce,91901.41,4087,356.74,46,1.77,3.68,2.95
TD-c5e7f86d,M-654b4ce0,85691.16,3871,473.42,8,1.68,3.36,3.93
TD-03c213f0,M-a1b55970,27467.38,3939,103.21,50,3.82,2.79,6.61
TD-2ca5fd6e,M-8e81c72e,29652.33,4612,404.31,26,2.53,4.54,6.59
TD-35df7029,M-5cb9393e,7540.23,264,311.54,28,3.02,1.81,1.74
TD-834988e8,M-ba6efd1b,50835.42,4743,299.15,4,2.21,1.67,1.21
TD-b511856a,M-9b739af0,50326.02,3471,199.02,22,4.82,2.61,7.75
TD-6055df08,M-3af814fe,96754.38,1475,165.71,37,0.82,2.04,3.64
TD-dbdcde09,M-5b038135,56418.99,4653,74.37,49,4.32,2.88,2.61
TD-886a1a05,M-53d5e595,26523.46,2874,449.68,22,4.83,3.43,9.94
TD-ab21bac5,M-7449fe94,22373.14,1676,462.23,17,0.75,4.41,6.92
TD-a1755466,M-3169291d,51459.83,165,226.53,41,1.47,4.73,2.39
TD-9c74bef6,M-25f8422b,32945.0,2396,144.45,28,2.93,4.03,9.16
TD-23c81522,M-ba7fdb10,85702.59,169,379.71,13,4.99,3.78,1.24
TD-cb8d2e19,M-3c77b0bd,52352.41,601,330.56,50,0.82,2.27,6.37
TD-e3b7b526,M-21248c92,9556.64,4186,69.77,16,1.68,2.73,5.54
TD-cf0950f9,M-a2a3bc48,58404.05,3805,329.85,29,0.73,0.76,8.56
TD-c3a77afc,M-034c5467,44450.45,3040,475.25,46,0.59,2.31,1.3
TD-c0436848,M-83f771d5,66906.23,1520,240.25,11,4.69,3.71,8.74
TD-db3d5cf0,M-a62a98d2,87753.1,1657,93.71,21,2.54,0.51,7.69
TD-1a80d9d7,M-d56094f1,60676.19,431,152.24,31,0.68,2.81,9.99
TD-2c29d810,M-eab7f05a,74275.73,1980,238.91,33,2.74,3.49,1.63
TD-63340f1f,M-67b2a7bd,97055.28,1564,322.69,39,2.46,4.25,3.89
TD-6c33afdf,M-7ce36855,80573.3,4254,173.35,17,1.7,4.4,8.06
TD-40b4d455,M-d53d04f2,54580.2,1840,491.5,23,2.54,3.73,5.69
TD-65020d5c,M-b5644989,52778.06,3275,410.6,47,3.22,0.95,8.03
TD-0274f88f,M-ea33f891,35255.05,2587,314.73,36,1.91,2.67,2.84
TD-25d66e4f,M-eb609fcb,85241.05,4452,421.16,31,4.81,2.13,3.31
TD-0754646d,M-5c597ef9,22465.72,1678,66.01,41,2.51,4.73,2.28
TD-12bac1e0,M-3d08a15e,79318.59,1747,332.42,31,1.98,2.22,0.64
TD-39f55d43,M-eb69ca2a,83201.43,777,434.33,24,2.12,0.73,1.13
TD-d7772fc5,M-0dddfe98,2137.37,168,400.01,10,2.74,2.41,6.63
TD-78fe670a,M-5821dd17,77134.06,2923,447.6,33,3.52,3.9,8.78
TD-25d8bf4b,M-43da59c0,5734.47,41,196.93,40,1.06,1.97,5.13
TD-4ccf0cae,M-9df12037,65219.42,3456,123.26,39,3.65,1.99,2.16
TD-7a506efa,M-594dca6d,49644.57,3139,493.59,13,1.27,3.0,6.34
TD-b9a93573,M-e174ad81,90695.67,1375,364.06,31,1.79,4.29,3.85
TD-253d09d4,M-0193ea71,18811.9,3238,458.36,43,3.25,1.93,0.89
TD-3680824c,M-4a23017e,74711.36,2851,109.36,16,3.92,1.43,4.92
TD-5f098d28,M-d4ca2d22,85938.56,216,240.57,28,3.21,3.8,3.1
TD-90434293,M-ba189a44,65135.61,2057,338.48,17,4.14,4.1,5.94
TD-3049bdca,M-37efa987,56492.09,2214,180.37,43,3.09,4.87,7.63
TD-2193b47c,M-ae32edae,38497.97,2153,345.48,35,1.75,4.85,9.48
TD-3d9c6c82,M-4255cd70,71685.9,1156,391.15,28,4.74,0.84,3.55
TD-fbd9fd11,M-12af98fb,85386.91,1873,343.91,26,2.88,0.52,4.45
TD-5b25ac29,M-9957ea3a,32117.33,900,451.29,9,2.07,3.41,1.19
TD-6293e67c,M-402b3e50,3148.74,1569,74.87,34,2.46,1.09,0.19
TD-d4f1f727,M-ed7c024e,35577.31,864,160.91,47,2.18,2.43,9.12
TD-8274a1cb,M-adf20077,61962.14,3297,373.07,43,2.19,0.54,0.92
TD-9b40f8c3,M-b1e90164,33356.12,2215,142.55,0,3.96,0.5,1.85
TD-43355322,M-66c89c18,65439.26,2804,244.83,44,1.87,2.17,8.44
TD-e1baf72f,M-3d6443ae,84614.64,3235,202.41,29,4.47,3.76,5.88
TD-9d63fa20,M-559439c1,47713.06,2465,72.04,3,2.02,2.45,3.24
TD-14737e9f,M-7de4cb44,2199.09,1245,145.69,3,3.25,1.84,8.72
TD-d1098447,M-2d25a897,76099.61,1523,87.77,44,2.68,0.61,4.18
TD-724b0dc8,M-07369405,9858.0,3074,477.01,21,1.49,4.27,4.63
TD-a3c2c8f2,M-6a3a937a,83652.41,104,183.36,49,4.44,1.83,5.43
TD-e1bda87f,M-71419754,106.98,4021,364.26,4,3.36,4.24,1.49
TD-4054e0ca,M-80668cf5,20319.04,4715,408.04,24,1.0,4.4,4.79
TD-eaf2b1b9,M-5b169fc9,85875.82,414,234.66,7,2.29,0.75,4.33
TD-bfdd29af,M-3b1627bc,87019.33,473,187.89,3,1.71,1.04,6.57
TD-26267a8e,M-6264fcb8,57454.59,3845,239.91,27,3.54,0.97,5.75
TD-af7c7dac,M-ff186603,28580.96,3631,48.07,39,2.24,0.72,4.61
TD-410a8faf,M-21da01e9,61627.18,568,436.02,9,3.22,4.69,2.19
TD-561173c3,M-8af0c9a8,51360.24,4015,285.67,19,3.7,2.54,5.63
TD-0b884fae,M-136c1fc2,50893.22,4135,104.51,49,1.48,2.07,4.03
TD-22b65119,M-0dd36e9f,53149.8,3209,284.2,27,4.98,2.51,2.54
TD-750b7625,M-075c9d3e,50271.92,1920,38.7,49,4.75,3.06,4.4
TD-7dbcf4b1,M-0bb3ed81,89948.24,2109,260.96,21,3.16,2.1,1.16
TD-f51d30da,M-a7a05694,99426.47,1771,212.63,9,3.77,0.9,8.35
TD-3b2cd8d6,M-ebeaded3,38247.61,4276,484.62,17,0.58,1.22,5.35
TD-484f00ec,M-65d77fe3,94750.13,3324,177.11,38,3.39,4.25,8.11
TD-226acc37,M-b88e66d6,11990.15,1966,242.86,26,4.06,0.75,2.79
TD-e3ac6b26,M-03127d71,64023.52,1775,341.53,23,4.58,2.34,2.36
TD-72912102,M-9f38302c,98340.92,703,404.88,7,4.47,4.23,0.63
TD-1701f375,M-7ba63b49,10710.19,611,364.18,24,4.13,4.11,0.26
TD-64f61ba3,M-dc9d4fd1,90280.15,4868,55.49,27,3.8,1.77,2.62
TD-c07bc145,M-02078b15,77021.74,4476,63.31,6,3.22,1.5,2.55
TD-0dcf1d1a,M-d07b261a,15655.81,4586,296.68,5,5.0,3.66,9.77
TD-22750a43,M-ac96da27,62262.77,1316,235.69,34,3.18,0.59,5.01
TD-20955ec3,M-f39835b8,99347.06,410,332.11,33,0.83,4.83,2.92
TD-50ba549f,M-5658f396,86027.49,3514,451.66,27,4.42,2.25,1.03
TD-6f700983,M-1a5f8765,75948.08,1247,423.07,17,1.23,0.51,8.89
TD-bece4677,M-0c79be83,46932.09,4564,485.56,21,3.83,3.85,3.45
TD-a4c4d8f8,M-68e96cad,15442.35,96,152.06,41,2.66,3.7,5.89
TD-fc89f398,M-c4bf70cb,70252.85,3967,115.49,0,0.65,0.76,0.84
TD-3d7cdfd0,M-047f580a,6543.56,4260,436.88,5,2.51,3.15,6.09
TD-17f8fec5,M-dc40fc9c,17889.52,1248,353.48,39,1.87,4.68,4.19
TD-22c5a6ed,M-e5d6cf66,64562.27,824,317.88,37,4.84,2.06,5.06
TD-d48d204f,M-73756cd5,21265.65,2973,68.16,36,0.67,0.55,8.61
TD-3abfe247,M-0adfbdbb,80999.95,1904,132.12,39,4.26,4.92,4.43
TD-683a9fe9,M-a2d12c9e,75216.28,3879,58.62,20,3.1,4.33,1.65
TD-b4e4f4d3,M-36132921,50664.8,1924,321.14,47,2.12,2.17,1.99
TD-e4e7811e,M-150f2211,27897.94,4410,400.92,5,1.58,3.35,1.17
TD-f300ec41,M-39750446,31403.62,2777,255.89,38,1.74,0.95,9.66
TD-bf741c79,M-b9583e9e,87022.49,841,131.41,34,3.93,2.13,3.68
TD-515e9ba1,M-309db089,97631.12,1287,455.94,13,2.62,0.56,7.58
TD-4a3a74c1,M-8e73eee5,61018.38,1985,87.83,20,4.54,4.17,1.5
TD-a79b5330,M-d4810d90,98066.71,1806,101.75,15,1.63,1.15,7.39
TD-a0e7523b,M-cbd16686,56936.93,3954,402.68,27,1.97,2.47,5.52
TD-ca4e3a75,M-72749edf,49134.08,1825,207.56,0,2.39,1.67,6.91
TD-3bf80479,M-1dc4840e,77152.57,4287,53.69,19,4.02,1.27,8.92
TD-0ca3fc81,M-0204dda6,4262.55,4433,107.36,24,1.34,3.81,5.22
TD-83c36da4,M-97f9817c,74874.94,4724,121.39,46,3.87,0.6,4.28
TD-b6ea2ef1,M-064ea194,75292.4,2959,438.79,29,3.76,2.21,5.24
TD-26b3e7ef,M-758a1d00,36782.31,4412,95.1,43,1.11,1.15,2.03
TD-45378763,M-ca9af566,70702.62,678,486.91,29,2.18,0.59,0.84
TD-d7c96904,M-4b2fa537,19876.84,1112,329.97,28,3.86,4.95,2.15
TD-1fb85eee,M-08c5b90e,30144.0,782,420.34,18,4.72,2.5,9.25
TD-375bb95d,M-5c05820b,75736.26,4464,270.85,43,2.4,3.81,0.9
TD-578eedcf,M-36df2416,98725.89,4835,307.53,30,0.54,0.64,8.09
TD-d19f4f6f,M-5a41ffd5,97112.09,2727,148.9,11,2.93,3.12,7.39
TD-a8d5144b,M-d9e16b5a,7618.08,1441,361.98,41,4.02,1.5,6.59
TD-02658cd7,M-c2a38722,61213.11,2705,244.5,47,2.14,1.38,6.45
TD-7443696a,M-49933091,79230.82,3187,159.01,18,1.99,1.21,3.28
TD-d6e359e6,M-7406542f,38406.58,1385,104.54,34,4.84,3.46,7.85
TD-a56e0ce5,M-cfcfc99f,77183.89,2101,348.98,8,3.15,3.59,3.87
TD-37749af5,M-d3aea5d3,21048.94,466,242.01,35,3.55,4.74,0.44
TD-fcbbd538,M-e35fea64,72916.35,4672,309.75,41,1.41,3.19,3.4
TD-f66ceae5,M-72440d05,3790.16,3149,340.3,33,1.4,3.74,6.16
TD-9e6d1eec,M-19f19fff,7153.26,1194,488.02,33,5.0,2.2,3.06
TD-ba010093,M-30b45415,18635.56,4153,207.31,31,4.08,0.98,0.57
TD-af544a3b,M-57d074a5,42208.77,1562,329.07,23,2.19,2.0,9.53
TD-84aef894,M-431327e1,75584.58,1444,180.56,2,3.59,2.22,3.0
TD-0998aaa1,M-914e3c80,14103.11,2615,111.51,33,2.96,3.12,7.94
TD-c68416c5,M-487916bf,266.96,4493,448.44,48,3.94,4.71,7.63
TD-3c38504c,M-fd9a69b2,52575.96,752,446.01,0,2.57,1.77,7.45
TD-4ecab550,M-044828ff,91417.28,1674,361.76,1,1.6,4.88,5.11
TD-32929b19,M-b0a621d1,50808.58,2734,491.39,42,2.78,1.67,7.7
TD-3dbb4aa4,M-b2573cc2,21021.08,3998,95.73,7,4.28,1.28,8.59
TD-50dd845e,M-b3a0acfa,71424.3,4050,497.0,26,1.46,3.02,9.53
TD-b466bfdd,M-521f9624,77600.1,596,366.95,4,3.58,2.77,8.01
TD-109bd8a2,M-6041c669,23370.21,2434,359.17,2,3.97,4.93,5.7
TD-387347b5,M-fd297b8b,48872.39,3079,272.39,50,1.68,1.03,1.22
TD-28ced0f0,M-562bcc0d,75948.3,270,63.69,33,4.32,2.63,4.63
TD-f2b607c2,M-63f3bf8a,59878.81,1872,81.94,10,4.84,2.11,6.92
TD-49774403,M-dff40db0,30986.03,61,134.43,8,3.59,0.98,0.72
TD-93c029e7,M-08c00fb8,52829.66,3669,400.32,1,1.89,3.66,8.69
TD-de471b7c,M-1c4860cd,49443.61,2579,278.59,35,0.91,0.86,3.17
TD-817de07f,M-40ec2bd7,81209.8,199,226.57,1,4.36,1.02,3.44
TD-5f401325,M-a04cf505,86562.72,1372,442.47,5,2.99,3.05,0.1
TD-a1ec72c8,M-3bb91ef5,34478.04,794,469.26,1,4.88,4.22,4.6
TD-15c5d92d,M-9e5efcfb,65915.26,1482,386.86,4,1.51,4.4,1.7
TD-850aa7c8,M-0d7db5dc,19577.34,148,68.1,42,2.52,0.64,0.3
TD-ab3d19af,M-44f90a90,56611.95,4588,447.54,5,4.25,1.9,0.75
TD-49bffdb7,M-6a801fbc,91596.31,2272,214.27,24,0.87,3.67,8.16
TD-b6886d43,M-4d65694d,3681.89,3813,264.32,31,1.21,3.35,2.82
TD-09835ec1,M-57611ed3,4951.7,4681,479.42,0,2.45,4.29,2.05
TD-ae26f197,M-ef2fc91f,68551.18,2875,139.8,13,2.13,1.0,4.02
TD-98ba5475,M-ad2a9c15,18830.61,1082,184.99,4,0.66,4.29,5.76
TD-7654164a,M-cd110727,37848.82,980,259.66,2,4.45,2.13,0.75
TD-a0d80ebf,M-bd3d784e,72949.34,2769,79.93,14,3.46,0.63,3.96
TD-c67516ad,M-6393c1bf,20381.15,4805,422.9,50,1.17,4.89,4.78
TD-c2d0a42e,M-5d690200,9427.01,1651,190.83,40,3.56,2.37,2.39
TD-8e1e7872,M-e316a555,56390.15,1822,404.43,14,3.47,2.83,9.53
TD-d013a6cb,M-8d21405d,48103.47,1644,136.34,6,3.15,4.43,0.19
TD-6940c268,M-e2d885de,1265.23,4528,172.37,25,1.14,2.2,3.61
TD-b7b7a747,M-ca8a0564,9343.03,2541,234.05,15,3.42,1.71,3.63
TD-5311a667,M-9c674616,96512.32,146,138.14,16,3.96,4.57,3.7
TD-2446f79c,M-04223141,84229.46,4186,367.66,46,3.73,1.81,8.6
TD-c7303177,M-ebf3c391,28828.68,1322,60.39,32,0.97,3.41,5.98
TD-fad93a97,M-15b52801,14130.42,1386,34.02,24,4.9,0.97,5.22
TD-9f1e25c8,M-4ed8f7d4,93138.68,58,222.59,1,4.29,1.0,4.87
TD-5678b2a1,M-459f0d1a,34971.06,3740,485.54,7,4.64,3.84,9.25
TD-43015463,M-b74b9cc3,39049.3,3781,253.97,22,4.11,1.76,0.94
TD-3d679a80,M-e84a9fda,39206.1,1307,342.1,43,3.37,2.82,9.46
TD-569db287,M-585bf20d,99161.24,4949,347.7,22,2.41,4.46,8.7
TD-fd9ce332,M-b40c9f74,55854.04,4089,399.4,10,0.55,4.5,2.57
TD-f7c23ed1,M-b9338ffb,96986.54,4553,490.23,5,4.5,4.23,3.83
TD-ef564350,M-68267978,67395.24,1864,165.77,24,3.88,0.9,2.91
TD-d9ab0387,M-4f203bab,14351.35,3843,86.7,37,4.71,4.72,3.37
TD-5fa0927e,M-042e1159,6536.21,2430,202.67,23,2.1,4.81,9.61
TD-2d8f2ca0,M-f8687560,5069.08,152,490.69,46,3.12,1.87,1.96
TD-2df6492c,M-37668951,31582.01,2084,96.15,28,3.6,3.17,2.03
TD-bc69f9d2,M-7ecee6e0,62955.87,312,478.49,39,0.61,2.84,1.59
TD-11dd9e5d,M-336b0796,32407.82,4273,87.37,45,2.44,1.84,0.41
TD-afa6f5a5,M-0f20e10e,83620.3,3428,35.82,18,1.01,0.77,4.28
TD-4ec2b4f4,M-205d6f5a,16824.11,2974,112.3,20,4.59,1.41,6.58
TD-50400eee,M-251e348d,18901.93,765,243.2,11,4.97,2.96,9.07
TD-2c0bb79f,M-c990c016,34708.16,568,262.66,17,3.56,0.93,2.47
TD-8378bdf7,M-1aab5809,97782.99,297,196.91,35,1.71,1.24,1.14
TD-34e57aaf,M-30f3468f,18874.03,1673,131.67,39,3.84,3.28,9.04
TD-7dc93ddf,M-1b3e7bc9,2727.39,4450,109.42,37,2.4,3.47,3.54
TD-d8b19367,M-8c486aaa,95227.1,1120,412.29,50,4.28,2.22,3.86
TD-16da3395,M-22cc75e6,72113.18,3929,208.6,29,3.0,2.1,1.7
TD-75ba4555,M-c4243230,89906.21,4548,155.11,22,0.76,3.56,6.49
TD-79d06cc4,M-b6f9661a,99873.81,2505,148.73,36,3.11,1.2,4.69
TD-027fc1de,M-f16a5a6a,1659.81,4753,303.37,10,2.82,1.04,1.44
TD-d29b25fe,M-6a78762f,34500.7,2744,390.12,6,1.63,2.88,8.58
TD-7a1cf810,M-8dec9631,32301.19,2733,98.83,15,1.34,4.66,8.69
TD-026b1305,M-abbc5112,54196.29,3354,190.54,36,1.03,3.93,1.22
TD-733e5948,M-784ebcb6,83937.44,4335,49.5,22,1.34,4.35,8.09
TD-2597cb2a,M-bc75de68,77159.92,350,430.04,21,1.38,4.87,4.89
TD-b4a97aca,M-07b02c3a,88967.01,4435,138.07,3,1.52,4.56,2.9
TD-e40ee336,M-81f9a3ab,10549.89,3529,330.64,29,4.06,3.17,6.96
TD-493fd3ff,M-8e996b97,87111.81,4766,436.99,7,3.81,1.98,8.45
TD-075276e0,M-45f56b1f,88126.96,4741,246.98,38,2.09,2.68,9.72
TD-fb64bee4,M-6763e476,75975.58,2854,470.21,17,0.61,2.46,9.44
TD-d85f5be9,M-2c2d8330,99437.62,2535,148.46,29,4.09,2.62,5.52
TD-37136945,M-202aab8f,30588.34,954,393.39,40,1.93,4.1,4.13
TD-5002c66b,M-73e2bc0d,42518.6,2577,312.95,29,3.31,3.03,1.8
TD-598e7cbf,M-8613969d,40952.83,1345,367.37,13,1.25,1.69,2.28
TD-b178dbbe,M-15c5d754,75629.0,1562,348.87,40,3.27,3.07,9.88
TD-caa8dd8c,M-8c4f8466,32713.83,3322,390.16,43,4.13,0.99,9.36
TD-c00dc078,M-8d962850,6382.84,1914,176.93,1,4.52,2.29,6.52
TD-ba93e18d,M-53b30598,23144.58,4730,397.34,28,2.23,3.63,0.86
TD-f579f9c8,M-d0f68137,63343.2,3535,48.59,22,4.15,3.32,5.83
TD-03b29513,M-3fddf5e1,47132.05,61,107.79,17,1.34,1.57,7.49
TD-ae4e1b6e,M-547266c3,44199.51,1762,248.99,34,0.7,1.48,0.75
TD-779d890f,M-0caee59f,99530.46,1580,167.14,12,2.05,3.53,7.16
TD-6a7973e9,M-01329d5e,80498.8,4601,99.73,7,0.79,3.83,2.87
TD-f9a59c52,M-af0ca2d3,38237.03,1398,44.76,13,1.65,2.92,8.86
TD-dec66e7d,M-891cde96,75036.2,2817,178.72,17,4.21,1.96,3.49
TD-1346294b,M-e0f39ad5,93443.48,2502,244.11,12,0.79,0.94,3.96
TD-64c10d29,M-3ab98f6e,53425.82,4854,115.25,25,1.54,3.37,0.19
TD-f2ec2118,M-5e48be04,54589.2,4282,447.7,17,1.51,1.37,1.25
TD-18d065fe,M-5c10e6e7,54746.09,2998,254.32,47,4.98,0.97,3.74
TD-5dbb7e06,M-90a0ceea,43413.56,4253,280.28,3,4.51,4.06,2.65
TD-ff42eac9,M-a5a4c69f,6946.07,310,383.74,42,1.08,1.78,4.02
TD-a18563be,M-a422e19b,71588.6,4553,279.04,10,2.45,2.6,2.62
TD-08c22c4f,M-c01557a8,37815.57,4466,246.66,48,4.14,4.26,0.78
TD-5e24bbe2,M-9580a456,56441.04,768,274.1,12,2.53,1.1,1.52
TD-b287ee43,M-331d8fe8,73839.72,4261,380.65,0,1.87,0.53,2.29
TD-31e66d81,M-251af4f4,77645.5,4298,400.58,14,1.75,1.0,0.81
TD-9bda650a,M-34e5e8cd,28694.22,3379,152.12,11,3.76,1.39,6.9
TD-bb09adcf,M-1384c512,40771.5,785,128.02,14,4.67,2.64,1.31
TD-87d36ef5,M-8796b828,69895.38,3993,411.19,49,3.01,3.01,3.64
TD-f5748a91,M-e46ef46c,89817.5,4749,119.58,44,2.77,1.62,9.33
TD-5af7e2f0,M-ac1a1884,8928.43,3257,260.28,26,0.73,1.57,5.04
TD-9b34b146,M-3757c6d9,7359.75,3880,387.56,29,2.32,1.2,4.93
TD-f06e2fd0,M-b9a8bf68,59825.0,118,253.46,26,4.61,3.59,5.31
TD-ce8d5a98,M-80b65953,7188.44,2774,357.49,15,3.14,2.38,5.37
TD-ddbd1641,M-43e16425,17446.04,4184,345.52,28,3.24,1.5,6.48
TD-bd6226f7,M-50a54bf0,32960.64,4648,137.28,48,4.98,4.0,8.93
TD-80c0fc41,M-15e03cd6,96557.63,1506,400.6,41,4.8,0.93,4.26
TD-bf7946f0,M-9207f046,34902.36,4863,180.9,49,2.4,2.82,1.49
TD-a53308a9,M-59ab7a09,94647.56,1429,52.96,10,3.35,4.16,4.14
TD-3c28e347,M-9fa99c5d,85995.3,701,192.09,43,4.24,4.02,1.59
TD-231f4d0f,M-5d068b32,99340.54,3186,265.7,1,0.79,3.09,3.86
TD-99ebed4f,M-59755ec7,3836.96,694,162.34,4,4.32,3.03,9.95
TD-1ac1d105,M-666c07ef,25606.79,3585,82.13,10,0.67,3.03,7.57
TD-e343b0e9,M-623075d9,12903.22,4494,241.49,32,1.98,1.34,8.16
TD-d9c445e8,M-39509443,54499.38,4557,231.82,4,2.66,1.5,8.01
TD-0c2a6b58,M-33f1f472,79796.46,3762,485.46,1,3.67,4.88,1.88
TD-7bd17e03,M-04f92244,87612.9,2719,332.17,45,1.58,3.01,8.6
TD-f6e9d38e,M-b549b6c0,5018.77,2947,393.81,18,0.84,2.36,5.49
TD-70325b3a,M-06b08af8,64477.17,3402,221.98,45,1.6,1.61,7.41
TD-323921ad,M-417026e5,83295.92,3412,397.75,32,1.73,1.5,4.82
TD-860f765f,M-ea2e951f,48217.82,4063,448.25,23,3.03,3.6,2.77
TD-ace3a1c7,M-b5b35579,33985.97,1915,226.34,34,4.88,4.68,5.13
TD-d8ae35a2,M-a84150fc,69815.9,3603,169.19,34,4.44,4.57,1.9
TD-054b022b,M-3ef9c26d,61984.87,3092,50.53,8,1.71,1.96,1.82
TD-70f8f59f,M-cbcfbf3f,83277.16,3195,264.88,3,1.2,4.94,8.12
TD-dbc9215c,M-ff8588f9,17388.51,2727,401.69,37,3.0,4.61,9.13
TD-9c4c84bb,M-9548b67a,75926.49,28,482.5,28,3.74,1.44,1.62
TD-3812b416,M-fa5ea771,29246.08,1826,422.49,32,4.97,3.77,0.31
TD-c8403834,M-763f140e,21465.7,2093,75.04,10,2.47,4.51,5.49
TD-97e710f0,M-270ad992,1059.75,3075,181.89,7,0.57,2.36,8.53
TD-d7e9b0e5,M-b39bc3d4,61510.4,4863,249.0,0,4.4,4.32,7.46
TD-6d161e23,M-4ecce27f,20777.13,1693,349.82,15,1.08,1.87,1.66
TD-ed77eb5b,M-dda36bd5,47147.76,3008,307.62,11,2.12,0.69,8.87
TD-482b0afb,M-416158fe,40413.04,3673,203.19,20,2.64,2.85,2.12
TD-5bcd8cb2,M-e3cd0f7c,14931.3,584,487.18,43,4.58,2.73,7.48
TD-79ab9b20,M-1cd10c0d,418.1,2793,217.14,21,4.96,2.65,5.23
TD-26f04afe,M-7f783838,62592.66,2326,87.08,36,2.32,4.0,7.46
TD-fa3a9ccf,M-6c83ddfb,92817.99,954,223.55,43,4.38,3.47,1.94
TD-b0af6617,M-8a32ace2,8020.72,3101,222.54,44,1.24,1.81,3.75
TD-950a6f05,M-1c1c456e,60122.53,4833,75.69,5,1.82,1.54,6.9
TD-7547e43c,M-04e53352,87894.65,3171,437.8,28,1.98,2.0,7.92
TD-26ad557d,M-08af29bc,26359.44,137,212.56,12,1.71,5.0,4.18
TD-99ad0822,M-87853bfa,37334.91,1929,439.79,34,1.21,3.33,6.08
TD-502d0426,M-fdd218f3,58923.2,3566,307.78,24,3.77,2.96,7.81
TD-3175ec2d,M-dfaa6869,93738.25,945,272.99,48,1.94,3.0,2.88
TD-66273001,M-b8fb7ad3,28983.7,161,123.11,14,4.72,2.87,2.6
TD-d879f95a,M-5663d14b,10619.28,3198,89.48,36,4.46,4.4,6.12
TD-65cce734,M-7174f7b0,86607.82,1296,338.86,38,1.44,0.6,6.47
TD-0e101913,M-39b6c95d,29192.85,1765,473.73,4,3.59,0.88,1.97
TD-1bc7841a,M-5cb94ced,99363.99,2651,187.28,28,3.23,3.18,9.2
TD-d4fb7b8c,M-39343731,47598.7,2807,220.3,50,4.33,3.9,4.85
TD-dde5c295,M-71ebfa62,93859.82,471,211.2,13,4.74,2.07,8.64
TD-dcb230d0,M-e5a99238,97523.12,3622,358.87,41,3.56,0.99,7.88
TD-7247389a,M-3b92bd01,28553.35,1935,219.3,29,2.67,2.21,4.87
TD-0d8a605c,M-017482f5,36190.99,4752,339.55,41,1.41,1.08,9.52
TD-b1cdfe8c,M-e685eda8,27203.85,4928,211.88,13,2.61,3.15,4.72
TD-acabb18e,M-ee8d20fe,32910.74,3700,305.08,7,4.14,0.64,6.05
TD-ce593b97,M-c89e8b73,33514.84,196,463.85,34,3.67,4.48,2.78
TD-07790fec,M-e5f2c9ea,29884.07,4587,465.33,33,1.12,4.28,4.47
TD-9252fc85,M-83ae7fa4,57185.24,992,143.0,24,2.24,1.71,5.46
TD-81ba282b,M-b4a2c8ba,42700.72,4147,315.22,37,2.26,4.42,5.19
TD-bfa8be33,M-6f24e3e4,47945.03,3473,141.32,5,4.94,1.84,5.39
TD-af5a71e2,M-b08602f4,24011.04,4785,50.83,46,4.55,1.78,0.53
TD-fdd8ddab,M-efffbee2,28217.03,2385,154.61,17,1.34,0.74,1.38
TD-073593ee,M-94e8c1d6,30085.68,2815,372.2,30,3.02,0.79,6.02
TD-9b4f16ff,M-e74665d8,25329.24,1337,289.67,17,4.57,2.55,9.8
TD-e0c7a086,M-563b4c33,87221.19,2013,318.31,16,2.22,0.53,4.49
TD-059b22f7,M-d4296333,16917.17,4579,472.27,1,1.53,2.36,9.5
TD-f5030778,M-3d7a717b,60970.19,944,348.68,1,3.02,3.41,5.35
TD-08ab5c9b,M-738c4bab,48082.85,4,448.93,30,2.11,0.98,5.76
TD-553c6908,M-9f9f7769,67267.46,1766,424.36,38,3.33,4.93,3.94
TD-3da33992,M-6e0deae7,94863.25,3917,355.98,19,3.98,4.14,8.14
TD-35d6c393,M-c10024a2,9289.85,3926,396.19,4,2.83,1.32,4.06
TD-4309bd4c,M-a5e99545,44020.16,4322,225.01,25,4.56,4.08,7.66
TD-ef16eb0e,M-780b0cbe,39293.62,4376,88.75,0,4.72,1.14,7.99
TD-57eddf1d,M-36d8bb45,13069.59,4225,229.78,1,3.25,2.31,3.66
TD-e48e094d,M-9548faef,82523.25,4646,260.2,1,4.0,1.51,2.97
TD-348fea62,M-a77671d5,96381.91,2036,414.6,36,3.42,1.79,1.32
TD-9893ec43,M-506cfabf,65310.31,3116,112.57,34,3.43,4.32,7.01
TD-b721d8d5,M-8c1a0b95,86417.28,2045,451.77,32,1.24,0.54,0.24
