epi_id,region_id,year,inflation_rate_pct,interest_rate_pct,govt_debt_gdp_ratio,govt_budget_balance_usd_billion,consumer_confidence_index,data_source_references
EPI-f96b62bb,R-610d33c7,2023,2.84,7.39,108.36,245.71,89.97,['EPI_box']
EPI-144840e6,R-610d33c7,2023,9.26,3.66,90.18,-43.75,65.82,['EPI_model']
EPI-1726f0bf,R-610d33c7,2026,6.08,8.22,182.99,118.26,51.61,['EPI_others']
EPI-fe330df7,R-610d33c7,2019,9.5,0.65,26.79,-98.93,53.81,['EPI_father']
EPI-8c40a683,R-610d33c7,2024,6.31,0.75,72.99,-86.81,55.27,['EPI_how']
EPI-c18ed528,R-a9166e22,2018,12.83,9.47,130.51,97.53,53.86,['EPI_rest']
EPI-2ca7d84b,R-a9166e22,2022,3.49,7.2,144.76,-40.97,86.06,['EPI_social']
EPI-5fa98615,R-a9166e22,2026,13.76,5.91,155.54,168.27,96.19,['EPI_hour']
EPI-6dfe3459,R-a9166e22,2018,5.54,5.49,152.63,115.88,86.37,['EPI_crime']
EPI-56e17842,R-a9166e22,2025,6.18,6.3,45.95,163.2,82.98,['EPI_themselves']
EPI-ca06878a,R-a9166e22,2020,12.62,0.7,95.81,227.62,70.09,['EPI_stuff']
EPI-028f56ae,R-a9166e22,2023,11.72,6.97,95.8,244.03,82.14,['EPI_work']
EPI-eea25f03,R-a9166e22,2022,6.06,3.24,76.28,239.06,92.18,['EPI_course']
EPI-e2cb7ca0,R-a9166e22,2019,13.56,2.52,165.61,-50.97,117.27,['EPI_have']
EPI-ebf3da01,R-a9166e22,2021,0.42,1.98,57.44,-49.97,88.81,['EPI_identify']
EPI-d5760afa,R-2a4eb049,2022,2.63,5.08,13.87,-92.4,106.19,['EPI_industry']
EPI-417f7273,R-2a4eb049,2026,4.11,0.94,27.15,78.77,77.1,['EPI_company']
EPI-e514455a,R-2a4eb049,2020,14.42,9.49,127.72,203.25,89.61,['EPI_poor']
EPI-a04c34c9,R-2a4eb049,2025,12.96,8.63,26.01,73.68,104.91,['EPI_his']
EPI-97220fbd,R-2a4eb049,2021,9.2,7.73,140.24,131.17,114.33,['EPI_consider']
EPI-58a541e7,R-2a4eb049,2019,11.94,2.49,89.31,153.9,109.95,['EPI_require']
EPI-ac5c0856,R-2a4eb049,2024,11.12,6.17,148.94,291.57,58.31,['EPI_despite']
EPI-686b79b9,R-2a4eb049,2021,7.88,0.74,83.13,-56.09,113.88,['EPI_somebody']
EPI-2eda375c,R-2a4eb049,2024,13.96,2.92,56.12,-31.29,91.29,['EPI_about']
EPI-d38824c6,R-2a4eb049,2018,1.62,6.07,173.66,99.93,65.22,['EPI_rock']
EPI-107580f0,R-dcf44920,2026,4.22,2.46,96.57,-23.5,116.91,['EPI_his']
EPI-4c79f70c,R-dcf44920,2026,9.78,2.63,165.75,210.34,53.37,['EPI_well']
EPI-58f8c689,R-dcf44920,2019,1.3,8.74,178.14,-93.04,65.18,['EPI_discussion']
EPI-9eefcaab,R-dcf44920,2019,13.96,9.4,23.85,-92.52,62.69,['EPI_well']
EPI-a3a228e6,R-dcf44920,2026,0.66,3.97,45.67,21.48,78.15,['EPI_according']
EPI-e04d2838,R-dcf44920,2022,13.47,6.93,11.4,261.69,104.49,['EPI_hair']
EPI-e354fa0b,R-dcf44920,2025,7.51,9.58,127.76,237.1,52.5,['EPI_bed']
EPI-881f42ce,R-dcf44920,2025,13.49,1.32,103.22,72.2,103.7,['EPI_suggest']
EPI-21c7af71,R-dcf44920,2021,11.02,1.79,86.25,93.72,104.76,['EPI_east']
EPI-3f6ecb2d,R-dcf44920,2019,1.28,5.6,149.8,102.25,91.34,['EPI_control']
EPI-51fb1f56,R-28ec2cd3,2020,4.08,0.02,90.94,171.89,91.31,['EPI_miss']
EPI-3edd8b0d,R-28ec2cd3,2023,11.83,7.9,160.87,-70.36,63.02,['EPI_activity']
EPI-2f5227a9,R-28ec2cd3,2018,14.51,6.29,77.64,39.73,108.09,['EPI_month']
EPI-9fa1ba44,R-28ec2cd3,2024,12.53,0.94,77.37,126.41,107.23,['EPI_might']
EPI-347e0884,R-28ec2cd3,2023,6.41,0.48,151.7,75.17,67.54,['EPI_their']
EPI-fefebd28,R-28ec2cd3,2021,11.02,5.21,24.43,92.3,72.02,['EPI_create']
EPI-2d1e2528,R-28ec2cd3,2026,13.58,8.59,16.12,204.62,72.24,['EPI_garden']
EPI-1d71fc23,R-28ec2cd3,2018,8.01,3.97,199.06,222.93,56.39,['EPI_research']
EPI-5ad9fe0c,R-28ec2cd3,2021,8.75,8.12,118.48,219.09,96.46,['EPI_return']
EPI-d44b87eb,R-28ec2cd3,2026,7.24,4.69,65.5,237.33,76.55,['EPI_five']
EPI-b01bbde3,R-16a1192e,2019,10.13,5.91,155.9,205.47,112.6,['EPI_write']
EPI-b30172e2,R-16a1192e,2022,9.07,8.51,122.18,-34.58,65.21,['EPI_institution']
EPI-8810d43b,R-16a1192e,2025,3.57,5.54,126.01,42.87,58.31,['EPI_industry']
EPI-e8dbf105,R-16a1192e,2019,8.99,3.86,65.22,115.35,78.91,['EPI_clearly']
EPI-a433b56f,R-16a1192e,2019,6.94,9.7,107.76,-19.46,93.11,['EPI_company']
EPI-fc3843fe,R-16a1192e,2021,1.89,1.21,132.37,258.14,95.64,['EPI_early']
EPI-8a181df8,R-16a1192e,2024,5.27,2.87,146.54,105.32,59.17,['EPI_amount']
EPI-7f8aceae,R-16a1192e,2022,10.45,6.12,139.94,231.37,112.0,['EPI_number']
EPI-e22d2223,R-16a1192e,2025,8.26,3.79,173.36,-91.35,60.7,['EPI_my']
EPI-24f876a7,R-16a1192e,2026,8.38,8.63,170.13,66.62,103.72,['EPI_important']
EPI-023520b6,R-06fa4113,2020,6.92,4.52,107.58,167.49,91.39,['EPI_step']
EPI-9588b36c,R-06fa4113,2018,12.98,0.46,10.76,0.01,105.59,['EPI_business']
EPI-d25ecbf4,R-06fa4113,2020,11.41,0.7,57.37,-35.52,87.01,['EPI_writer']
EPI-e9144b30,R-06fa4113,2020,2.23,4.3,25.3,-23.62,73.83,['EPI_good']
EPI-74c105b0,R-06fa4113,2020,10.83,1.45,95.58,-93.85,75.6,['EPI_national']
EPI-6063e242,R-06fa4113,2024,5.91,3.81,142.55,-35.58,76.72,['EPI_wonder']
EPI-27eeffe4,R-06fa4113,2025,13.66,7.77,144.5,197.95,72.88,['EPI_stay']
EPI-88f83bcb,R-06fa4113,2019,9.8,9.58,60.04,-0.86,117.44,['EPI_over']
EPI-44b044d6,R-06fa4113,2023,12.5,0.23,190.37,-67.54,59.64,['EPI_college']
EPI-82f4ea89,R-06fa4113,2025,11.23,6.34,115.12,80.49,81.79,['EPI_glass']
EPI-bf06a145,R-be647de8,2023,12.67,1.72,180.49,79.38,53.8,['EPI_anyone']
EPI-438418cb,R-be647de8,2026,5.2,4.41,80.95,18.34,102.85,['EPI_maybe']
EPI-5a66cbee,R-be647de8,2021,5.73,9.43,137.21,35.93,115.72,['EPI_benefit']
EPI-b7c13e32,R-be647de8,2025,2.09,6.04,145.21,121.75,53.42,['EPI_current']
EPI-e8fac585,R-be647de8,2021,9.47,7.04,126.48,112.82,85.91,['EPI_cup']
EPI-2cbc2656,R-be647de8,2018,12.99,9.9,165.1,-18.61,70.51,['EPI_deep']
EPI-e79fc027,R-be647de8,2022,4.77,2.51,71.48,-4.68,76.16,['EPI_phone']
EPI-2e002374,R-be647de8,2021,11.59,1.95,189.71,-23.35,68.07,['EPI_society']
EPI-220720c1,R-be647de8,2024,3.22,4.94,124.99,-46.33,110.73,['EPI_teach']
EPI-9bb766a7,R-be647de8,2018,9.98,8.9,119.8,-67.99,92.0,['EPI_group']
EPI-42bb11ea,R-510261c8,2024,13.82,5.01,54.86,73.54,86.44,['EPI_plan']
EPI-896ef94b,R-510261c8,2026,9.6,4.49,128.29,109.42,84.66,['EPI_return']
EPI-f798e75f,R-510261c8,2019,5.75,3.4,109.87,164.73,108.16,['EPI_maintain']
EPI-82e40582,R-510261c8,2023,11.52,2.77,157.63,18.5,59.99,['EPI_friend']
EPI-0ca18245,R-510261c8,2025,10.63,4.06,10.81,123.45,101.16,['EPI_career']
EPI-f155f4da,R-510261c8,2019,3.61,2.6,67.01,150.54,62.54,['EPI_truth']
EPI-21c06a18,R-510261c8,2026,5.35,8.01,83.2,-52.28,60.94,['EPI_direction']
EPI-77963c0c,R-510261c8,2018,10.36,5.11,74.01,172.6,81.08,['EPI_through']
EPI-f2a533d0,R-510261c8,2022,0.57,7.35,90.65,-4.46,116.43,['EPI_herself']
EPI-b1824178,R-510261c8,2026,13.82,5.22,175.97,85.76,89.63,['EPI_son']
EPI-59f269d6,R-0ecb349a,2025,1.58,4.52,55.11,154.19,104.45,['EPI_long']
EPI-97b81d85,R-0ecb349a,2024,5.2,9.58,34.19,-81.76,119.7,['EPI_particularly']
EPI-c9d89296,R-0ecb349a,2020,4.32,5.32,174.23,143.81,60.56,['EPI_if']
EPI-24631c02,R-0ecb349a,2023,0.48,4.6,79.96,-11.98,50.91,['EPI_hold']
EPI-b9f05fab,R-0ecb349a,2020,7.44,4.55,109.51,270.87,78.33,['EPI_party']
EPI-ed0cf204,R-0ecb349a,2021,9.64,8.98,122.93,91.31,63.11,['EPI_detail']
EPI-6e842876,R-0ecb349a,2023,0.59,2.76,98.06,197.62,81.74,['EPI_beat']
EPI-bc4d07d0,R-0ecb349a,2024,7.22,6.27,170.0,117.11,72.01,['EPI_follow']
EPI-6ad6d87d,R-0ecb349a,2024,4.56,3.56,68.05,245.13,65.37,['EPI_play']
EPI-1de1875b,R-0ecb349a,2024,1.55,8.21,107.61,-19.08,79.72,['EPI_before']
EPI-6479db33,R-89f8ed0d,2023,3.52,6.2,175.78,87.25,62.87,['EPI_small']
EPI-ee3699d9,R-89f8ed0d,2018,6.07,8.06,42.27,142.84,112.86,['EPI_magazine']
EPI-691d74e8,R-89f8ed0d,2021,13.69,8.09,142.24,97.88,116.4,['EPI_argue']
EPI-e9cbef36,R-89f8ed0d,2026,13.08,6.05,97.1,263.52,50.23,['EPI_main']
EPI-4eb7f7d8,R-89f8ed0d,2021,4.18,2.35,66.52,8.78,94.51,['EPI_matter']
EPI-23b4fce6,R-89f8ed0d,2021,1.48,7.52,57.38,228.97,59.06,['EPI_help']
EPI-f8da7fa8,R-89f8ed0d,2021,8.35,9.81,171.23,219.32,78.73,['EPI_raise']
EPI-92968eb4,R-89f8ed0d,2023,14.75,1.44,145.31,-33.01,84.95,['EPI_management']
EPI-98980982,R-89f8ed0d,2023,11.52,0.16,100.93,-38.67,107.21,['EPI_should']
EPI-a13171fe,R-89f8ed0d,2023,10.45,8.8,176.7,245.87,83.33,['EPI_fast']
EPI-2dfdf5a1,R-a8b3427f,2019,6.52,3.63,104.21,295.33,79.17,['EPI_always']
EPI-8b19d25f,R-a8b3427f,2024,14.73,3.55,136.72,-2.22,89.72,['EPI_prepare']
EPI-4a3e5265,R-a8b3427f,2026,7.11,3.63,58.61,296.39,76.24,['EPI_discuss']
EPI-82d55ed9,R-a8b3427f,2021,13.65,6.41,148.91,14.3,69.81,['EPI_important']
EPI-0bd6758e,R-a8b3427f,2021,9.07,6.72,179.95,296.2,119.63,['EPI_up']
EPI-73b7e4f0,R-a8b3427f,2026,3.5,7.44,169.32,267.13,54.15,['EPI_see']
EPI-b6f6139c,R-a8b3427f,2026,0.12,9.96,66.46,37.59,84.4,['EPI_about']
EPI-96bba690,R-a8b3427f,2022,0.31,3.46,80.92,-47.41,106.88,['EPI_course']
EPI-90e8eea4,R-a8b3427f,2026,0.2,6.18,34.43,185.31,75.0,['EPI_fly']
EPI-fff0c4ad,R-a8b3427f,2025,11.14,6.55,47.21,5.81,97.57,['EPI_chance']
EPI-ed63d808,R-88fb2674,2022,2.26,0.3,57.23,222.54,79.27,['EPI_alone']
EPI-61022f25,R-88fb2674,2025,7.28,4.41,108.57,32.41,93.53,['EPI_bad']
EPI-a2c9bec0,R-88fb2674,2024,4.98,2.99,34.27,257.53,67.94,['EPI_begin']
EPI-b82ff0a0,R-88fb2674,2019,4.24,6.85,80.64,214.42,56.02,['EPI_personal']
EPI-710f89e9,R-88fb2674,2019,2.3,1.45,166.69,80.31,114.19,['EPI_left']
EPI-f5395395,R-88fb2674,2020,9.86,6.4,128.75,160.17,51.04,['EPI_Republican']
EPI-f9d86190,R-88fb2674,2023,1.28,4.89,176.83,-7.32,97.92,['EPI_almost']
EPI-2f6e5d0e,R-88fb2674,2023,14.9,8.29,97.52,79.71,104.52,['EPI_center']
EPI-a4d32d4a,R-88fb2674,2020,1.95,1.17,27.72,101.19,109.5,['EPI_from']
EPI-91e06011,R-88fb2674,2020,9.89,3.68,150.88,-42.26,68.06,['EPI_soldier']
EPI-05182e19,R-16f369c2,2019,11.87,1.38,188.62,192.4,117.88,['EPI_in']
EPI-2a4e13fc,R-16f369c2,2022,10.67,9.52,12.46,189.49,84.05,['EPI_change']
EPI-c86ede8e,R-16f369c2,2020,5.0,4.03,196.15,285.29,90.54,['EPI_director']
EPI-9ed111e2,R-16f369c2,2021,14.34,9.36,117.9,293.2,98.86,['EPI_hundred']
EPI-f65d022e,R-16f369c2,2022,7.1,4.98,139.01,36.14,91.54,['EPI_follow']
EPI-1bcb8fda,R-16f369c2,2022,4.85,6.19,155.34,143.68,115.34,['EPI_answer']
EPI-4fc1be70,R-16f369c2,2026,13.82,6.1,127.28,167.53,88.95,['EPI_it']
EPI-775f3bf4,R-16f369c2,2023,1.68,3.62,12.41,83.54,99.19,['EPI_sing']
EPI-e4756832,R-16f369c2,2026,4.9,5.98,38.37,-12.32,98.02,['EPI_test']
EPI-1e2a1e12,R-16f369c2,2023,0.13,0.65,151.85,210.66,73.86,['EPI_design']
EPI-0a2b4593,R-7d2841b0,2019,11.31,9.53,64.87,-41.5,87.75,['EPI_must']
EPI-f0075b66,R-7d2841b0,2024,5.92,0.58,161.9,200.13,78.34,['EPI_its']
EPI-1f23182c,R-7d2841b0,2018,7.75,1.08,145.87,192.27,90.56,['EPI_you']
EPI-69d63f76,R-7d2841b0,2021,0.35,7.27,54.79,284.53,59.32,['EPI_design']
EPI-028a853e,R-7d2841b0,2021,4.13,8.24,11.74,-30.24,118.34,['EPI_language']
EPI-f8bd99d5,R-7d2841b0,2019,1.26,5.95,117.54,9.96,56.28,['EPI_action']
EPI-7abf1924,R-7d2841b0,2022,2.02,2.42,86.24,96.97,115.68,['EPI_why']
EPI-dacb4967,R-7d2841b0,2026,9.19,8.78,18.25,194.82,111.73,['EPI_hotel']
EPI-8a638ce3,R-7d2841b0,2021,7.89,1.91,174.11,-92.73,82.36,['EPI_meeting']
EPI-04396201,R-7d2841b0,2024,1.93,4.42,20.92,81.85,75.1,['EPI_firm']
EPI-0237e8f0,R-e5eecf8b,2019,13.27,3.36,110.86,-94.3,63.32,['EPI_matter']
EPI-2db72198,R-e5eecf8b,2020,14.71,5.96,89.74,61.23,61.57,['EPI_threat']
EPI-d1b92cf5,R-e5eecf8b,2025,11.71,2.14,54.76,109.96,52.26,['EPI_amount']
EPI-aca8cac3,R-e5eecf8b,2024,5.94,8.72,22.34,260.53,71.17,['EPI_speak']
EPI-aeb04ab2,R-e5eecf8b,2019,14.94,8.08,161.81,96.47,85.66,['EPI_teach']
EPI-a1109f70,R-e5eecf8b,2019,13.65,1.61,34.53,232.68,111.82,['EPI_less']
EPI-023b9dc9,R-e5eecf8b,2023,0.11,3.15,138.76,172.29,97.67,['EPI_job']
EPI-51643646,R-e5eecf8b,2022,1.71,1.38,193.09,40.85,93.24,['EPI_material']
EPI-a63c7e6c,R-e5eecf8b,2018,7.6,5.64,180.78,158.0,111.77,['EPI_apply']
EPI-46817e1e,R-e5eecf8b,2026,5.03,3.17,30.58,294.12,116.94,['EPI_end']
EPI-f267deb7,R-3c3fcdb2,2022,9.18,0.09,89.73,-33.29,97.13,['EPI_bed']
EPI-85631ebd,R-3c3fcdb2,2024,9.45,7.91,121.78,204.99,65.0,['EPI_among']
EPI-6572b334,R-3c3fcdb2,2022,6.44,2.35,36.45,124.88,61.24,['EPI_animal']
EPI-8e4dc6d0,R-3c3fcdb2,2019,2.13,9.19,142.87,249.79,66.85,['EPI_scientist']
EPI-c930acda,R-3c3fcdb2,2021,14.78,2.29,108.5,17.33,94.46,['EPI_get']
EPI-dfc499dd,R-3c3fcdb2,2023,2.09,9.73,122.1,183.3,57.63,['EPI_call']
EPI-7525697a,R-3c3fcdb2,2020,10.7,8.2,115.53,-3.37,75.31,['EPI_budget']
EPI-1b959042,R-3c3fcdb2,2023,8.72,9.0,23.4,253.49,60.81,['EPI_because']
EPI-130d257b,R-3c3fcdb2,2023,1.05,8.36,96.84,-35.32,67.64,['EPI_upon']
EPI-f7bd6f86,R-3c3fcdb2,2018,6.46,7.48,125.18,109.91,74.34,['EPI_reflect']
EPI-765ca9c1,R-9f4be9bc,2022,6.68,4.6,38.52,168.52,107.93,['EPI_Congress']
EPI-cce9a593,R-9f4be9bc,2022,14.21,7.41,15.22,-74.92,85.38,['EPI_might']
EPI-793c7a7b,R-9f4be9bc,2024,5.17,9.01,22.05,140.9,66.6,['EPI_serve']
EPI-9e9831ca,R-9f4be9bc,2019,0.3,0.05,106.27,279.87,119.01,['EPI_loss']
EPI-8dc0d914,R-9f4be9bc,2026,1.42,5.97,159.92,49.36,66.0,['EPI_learn']
EPI-65f25b3e,R-9f4be9bc,2020,7.46,0.46,54.5,-32.16,91.6,['EPI_space']
EPI-c3a5d59f,R-9f4be9bc,2021,8.95,4.49,64.21,226.93,101.53,['EPI_both']
EPI-454eebed,R-9f4be9bc,2021,3.42,5.8,16.88,240.97,55.19,['EPI_degree']
EPI-3bb6ef6c,R-9f4be9bc,2023,7.21,5.03,177.69,-73.14,98.22,['EPI_Mr']
EPI-4c30dcf6,R-9f4be9bc,2024,5.24,5.02,47.7,-29.63,108.35,['EPI_into']
EPI-3dd03c6b,R-ee6fe675,2020,7.19,2.78,151.03,86.04,85.73,['EPI_stage']
EPI-8da1be40,R-ee6fe675,2025,8.51,3.38,184.74,269.62,76.8,['EPI_look']
EPI-3b6f3ef8,R-ee6fe675,2025,1.97,0.12,120.9,-70.47,75.59,['EPI_character']
EPI-c5f56409,R-ee6fe675,2018,8.52,6.54,90.02,36.21,64.55,['EPI_pass']
EPI-9a7b3169,R-ee6fe675,2023,8.51,5.02,159.43,153.12,61.8,['EPI_dog']
EPI-396a99fe,R-ee6fe675,2026,6.38,2.74,166.91,23.44,63.53,['EPI_provide']
EPI-c75429a3,R-ee6fe675,2020,6.41,1.35,107.21,-2.27,118.85,['EPI_open']
EPI-62830262,R-ee6fe675,2019,5.0,0.16,159.83,151.52,115.1,['EPI_ready']
EPI-8e55185f,R-ee6fe675,2020,1.41,8.87,106.31,271.42,109.64,['EPI_sit']
EPI-08c216d9,R-ee6fe675,2025,14.05,4.26,80.81,10.18,106.56,['EPI_task']
EPI-02d43a3e,R-5bd35f17,2023,3.47,3.27,22.7,240.89,94.63,['EPI_training']
EPI-5dcb2c9e,R-5bd35f17,2022,3.93,4.54,185.05,189.11,81.34,['EPI_deep']
EPI-982e1e83,R-5bd35f17,2021,14.87,4.77,87.46,240.15,115.58,['EPI_response']
EPI-b13c42f2,R-5bd35f17,2025,3.53,7.14,138.03,246.04,107.86,['EPI_reflect']
EPI-95482d0c,R-5bd35f17,2023,13.28,7.9,177.7,1.82,96.21,['EPI_help']
EPI-6ac9cbbb,R-5bd35f17,2026,4.66,7.6,168.74,188.78,112.96,['EPI_on']
EPI-eb7e3bd9,R-5bd35f17,2026,14.31,6.17,185.23,79.3,89.39,['EPI_war']
EPI-31192f6f,R-5bd35f17,2026,3.39,9.83,110.0,-75.26,61.51,['EPI_law']
EPI-37f87110,R-5bd35f17,2018,11.01,5.04,91.27,133.18,58.14,['EPI_guess']
EPI-ac0cf810,R-5bd35f17,2018,5.25,4.11,134.31,134.8,53.11,['EPI_herself']
EPI-3a46c8a4,R-7301dace,2026,6.81,6.31,102.54,96.75,66.61,['EPI_nothing']
EPI-15a4cf91,R-7301dace,2020,7.22,4.61,185.58,59.57,109.69,['EPI_season']
EPI-f0479b4f,R-7301dace,2022,0.5,8.37,113.92,148.2,59.25,['EPI_attorney']
EPI-c49d8478,R-7301dace,2020,4.92,8.41,13.65,187.82,104.2,['EPI_strategy']
EPI-34f7d16e,R-7301dace,2021,7.81,5.44,40.4,139.97,73.2,['EPI_tend']
EPI-3097cb76,R-7301dace,2023,5.57,5.87,21.94,127.02,71.68,['EPI_case']
EPI-f14d8556,R-7301dace,2019,13.11,7.3,54.87,107.5,87.08,['EPI_wall']
EPI-c9b04bd4,R-7301dace,2025,8.33,3.75,184.96,278.92,61.84,['EPI_movement']
EPI-be4064f9,R-7301dace,2018,4.05,8.9,37.11,-98.88,59.46,['EPI_exactly']
EPI-cd4e1199,R-7301dace,2019,10.11,1.05,171.08,200.56,100.73,['EPI_north']
EPI-e5513e12,R-f3feb2b6,2022,9.87,7.41,148.15,237.88,82.76,['EPI_whose']
EPI-a417fbc0,R-f3feb2b6,2021,10.77,7.1,48.87,-44.64,62.93,['EPI_remain']
EPI-7fd8fa73,R-f3feb2b6,2025,1.36,7.91,93.64,265.15,72.68,['EPI_generation']
EPI-91661c37,R-f3feb2b6,2023,7.56,8.8,102.44,76.81,68.28,['EPI_sense']
EPI-dfde40e8,R-f3feb2b6,2021,0.97,1.19,177.61,34.13,87.27,['EPI_government']
EPI-38391245,R-f3feb2b6,2022,11.66,5.67,183.19,204.71,52.54,['EPI_alone']
EPI-45f5a72c,R-f3feb2b6,2024,10.01,4.61,85.1,266.96,88.11,['EPI_walk']
EPI-18cf3001,R-f3feb2b6,2022,0.53,6.59,180.99,199.95,62.28,['EPI_gas']
EPI-fecda102,R-f3feb2b6,2022,5.47,3.12,111.74,169.49,58.96,['EPI_lay']
EPI-046d7965,R-f3feb2b6,2021,3.61,8.27,141.33,190.83,105.22,['EPI_energy']
EPI-48e3009a,R-0e74b550,2024,11.42,9.02,170.5,284.7,101.89,['EPI_hotel']
EPI-8361c6bc,R-0e74b550,2026,14.12,8.07,27.55,54.46,119.82,['EPI_top']
EPI-f605f7f8,R-0e74b550,2024,8.33,6.21,18.04,-22.1,114.14,['EPI_thousand']
EPI-c5cdad68,R-0e74b550,2024,6.97,3.5,67.44,-75.02,91.96,['EPI_seat']
EPI-fc808a42,R-0e74b550,2019,7.33,6.18,67.25,116.53,106.2,['EPI_down']
EPI-8220c650,R-0e74b550,2022,6.68,5.34,84.67,114.61,80.92,['EPI_tax']
EPI-19c21f56,R-0e74b550,2020,4.16,3.5,154.63,26.7,62.0,['EPI_above']
EPI-f1a8ab90,R-0e74b550,2022,0.59,3.23,133.87,245.19,73.73,['EPI_rise']
EPI-814ca9d4,R-0e74b550,2025,13.22,7.72,132.2,95.42,62.42,['EPI_its']
EPI-68a05502,R-0e74b550,2018,3.58,9.44,178.53,-25.08,112.11,['EPI_letter']
EPI-ea2822ac,R-14018aab,2026,7.61,9.87,133.06,75.64,109.61,['EPI_necessary']
EPI-eec0a7fc,R-14018aab,2019,0.79,3.49,107.17,278.67,96.09,['EPI_let']
EPI-a4ca497c,R-14018aab,2018,6.93,1.83,140.12,201.4,60.93,['EPI_doctor']
EPI-91ff830d,R-14018aab,2026,3.58,0.65,55.69,27.26,109.89,['EPI_opportunity']
EPI-daf1212a,R-14018aab,2026,11.05,0.05,98.31,241.6,65.66,['EPI_financial']
EPI-be4212bf,R-14018aab,2019,4.59,4.89,63.58,200.43,116.11,['EPI_baby']
EPI-cab7485a,R-14018aab,2026,14.98,0.35,148.23,25.66,65.79,['EPI_ball']
EPI-b04eefe6,R-14018aab,2019,1.05,7.37,198.23,255.96,72.27,['EPI_agent']
EPI-6b3bcb3e,R-14018aab,2020,12.82,2.78,64.15,-74.65,68.61,['EPI_type']
EPI-32d93f53,R-14018aab,2026,12.16,3.46,121.54,173.92,75.9,['EPI_property']
EPI-4daf1fce,R-d58b786c,2021,4.72,5.48,11.25,45.36,89.28,['EPI_leg']
EPI-38bcf031,R-d58b786c,2018,2.99,3.2,23.11,-31.59,112.4,['EPI_deep']
EPI-6e6f22f2,R-d58b786c,2023,1.54,8.13,165.25,-94.56,97.19,['EPI_recognize']
EPI-92d542e0,R-d58b786c,2023,3.53,4.26,121.89,89.35,80.59,['EPI_follow']
EPI-2a7f06b5,R-d58b786c,2019,12.64,8.08,199.23,252.89,75.13,['EPI_choice']
EPI-35ca6e21,R-d58b786c,2024,6.86,5.92,192.03,40.35,118.78,['EPI_personal']
EPI-6e51150a,R-d58b786c,2024,13.82,0.41,58.81,271.73,97.99,['EPI_eye']
EPI-b5630b1c,R-d58b786c,2025,2.36,6.93,44.53,137.56,68.77,['EPI_station']
EPI-6e97490d,R-d58b786c,2025,3.43,8.63,168.15,164.48,73.42,['EPI_human']
EPI-550e7762,R-d58b786c,2022,14.23,8.23,185.23,-5.55,99.7,['EPI_speak']
EPI-e07107f1,R-ece3435f,2019,4.58,9.55,84.1,98.21,64.2,['EPI_fight']
EPI-794e261e,R-ece3435f,2026,0.07,9.42,19.2,-70.27,79.99,['EPI_society']
EPI-0fb60cd5,R-ece3435f,2025,8.09,8.72,143.77,190.02,76.45,['EPI_bank']
EPI-4f9c0e84,R-ece3435f,2026,8.02,8.29,71.72,39.64,81.2,['EPI_single']
EPI-802e127d,R-ece3435f,2020,1.72,0.52,102.34,94.13,59.77,['EPI_better']
EPI-6bcc852d,R-ece3435f,2020,11.54,1.94,191.54,31.47,119.93,['EPI_teacher']
EPI-dcfd2b3c,R-ece3435f,2022,5.56,1.6,132.0,35.89,77.59,['EPI_middle']
EPI-cdaf57c6,R-ece3435f,2022,12.47,0.72,174.98,249.52,67.59,['EPI_ten']
EPI-66980dbc,R-ece3435f,2022,7.8,2.92,10.28,247.74,104.46,['EPI_value']
EPI-a6633fba,R-ece3435f,2020,12.76,8.43,164.79,-36.65,109.25,['EPI_build']
EPI-eee0dd03,R-6148165a,2018,9.23,8.12,96.87,150.62,73.04,['EPI_throw']
EPI-efa493f2,R-6148165a,2020,6.18,4.36,155.1,-66.91,96.93,['EPI_during']
EPI-acc0b496,R-6148165a,2019,8.59,2.01,64.41,230.22,58.03,['EPI_out']
EPI-585c08cc,R-6148165a,2025,9.05,7.25,186.72,2.61,86.18,['EPI_cut']
EPI-a9746009,R-6148165a,2021,9.23,4.47,70.27,115.54,57.77,['EPI_off']
EPI-c734d510,R-6148165a,2024,12.89,3.77,67.45,94.88,88.04,['EPI_include']
EPI-2da3eda8,R-6148165a,2018,2.29,8.56,122.39,72.65,88.63,['EPI_dinner']
EPI-eb398862,R-6148165a,2018,0.32,8.69,43.45,104.44,72.62,['EPI_use']
EPI-7e90998f,R-6148165a,2021,11.37,2.78,183.23,141.07,87.61,['EPI_arrive']
EPI-1561cab3,R-6148165a,2026,13.67,8.74,99.32,204.67,69.38,['EPI_wide']
EPI-30f2e9b6,R-a25f4ec8,2018,2.77,9.14,106.85,218.24,77.06,['EPI_sport']
EPI-00283300,R-a25f4ec8,2018,0.91,1.97,181.48,110.48,87.64,['EPI_most']
EPI-4719f144,R-a25f4ec8,2019,7.06,7.27,45.71,264.75,109.48,['EPI_remember']
EPI-9be25b52,R-a25f4ec8,2020,0.48,0.87,93.74,191.98,59.19,['EPI_high']
EPI-76538228,R-a25f4ec8,2025,3.76,9.29,161.54,191.8,109.15,['EPI_most']
EPI-cdd54c81,R-a25f4ec8,2020,2.06,0.54,54.96,-84.47,83.37,['EPI_century']
EPI-7039e7ea,R-a25f4ec8,2024,4.6,9.64,81.01,142.28,67.26,['EPI_small']
EPI-0d7f69b1,R-a25f4ec8,2025,9.51,1.52,136.74,23.65,98.78,['EPI_success']
