policy_id,policy_group_id,start_date,end_date,line_of_business,coverage_term_months,underwriting_year,currency,ifrs_model_type,status
POL67253633,GRP18633,2024-10-31,2026-02-23,Property,16,2024,EUR,PAA,Active
POL94341489,GRP20124,2021-04-13,2022-06-07,Property,14,2021,GBP,PAA,Active
POL26741431,GRP56903,2023-11-12,2025-10-02,Life,23,2023,EUR,GMM,Cancelled
POL43868121,GRP99114,2021-10-05,2022-05-03,Motor,7,2021,USD,PAA,Expired
POL00034772,GRP88486,2021-01-30,2023-08-18,Motor,31,2021,USD,GMM,Expired
POL55841047,GRP34859,2019-08-23,2022-08-07,Health,36,2019,USD,GMM,Active
POL78901887,GRP25435,2024-08-30,2026-02-21,Health,18,2024,EUR,PAA,Cancelled
POL34507098,GRP86623,2018-06-06,2020-08-24,Property,27,2018,EUR,GMM,Active
POL48607113,GRP79000,2023-03-15,2023-12-10,Property,9,2023,EUR,PAA,Cancelled
POL12532114,GRP21651,2024-12-11,2026-12-31,Property,25,2024,USD,GMM,Cancelled
POL88297751,GRP91383,2023-08-18,2024-09-11,Health,13,2023,EUR,GMM,Cancelled
POL31658353,GRP73185,2025-09-17,2028-07-03,Motor,34,2025,EUR,PAA,Cancelled
POL03158774,GRP11079,2024-10-29,2027-06-16,Motor,32,2024,EUR,GMM,Cancelled
POL49047683,GRP49089,2022-01-21,2022-10-18,Property,9,2022,EUR,PAA,Expired
POL76338565,GRP70776,2018-11-03,2020-12-22,Property,26,2018,USD,GMM,Expired
POL55113896,GRP77419,2020-08-28,2021-02-24,Life,6,2020,EUR,PAA,Cancelled
POL60412140,GRP88420,2023-05-04,2025-11-19,Life,31,2023,GBP,PAA,Active
POL67062963,GRP58604,2021-11-14,2023-10-05,Life,23,2021,USD,GMM,Expired
POL84195425,GRP87004,2020-02-14,2022-06-03,Motor,28,2020,EUR,GMM,Active
POL66794083,GRP25479,2024-04-25,2025-02-19,Life,10,2024,EUR,GMM,Cancelled
POL29880900,GRP66717,2019-09-19,2020-11-12,Health,14,2019,GBP,GMM,Expired
POL47125400,GRP11981,2025-07-16,2028-05-01,Health,34,2025,GBP,GMM,Active
POL33681657,GRP65779,2019-11-10,2022-09-25,Life,35,2019,EUR,GMM,Active
POL82680920,GRP73640,2025-12-09,2028-05-27,Health,30,2025,GBP,GMM,Expired
POL57655296,GRP70604,2025-10-13,2027-08-04,Motor,22,2025,USD,PAA,Expired
POL00551976,GRP96055,2025-01-15,2025-10-12,Life,9,2025,GBP,GMM,Cancelled
POL67720715,GRP50344,2019-05-31,2020-07-24,Motor,14,2019,EUR,PAA,Expired
POL31211049,GRP35552,2023-09-01,2025-05-23,Motor,21,2023,USD,GMM,Cancelled
POL35602969,GRP01153,2020-04-17,2022-08-05,Life,28,2020,EUR,GMM,Active
POL43749312,GRP62258,2020-08-04,2022-11-22,Health,28,2020,EUR,PAA,Active
POL73683254,GRP10333,2022-11-29,2024-07-21,Property,20,2022,USD,GMM,Cancelled
POL24283280,GRP37396,2022-01-02,2023-02-26,Health,14,2022,USD,PAA,Expired
POL01665203,GRP50742,2024-07-14,2026-10-02,Health,27,2024,USD,PAA,Expired
POL96089315,GRP20203,2020-08-09,2023-07-25,Life,36,2020,USD,GMM,Cancelled
POL52686452,GRP69513,2020-08-08,2022-05-30,Property,22,2020,EUR,GMM,Active
POL99984365,GRP00754,2025-08-26,2027-03-19,Health,19,2025,EUR,PAA,Cancelled
POL28501689,GRP17175,2018-01-27,2019-06-21,Motor,17,2018,GBP,GMM,Active
POL44565265,GRP00398,2024-09-03,2026-12-22,Motor,28,2024,USD,GMM,Cancelled
POL05560171,GRP34731,2024-12-23,2026-08-15,Health,20,2024,EUR,PAA,Active
POL57126660,GRP54155,2019-12-30,2020-11-24,Health,11,2019,EUR,PAA,Cancelled
POL28038917,GRP26217,2024-01-18,2026-07-06,Health,30,2024,GBP,GMM,Active
POL61846866,GRP85925,2022-10-06,2024-11-24,Life,26,2022,GBP,GMM,Expired
POL79254650,GRP16509,2023-05-31,2024-02-25,Health,9,2023,EUR,GMM,Active
POL66623423,GRP47243,2019-03-29,2020-03-23,Property,12,2019,GBP,GMM,Active
POL95478391,GRP40661,2025-03-16,2026-05-10,Motor,14,2025,EUR,PAA,Expired
POL45559994,GRP05787,2022-07-12,2024-07-31,Health,25,2022,EUR,PAA,Expired
POL63073549,GRP31960,2024-05-04,2025-07-28,Health,15,2024,USD,GMM,Cancelled
POL95947965,GRP92687,2021-11-29,2024-07-16,Life,32,2021,EUR,GMM,Expired
POL38427136,GRP60679,2020-07-12,2022-08-01,Health,25,2020,EUR,PAA,Cancelled
POL22783085,GRP66990,2025-01-29,2027-05-19,Property,28,2025,USD,GMM,Expired
POL37177137,GRP50361,2020-06-24,2021-08-18,Motor,14,2020,EUR,GMM,Expired
POL23564121,GRP07174,2024-03-01,2025-03-26,Life,13,2024,EUR,PAA,Expired
POL80040649,GRP57984,2020-03-27,2022-09-13,Motor,30,2020,USD,PAA,Active
POL61863691,GRP98831,2019-01-25,2019-07-24,Property,6,2019,USD,PAA,Cancelled
POL84660747,GRP34931,2019-07-20,2020-09-12,Motor,14,2019,GBP,GMM,Active
POL95829694,GRP45542,2019-05-29,2020-02-23,Health,9,2019,EUR,PAA,Expired
POL19339512,GRP11281,2023-10-26,2026-08-11,Health,34,2023,USD,GMM,Active
POL65523742,GRP62804,2020-10-29,2021-08-25,Health,10,2020,USD,PAA,Active
POL04671360,GRP86838,2022-11-09,2024-07-01,Life,20,2022,EUR,PAA,Cancelled
POL55739702,GRP25379,2018-05-31,2019-06-25,Property,13,2018,EUR,GMM,Expired
POL86367073,GRP94638,2018-04-30,2019-06-24,Health,14,2018,GBP,PAA,Expired
POL63303660,GRP58988,2018-09-27,2020-01-20,Property,16,2018,EUR,PAA,Cancelled
POL83654428,GRP96982,2025-09-03,2026-11-27,Life,15,2025,USD,PAA,Cancelled
POL83561777,GRP69996,2019-07-29,2022-05-14,Life,34,2019,EUR,GMM,Expired
POL43034958,GRP76778,2019-07-21,2020-12-12,Property,17,2019,EUR,GMM,Expired
POL25414863,GRP02979,2020-10-31,2022-01-24,Motor,15,2020,GBP,GMM,Active
POL89995893,GRP59980,2024-03-27,2025-11-17,Motor,20,2024,EUR,GMM,Cancelled
POL71020322,GRP76982,2024-01-09,2025-04-03,Life,15,2024,GBP,PAA,Active
POL14858464,GRP09343,2022-11-26,2024-08-17,Life,21,2022,USD,GMM,Active
POL89490423,GRP22114,2022-07-20,2023-02-15,Health,7,2022,GBP,GMM,Active
POL53504772,GRP42532,2024-12-29,2026-04-23,Motor,16,2024,GBP,GMM,Expired
POL75406997,GRP66496,2025-03-25,2026-05-19,Life,14,2025,EUR,PAA,Cancelled
POL40225836,GRP70749,2020-07-19,2022-01-10,Health,18,2020,USD,GMM,Active
POL34092661,GRP88998,2018-03-31,2020-04-19,Property,25,2018,GBP,PAA,Cancelled
POL79014143,GRP68547,2018-09-10,2021-06-26,Life,34,2018,EUR,PAA,Cancelled
POL87307706,GRP65674,2020-08-04,2022-11-22,Motor,28,2020,USD,PAA,Cancelled
POL94587921,GRP14969,2024-02-12,2025-07-06,Property,17,2024,EUR,PAA,Expired
POL23481381,GRP66477,2018-02-06,2019-12-28,Health,23,2018,USD,GMM,Expired
POL81803218,GRP98804,2018-03-23,2018-10-19,Life,7,2018,GBP,PAA,Active
POL71985457,GRP47871,2019-07-03,2021-04-23,Property,22,2019,EUR,GMM,Expired
POL44109054,GRP12969,2024-10-30,2026-06-22,Property,20,2024,GBP,PAA,Cancelled
POL65428240,GRP18276,2025-01-23,2027-05-13,Motor,28,2025,EUR,GMM,Cancelled
POL25710504,GRP52475,2023-02-22,2023-12-19,Life,10,2023,USD,PAA,Expired
POL59380336,GRP63745,2022-11-30,2025-06-17,Property,31,2022,EUR,PAA,Active
POL41852261,GRP31135,2025-01-06,2027-07-25,Property,31,2025,EUR,GMM,Expired
POL11555592,GRP05087,2024-10-10,2026-08-01,Health,22,2024,EUR,PAA,Active
POL95136555,GRP90512,2018-09-08,2021-02-24,Health,30,2018,EUR,PAA,Cancelled
POL06269553,GRP21183,2021-04-10,2022-08-03,Property,16,2021,GBP,PAA,Expired
POL31519774,GRP06919,2018-03-22,2019-01-16,Health,10,2018,EUR,PAA,Cancelled
POL84761571,GRP22669,2019-12-29,2021-11-18,Health,23,2019,EUR,PAA,Expired
POL74763246,GRP79119,2018-04-28,2021-03-13,Health,35,2018,USD,PAA,Expired
POL69594585,GRP36828,2022-10-13,2025-06-29,Health,33,2022,GBP,PAA,Expired
POL60916626,GRP12519,2020-06-30,2021-02-25,Property,8,2020,USD,PAA,Active
POL71718317,GRP60179,2022-06-12,2024-05-02,Property,23,2022,GBP,GMM,Expired
POL02825877,GRP51669,2018-11-15,2020-06-07,Life,19,2018,GBP,PAA,Cancelled
POL35401935,GRP13257,2022-12-17,2023-12-12,Property,12,2022,EUR,GMM,Expired
POL81847652,GRP98852,2020-04-29,2023-04-14,Health,36,2020,EUR,GMM,Cancelled
POL84771443,GRP53837,2021-01-01,2023-10-18,Health,34,2021,EUR,PAA,Active
POL06499515,GRP81540,2021-03-06,2023-09-22,Property,31,2021,EUR,PAA,Cancelled
POL79384269,GRP35869,2020-08-15,2023-06-01,Life,34,2020,USD,PAA,Active
POL16787038,GRP96836,2019-01-25,2020-12-15,Life,23,2019,EUR,GMM,Active
POL56394011,GRP48866,2022-09-05,2023-08-01,Motor,11,2022,GBP,PAA,Active
POL75915268,GRP95940,2020-02-26,2021-10-18,Life,20,2020,USD,GMM,Cancelled
POL24929101,GRP28998,2019-05-04,2020-11-24,Health,19,2019,EUR,GMM,Expired
POL28754877,GRP08578,2019-04-16,2020-03-11,Life,11,2019,GBP,GMM,Expired
POL80904645,GRP83802,2021-03-18,2023-08-05,Life,29,2021,GBP,GMM,Expired
POL13577098,GRP87720,2021-08-28,2023-11-16,Health,27,2021,EUR,GMM,Active
POL82390479,GRP51664,2025-07-11,2028-02-26,Property,32,2025,USD,GMM,Expired
POL99439910,GRP92391,2022-01-19,2024-09-05,Motor,32,2022,USD,GMM,Cancelled
POL33410047,GRP67531,2023-07-22,2024-11-13,Health,16,2023,GBP,PAA,Expired
POL22102157,GRP46088,2021-05-10,2023-03-01,Life,22,2021,EUR,GMM,Active
POL44205420,GRP58646,2024-03-28,2024-12-23,Life,9,2024,USD,PAA,Active
POL06567005,GRP40828,2021-03-05,2022-02-28,Life,12,2021,USD,GMM,Expired
POL59054237,GRP26755,2019-11-14,2022-05-02,Health,30,2019,EUR,GMM,Active
POL34999447,GRP23864,2022-02-12,2023-12-04,Health,22,2022,GBP,PAA,Expired
POL37138744,GRP80762,2020-04-21,2020-12-17,Property,8,2020,EUR,GMM,Active
POL46396453,GRP82690,2018-09-14,2019-09-09,Health,12,2018,EUR,PAA,Cancelled
POL49242593,GRP47595,2020-02-08,2022-04-28,Health,27,2020,USD,GMM,Cancelled
POL29666960,GRP65019,2023-06-17,2025-07-06,Health,25,2023,GBP,GMM,Expired
POL93135295,GRP20454,2020-06-25,2023-03-12,Property,33,2020,EUR,GMM,Expired
POL23260924,GRP31820,2022-04-16,2023-01-11,Health,9,2022,EUR,PAA,Expired
POL08803924,GRP75693,2023-10-27,2025-05-19,Property,19,2023,GBP,PAA,Cancelled
POL61097942,GRP88141,2025-03-17,2027-09-03,Life,30,2025,EUR,PAA,Active
POL95176753,GRP33656,2022-01-09,2023-11-30,Health,23,2022,GBP,PAA,Expired
POL86102895,GRP90948,2023-08-26,2024-07-21,Motor,11,2023,USD,GMM,Expired
POL09356297,GRP86354,2021-07-05,2024-05-20,Life,35,2021,GBP,GMM,Active
POL35019113,GRP36443,2023-06-05,2026-05-20,Health,36,2023,GBP,GMM,Active
POL32042472,GRP59025,2019-06-08,2021-08-26,Motor,27,2019,GBP,PAA,Expired
POL55746517,GRP89364,2023-11-06,2026-06-23,Health,32,2023,USD,GMM,Expired
POL09897939,GRP30062,2022-09-19,2025-06-05,Life,33,2022,USD,PAA,Expired
POL96569325,GRP77933,2025-05-29,2028-04-13,Life,35,2025,USD,PAA,Cancelled
POL45160946,GRP77792,2025-07-03,2028-01-19,Property,31,2025,USD,GMM,Active
POL32758224,GRP55396,2018-11-22,2020-12-11,Life,25,2018,USD,PAA,Expired
POL38534339,GRP08781,2021-11-05,2022-10-01,Health,11,2021,GBP,PAA,Active
POL04801596,GRP71828,2019-09-07,2022-04-24,Life,32,2019,GBP,PAA,Active
POL77813457,GRP50261,2020-06-19,2020-12-16,Health,6,2020,USD,GMM,Active
POL09620945,GRP85734,2018-07-19,2021-07-03,Motor,36,2018,EUR,PAA,Active
POL60363642,GRP93563,2020-12-04,2022-01-28,Property,14,2020,EUR,PAA,Cancelled
POL38205317,GRP79952,2024-08-24,2025-07-20,Health,11,2024,GBP,PAA,Expired
POL55837152,GRP56586,2020-09-07,2022-03-01,Motor,18,2020,GBP,GMM,Expired
POL40142074,GRP38260,2021-05-07,2022-07-01,Motor,14,2021,EUR,GMM,Expired
POL60449160,GRP79126,2021-11-16,2024-09-01,Health,34,2021,USD,PAA,Cancelled
POL08058048,GRP49994,2020-05-04,2022-01-24,Motor,21,2020,EUR,PAA,Cancelled
POL55228985,GRP19075,2021-11-17,2024-05-05,Life,30,2021,USD,GMM,Expired
POL85273292,GRP06404,2025-04-04,2026-01-29,Motor,10,2025,USD,GMM,Active
POL87501072,GRP59319,2022-08-12,2023-10-06,Health,14,2022,GBP,GMM,Cancelled
POL53251579,GRP76211,2021-10-18,2024-01-06,Motor,27,2021,GBP,GMM,Expired
POL44100960,GRP96628,2023-04-07,2024-09-28,Motor,18,2023,GBP,GMM,Cancelled
POL00719162,GRP31973,2018-06-07,2019-07-02,Motor,13,2018,GBP,GMM,Cancelled
POL22517597,GRP60852,2020-03-13,2022-03-03,Life,24,2020,GBP,GMM,Active
POL34790652,GRP35090,2020-12-14,2023-11-29,Property,36,2020,EUR,PAA,Expired
POL08941609,GRP46255,2022-09-14,2024-04-06,Property,19,2022,EUR,PAA,Cancelled
POL21495861,GRP70437,2018-03-02,2018-08-29,Property,6,2018,EUR,PAA,Expired
POL28462987,GRP30552,2019-08-29,2020-03-26,Motor,7,2019,GBP,PAA,Expired
POL08879501,GRP18653,2024-06-20,2026-09-08,Health,27,2024,GBP,GMM,Expired
POL43867048,GRP66390,2022-01-17,2024-12-02,Health,35,2022,EUR,PAA,Active
POL11777094,GRP22485,2022-01-27,2024-11-12,Health,34,2022,EUR,GMM,Cancelled
POL42473596,GRP38219,2025-07-14,2026-05-10,Health,10,2025,EUR,GMM,Expired
POL80060366,GRP94058,2019-11-13,2022-04-01,Health,29,2019,USD,GMM,Cancelled
POL27744921,GRP54071,2025-07-22,2026-06-17,Health,11,2025,GBP,GMM,Cancelled
POL99700012,GRP21131,2018-01-02,2020-03-22,Health,27,2018,EUR,GMM,Expired
POL63011032,GRP69514,2024-03-13,2025-09-04,Life,18,2024,GBP,GMM,Cancelled
POL73574777,GRP97558,2023-06-22,2026-03-08,Health,33,2023,USD,PAA,Cancelled
POL78252452,GRP60519,2022-01-13,2023-04-08,Health,15,2022,GBP,PAA,Expired
POL57495498,GRP77419,2025-05-15,2026-04-10,Property,11,2025,EUR,GMM,Active
POL22643623,GRP96853,2025-07-19,2027-04-10,Health,21,2025,GBP,PAA,Active
POL88085147,GRP36837,2018-07-12,2020-09-29,Health,27,2018,EUR,PAA,Active
POL29515436,GRP38976,2018-01-26,2019-05-21,Property,16,2018,EUR,GMM,Cancelled
POL50566959,GRP76816,2019-11-29,2022-04-17,Property,29,2019,EUR,PAA,Expired
POL59186357,GRP99195,2023-06-08,2024-02-03,Motor,8,2023,EUR,PAA,Expired
POL62828674,GRP28475,2020-08-20,2022-06-11,Property,22,2020,USD,GMM,Expired
POL17976243,GRP73761,2019-04-18,2022-01-02,Property,33,2019,EUR,PAA,Cancelled
POL02653811,GRP84160,2022-12-23,2023-06-21,Motor,6,2022,USD,GMM,Active
POL47780327,GRP07076,2024-11-28,2026-06-21,Life,19,2024,USD,PAA,Active
POL79113312,GRP23823,2022-06-19,2025-06-03,Health,36,2022,EUR,GMM,Expired
POL47491299,GRP43778,2023-01-15,2025-02-03,Property,25,2023,GBP,PAA,Expired
POL97162320,GRP14805,2020-05-23,2022-02-12,Motor,21,2020,USD,PAA,Active
POL91687934,GRP04817,2020-06-02,2021-11-24,Health,18,2020,USD,PAA,Expired
POL70236840,GRP56543,2025-08-12,2026-10-06,Motor,14,2025,USD,PAA,Cancelled
POL43755829,GRP43924,2025-11-25,2028-01-14,Motor,26,2025,GBP,GMM,Expired
POL63484369,GRP61353,2025-11-23,2027-10-14,Property,23,2025,EUR,GMM,Expired
POL19474498,GRP28877,2023-04-15,2024-05-09,Property,13,2023,EUR,GMM,Cancelled
POL55892855,GRP53338,2024-10-04,2025-12-28,Health,15,2024,GBP,PAA,Expired
POL40229210,GRP30986,2023-09-21,2024-07-17,Health,10,2023,EUR,PAA,Cancelled
POL93301747,GRP59490,2019-08-07,2021-08-26,Life,25,2019,USD,GMM,Active
POL65797598,GRP40904,2018-05-08,2019-09-30,Property,17,2018,USD,GMM,Expired
POL75029796,GRP52313,2021-07-07,2023-11-24,Motor,29,2021,EUR,GMM,Expired
POL09202504,GRP33040,2023-05-23,2025-08-10,Life,27,2023,USD,PAA,Expired
POL48576944,GRP03073,2025-04-05,2027-11-21,Property,32,2025,USD,PAA,Active
POL50307053,GRP80354,2022-07-09,2024-08-27,Health,26,2022,GBP,PAA,Expired
POL76454925,GRP84491,2019-04-12,2021-05-01,Motor,25,2019,GBP,GMM,Cancelled
POL02221784,GRP30240,2019-11-20,2022-11-04,Motor,36,2019,EUR,PAA,Expired
POL19426865,GRP99748,2019-03-10,2019-11-05,Property,8,2019,EUR,PAA,Cancelled
POL67351659,GRP32793,2025-08-27,2026-02-23,Health,6,2025,USD,GMM,Active
POL40742798,GRP58181,2023-08-19,2024-03-16,Life,7,2023,GBP,GMM,Expired
POL77498647,GRP58713,2025-07-22,2026-09-15,Health,14,2025,USD,PAA,Active
POL72410992,GRP99337,2020-06-03,2021-09-26,Property,16,2020,USD,GMM,Active
POL25985672,GRP67051,2019-09-12,2022-08-27,Property,36,2019,EUR,GMM,Active
POL74154575,GRP00158,2025-06-09,2027-03-01,Life,21,2025,USD,GMM,Cancelled
POL69349783,GRP74222,2024-01-23,2026-01-12,Property,24,2024,EUR,PAA,Active
POL67794681,GRP27821,2020-05-15,2023-03-31,Life,35,2020,GBP,GMM,Expired
POL65648100,GRP07988,2023-08-13,2024-03-10,Life,7,2023,USD,PAA,Cancelled
POL96553025,GRP53178,2023-09-16,2025-05-08,Motor,20,2023,USD,GMM,Cancelled
POL66472018,GRP95123,2020-12-26,2022-06-19,Life,18,2020,USD,GMM,Cancelled
POL85001214,GRP82064,2022-05-03,2024-10-19,Life,30,2022,GBP,PAA,Cancelled
POL03282022,GRP95345,2021-04-10,2023-01-30,Motor,22,2021,EUR,PAA,Cancelled
POL74627375,GRP64270,2019-03-27,2020-05-20,Property,14,2019,GBP,PAA,Expired
POL22881596,GRP48808,2022-12-15,2023-07-13,Motor,7,2022,EUR,GMM,Cancelled
POL84865813,GRP66143,2021-10-17,2024-10-01,Health,36,2021,GBP,GMM,Active
POL26981391,GRP56853,2024-12-01,2027-06-19,Health,31,2024,USD,GMM,Cancelled
POL29602697,GRP30309,2019-04-07,2020-04-01,Motor,12,2019,EUR,GMM,Active
POL45368216,GRP54348,2024-01-04,2026-09-20,Health,33,2024,USD,PAA,Expired
POL00479388,GRP09391,2023-04-22,2026-04-06,Life,36,2023,EUR,PAA,Active
POL16289103,GRP79069,2021-04-15,2023-04-05,Motor,24,2021,GBP,PAA,Active
POL96033892,GRP40772,2024-11-16,2025-11-11,Health,12,2024,GBP,GMM,Cancelled
POL06901527,GRP36644,2021-09-08,2023-03-02,Motor,18,2021,GBP,GMM,Active
POL09432668,GRP35553,2018-04-10,2020-03-30,Health,24,2018,GBP,GMM,Active
POL56483687,GRP37554,2024-11-02,2025-05-31,Life,7,2024,USD,PAA,Expired
POL88821718,GRP07265,2020-05-13,2022-08-01,Property,27,2020,GBP,GMM,Cancelled
POL36660474,GRP33912,2025-09-06,2028-03-24,Motor,31,2025,USD,PAA,Expired
POL77074604,GRP77046,2023-10-09,2026-06-25,Property,33,2023,USD,GMM,Active
POL97473856,GRP76154,2021-11-25,2023-05-19,Motor,18,2021,USD,PAA,Active
POL35684431,GRP31730,2024-08-02,2026-10-21,Property,27,2024,EUR,PAA,Expired
POL13268859,GRP20780,2025-07-10,2028-01-26,Property,31,2025,USD,PAA,Cancelled
POL07943731,GRP51876,2023-06-24,2025-08-12,Life,26,2023,EUR,PAA,Active
POL51477325,GRP17629,2022-03-12,2023-09-03,Life,18,2022,GBP,GMM,Expired
POL81069558,GRP84642,2025-05-23,2027-06-12,Property,25,2025,EUR,PAA,Cancelled
POL39702945,GRP16580,2024-08-29,2027-07-15,Health,35,2024,GBP,PAA,Cancelled
POL95134135,GRP10761,2018-08-23,2020-04-14,Life,20,2018,GBP,PAA,Cancelled
POL16360057,GRP95733,2018-12-30,2020-12-19,Health,24,2018,EUR,PAA,Expired
POL43757080,GRP53427,2020-12-15,2023-03-05,Health,27,2020,GBP,PAA,Cancelled
POL22974098,GRP13040,2025-01-27,2027-04-17,Life,27,2025,USD,PAA,Cancelled
POL23361291,GRP46471,2022-06-09,2023-12-31,Health,19,2022,USD,GMM,Cancelled
POL31772899,GRP68843,2019-10-09,2022-09-23,Health,36,2019,EUR,GMM,Cancelled
POL74479796,GRP10078,2018-12-27,2020-02-20,Life,14,2018,USD,GMM,Cancelled
POL11469997,GRP14273,2019-11-22,2022-09-07,Health,34,2019,GBP,PAA,Expired
POL76552820,GRP72532,2018-10-26,2020-03-19,Motor,17,2018,GBP,PAA,Cancelled
POL21238315,GRP10933,2022-08-02,2023-09-26,Property,14,2022,USD,GMM,Active
POL59479691,GRP99983,2022-08-06,2024-06-26,Life,23,2022,GBP,GMM,Active
POL73110813,GRP13421,2024-12-04,2027-06-22,Property,31,2024,USD,PAA,Expired
POL65371574,GRP83224,2021-10-21,2024-09-05,Life,35,2021,GBP,GMM,Active
POL26955787,GRP27581,2024-07-03,2025-02-28,Life,8,2024,GBP,PAA,Cancelled
POL30694090,GRP86918,2025-02-10,2026-08-04,Life,18,2025,EUR,PAA,Expired
POL27311822,GRP50408,2022-04-07,2024-10-23,Health,31,2022,EUR,GMM,Expired
POL67967828,GRP13350,2025-09-16,2027-02-08,Life,17,2025,GBP,PAA,Expired
POL93037288,GRP33277,2022-10-07,2024-07-28,Life,22,2022,GBP,GMM,Active
POL05666276,GRP62906,2024-09-19,2026-08-10,Property,23,2024,USD,PAA,Cancelled
POL54477334,GRP57192,2024-01-01,2026-12-16,Life,36,2024,USD,GMM,Cancelled
POL92976590,GRP00190,2022-11-03,2024-01-27,Property,15,2022,EUR,GMM,Cancelled
POL70820022,GRP32127,2025-12-05,2026-07-03,Property,7,2025,GBP,PAA,Active
POL02717609,GRP14619,2022-03-29,2023-06-22,Motor,15,2022,GBP,PAA,Cancelled
POL92140214,GRP85365,2018-02-21,2020-02-11,Motor,24,2018,EUR,PAA,Cancelled
POL02608485,GRP81761,2019-10-17,2022-05-04,Property,31,2019,USD,GMM,Expired
POL44019810,GRP93418,2024-08-29,2026-09-18,Life,25,2024,EUR,PAA,Cancelled
POL61531831,GRP22313,2024-06-11,2025-06-06,Property,12,2024,USD,PAA,Expired
POL42372457,GRP77242,2025-07-29,2027-05-20,Life,22,2025,USD,PAA,Expired
POL80129844,GRP51868,2018-04-30,2020-12-15,Health,32,2018,EUR,GMM,Expired
POL26699621,GRP92269,2024-05-21,2025-12-12,Life,19,2024,USD,PAA,Expired
POL94877402,GRP27311,2019-11-28,2021-04-21,Property,17,2019,GBP,PAA,Active
POL80815686,GRP38990,2021-11-27,2023-12-17,Motor,25,2021,EUR,GMM,Cancelled
POL45802311,GRP11843,2023-04-23,2025-12-08,Health,32,2023,GBP,PAA,Active
POL89665734,GRP08534,2019-07-30,2020-07-24,Life,12,2019,GBP,GMM,Active
POL12712737,GRP08872,2021-03-22,2023-04-11,Life,25,2021,USD,PAA,Cancelled
POL36282198,GRP87782,2025-11-05,2027-06-28,Life,20,2025,USD,PAA,Expired
POL24799071,GRP00263,2019-09-09,2021-07-30,Health,23,2019,GBP,GMM,Expired
POL85446231,GRP85941,2020-10-21,2023-06-08,Health,32,2020,USD,GMM,Cancelled
POL93425611,GRP60451,2025-05-03,2028-02-17,Property,34,2025,USD,PAA,Cancelled
POL26519668,GRP04326,2023-09-24,2024-05-21,Motor,8,2023,GBP,PAA,Expired
POL03842847,GRP92427,2021-05-08,2023-11-24,Property,31,2021,GBP,PAA,Expired
POL70869079,GRP15520,2018-09-14,2019-09-09,Life,12,2018,USD,GMM,Cancelled
POL43970305,GRP66776,2024-03-19,2026-11-04,Life,32,2024,GBP,PAA,Active
POL57498494,GRP41230,2024-03-24,2024-09-20,Health,6,2024,USD,PAA,Expired
POL75421345,GRP75881,2018-06-29,2019-06-24,Health,12,2018,EUR,PAA,Active
POL42779448,GRP98654,2020-11-23,2021-11-18,Life,12,2020,GBP,GMM,Expired
POL19232101,GRP97209,2025-06-14,2027-03-06,Motor,21,2025,GBP,GMM,Expired
POL06607437,GRP27093,2023-10-25,2025-05-17,Health,19,2023,GBP,GMM,Cancelled
POL44879648,GRP77060,2023-03-18,2024-10-08,Health,19,2023,USD,GMM,Active
POL77010745,GRP13334,2021-06-25,2023-10-13,Life,28,2021,USD,PAA,Active
POL82899407,GRP37040,2022-08-14,2023-06-10,Life,10,2022,EUR,PAA,Active
POL55827890,GRP43284,2022-03-05,2024-02-23,Motor,24,2022,USD,GMM,Expired
POL70320809,GRP43570,2022-11-28,2024-07-20,Life,20,2022,GBP,GMM,Expired
POL90665735,GRP88869,2019-04-28,2021-10-14,Property,30,2019,GBP,GMM,Cancelled
POL67019464,GRP39141,2025-07-10,2028-01-26,Property,31,2025,GBP,PAA,Expired
POL36209006,GRP92828,2020-12-29,2022-01-23,Motor,13,2020,GBP,PAA,Cancelled
POL89818525,GRP61531,2020-08-18,2023-07-04,Motor,35,2020,USD,PAA,Cancelled
POL78662255,GRP37454,2021-08-03,2024-06-18,Property,35,2021,GBP,GMM,Cancelled
POL04959955,GRP90699,2019-03-09,2021-11-23,Motor,33,2019,GBP,PAA,Active
POL06106790,GRP11176,2023-03-14,2025-12-28,Life,34,2023,EUR,PAA,Active
POL58040675,GRP94903,2025-07-08,2026-02-03,Life,7,2025,EUR,PAA,Cancelled
POL74386364,GRP31509,2021-02-11,2023-03-03,Motor,25,2021,USD,GMM,Expired
POL51134258,GRP50216,2024-05-05,2026-09-22,Motor,29,2024,GBP,GMM,Expired
POL89230983,GRP81563,2018-06-20,2019-04-16,Motor,10,2018,GBP,GMM,Active
POL84738642,GRP32578,2025-01-11,2025-08-09,Motor,7,2025,EUR,PAA,Cancelled
POL44044261,GRP52324,2021-05-13,2023-06-02,Life,25,2021,USD,PAA,Expired
POL35536244,GRP85480,2024-09-17,2027-02-04,Health,29,2024,GBP,GMM,Expired
POL27625886,GRP58412,2018-03-01,2020-04-19,Health,26,2018,GBP,PAA,Active
POL32289896,GRP42570,2025-10-13,2027-08-04,Life,22,2025,EUR,PAA,Active
POL06143848,GRP16808,2024-10-10,2025-05-08,Property,7,2024,EUR,PAA,Expired
POL04980881,GRP40011,2019-04-17,2020-02-11,Health,10,2019,GBP,GMM,Expired
