workforce_id,region_id,year,total_employees,industry_skilled_labor_pct,avg_salary_usd,skill_availability_index,training_programs_count,data_source_references
WF-ddbac810,R-f20820c4,2022,1226577,0.08380000000000001,118989.66,6.58,18,['WF_relationship']
WF-86591a1c,R-f20820c4,2023,1538645,0.20440000000000003,90768.69,5.18,80,['WF_place']
WF-71ad6db2,R-f20820c4,2024,1333947,0.23579999999999998,117488.5,0.82,96,['WF_experience']
WF-5d617d80,R-f8a9376d,2018,1143926,0.0966,61907.08,8.17,78,['WF_Mrs']
WF-8661aeb0,R-f8a9376d,2019,952249,0.3489,118477.91,1.72,7,['WF_concern']
WF-02364000,R-f8a9376d,2020,742884,0.3017,123778.55,0.72,21,['WF_money']
WF-7ac4bbb9,R-f8a9376d,2021,1344587,0.28059999999999996,27031.96,8.06,1,['WF_back']
WF-20c91489,R-f8a9376d,2022,1051490,0.1124,118292.05,8.56,16,['WF_soon']
WF-48dd5caf,R-f8a9376d,2023,109655,0.1247,27790.25,6.67,73,['WF_standard']
WF-936ea8af,R-f8a9376d,2024,1116124,0.1771,149531.28,2.97,4,['WF_support']
WF-0f730dee,R-f4cc8df1,2018,584298,0.15130000000000002,61878.03,8.32,96,['WF_quickly']
WF-b50a1844,R-f4cc8df1,2019,1645179,0.24609999999999999,26028.52,0.35,67,['WF_husband']
WF-9f8c6d99,R-f4cc8df1,2020,790273,0.0944,54481.27,3.92,1,['WF_one']
WF-b7353639,R-f4cc8df1,2021,306811,0.2929,48333.07,0.96,54,['WF_through']
WF-30456f27,R-f4cc8df1,2022,1011302,0.17629999999999998,92748.21,0.85,90,['WF_card']
WF-d6beb572,R-f4cc8df1,2023,1852925,0.1961,140482.94,8.97,68,['WF_at']
WF-b9cee295,R-f4cc8df1,2024,1529902,0.34020000000000006,63726.14,8.53,25,['WF_drug']
WF-37ee0aec,R-4c158191,2018,1435266,0.1856,96997.05,9.59,53,['WF_drop']
WF-59d90a6e,R-4c158191,2019,61770,0.3454,20311.99,3.62,0,['WF_official']
WF-903de5a8,R-4c158191,2020,198260,0.2816,46160.79,3.39,22,['WF_hear']
WF-f60a408a,R-4c158191,2021,1948917,0.09759999999999999,81996.94,4.04,61,['WF_beyond']
WF-03bb42de,R-4c158191,2022,1966280,0.1233,94783.49,5.01,23,['WF_I']
WF-2debd455,R-4c158191,2023,384829,0.18059999999999998,23670.68,7.41,44,['WF_lead']
WF-4fa1a1b9,R-4c158191,2024,1414491,0.12300000000000001,65643.8,4.99,80,['WF_decade']
WF-0d8ae408,R-dfc975c2,2018,153143,0.324,45944.04,9.67,26,['WF_story']
WF-835e4fef,R-dfc975c2,2019,1255573,0.3239,50711.08,6.83,12,['WF_bring']
WF-2882896c,R-dfc975c2,2020,1217407,0.39770000000000005,36050.23,7.23,16,['WF_must']
WF-3081a7a3,R-dfc975c2,2021,485155,0.1278,108150.82,3.14,73,['WF_everything']
WF-454d9c7c,R-dfc975c2,2022,1642868,0.3357,132254.75,6.31,66,['WF_participant']
WF-e6a8793e,R-dfc975c2,2023,1720748,0.1557,30637.11,0.24,35,['WF_one']
WF-23d1717b,R-dfc975c2,2024,426813,0.20980000000000001,83809.08,4.37,43,['WF_drug']
WF-628e91a4,R-cc031702,2018,185734,0.1492,85911.01,3.26,97,['WF_feeling']
WF-2642c41c,R-cc031702,2019,549991,0.22219999999999998,25582.39,4.23,4,['WF_campaign']
WF-291fdb2c,R-cc031702,2020,450676,0.1865,70676.82,3.75,62,['WF_daughter']
WF-ea6cd7fd,R-cc031702,2021,1273534,0.1082,66101.71,0.31,62,['WF_finish']
WF-95996476,R-cc031702,2022,441876,0.1225,148195.07,3.77,21,['WF_hospital']
WF-39a2f81f,R-cc031702,2023,1006620,0.2238,111023.79,2.65,97,['WF_ten']
WF-fec47d4a,R-cc031702,2024,962932,0.1105,48365.6,3.31,43,['WF_wall']
WF-21c13ac1,R-aa1ffdb7,2018,362786,0.1213,85727.41,7.8,8,['WF_medical']
WF-7d94487e,R-aa1ffdb7,2019,1302569,0.3323,38228.36,0.94,75,['WF_this']
WF-28a7853b,R-aa1ffdb7,2020,1898718,0.3084,49324.77,1.14,68,['WF_the']
WF-1504eaf8,R-aa1ffdb7,2021,121790,0.1582,114620.96,1.57,27,['WF_apply']
WF-a9b2ceaf,R-aa1ffdb7,2022,1454862,0.2868,131339.5,2.94,72,['WF_or']
WF-1242ac42,R-aa1ffdb7,2023,981210,0.1677,106666.11,3.58,35,['WF_blue']
WF-2e55c9f9,R-aa1ffdb7,2024,233450,0.0874,20376.49,0.44,60,['WF_trip']
WF-8777aeeb,R-84d5baf1,2018,1394928,0.1456,22600.46,9.47,27,['WF_miss']
WF-b076fa42,R-84d5baf1,2019,1471602,0.3814,136345.35,0.16,17,['WF_material']
WF-bc5ec426,R-84d5baf1,2020,1643088,0.0751,125663.4,9.99,90,['WF_four']
WF-8c012567,R-84d5baf1,2021,259504,0.3085,27896.56,3.62,15,['WF_response']
WF-f05d4345,R-84d5baf1,2022,620309,0.2568,113855.07,9.03,91,['WF_risk']
WF-6235e1cf,R-84d5baf1,2023,1858749,0.38520000000000004,103489.57,7.65,34,['WF_discover']
WF-1d1b859c,R-84d5baf1,2024,300116,0.0564,35827.23,8.39,33,['WF_film']
WF-efa39f53,R-6f36b5c4,2018,329369,0.1709,55943.19,8.6,2,['WF_determine']
WF-e04e7ab4,R-6f36b5c4,2019,1575743,0.3464,85648.58,4.66,66,['WF_discussion']
WF-a10d5f23,R-6f36b5c4,2020,1026977,0.3193,93817.83,9.18,2,['WF_material']
WF-ffa57526,R-6f36b5c4,2021,1332225,0.1192,105395.37,1.58,67,['WF_federal']
WF-3e584664,R-6f36b5c4,2022,1205533,0.1378,47582.75,2.75,4,['WF_value']
WF-219d23b5,R-6f36b5c4,2023,1233621,0.1725,47221.2,2.39,94,['WF_may']
WF-b57ab80d,R-6f36b5c4,2024,1231205,0.34,87711.47,1.22,80,['WF_whatever']
WF-6b14b07c,R-3db95a5d,2018,1576983,0.35850000000000004,34696.61,9.98,56,['WF_state']
WF-b70547ab,R-3db95a5d,2019,1178818,0.1777,56267.49,6.91,38,['WF_prevent']
WF-04bfe116,R-3db95a5d,2020,213489,0.252,128773.48,2.65,45,['WF_red']
WF-805e2de4,R-3db95a5d,2021,99764,0.27649999999999997,54886.76,3.84,92,['WF_reality']
WF-f56fcd17,R-3db95a5d,2022,1792491,0.2896,35864.93,3.27,94,['WF_share']
WF-cb4ae89e,R-3db95a5d,2023,1392559,0.0958,132817.71,1.75,51,['WF_particular']
WF-672fa276,R-3db95a5d,2024,1367831,0.317,41697.29,7.17,16,['WF_trouble']
WF-316ebf43,R-c11a977a,2018,18294,0.10710000000000001,105617.43,3.11,35,['WF_skin']
WF-99087ce8,R-c11a977a,2019,1152601,0.12210000000000001,121416.95,6.96,38,['WF_family']
WF-8cda106f,R-c11a977a,2020,284881,0.2595,24491.35,7.93,73,['WF_social']
WF-023beece,R-c11a977a,2021,615188,0.0925,23719.39,4.24,96,['WF_thus']
WF-5e85a8f7,R-c11a977a,2022,345132,0.0886,109342.67,7.79,0,['WF_trade']
WF-b75d5c23,R-c11a977a,2023,805583,0.07769999999999999,59920.18,3.75,95,['WF_from']
WF-bfe3c1f1,R-c11a977a,2024,182723,0.1313,61462.99,0.15,0,['WF_him']
WF-ddf4154b,R-7598c667,2018,210545,0.0694,97141.18,8.16,78,['WF_staff']
WF-5ffe0670,R-7598c667,2019,561657,0.053200000000000004,28822.33,9.02,96,['WF_dog']
WF-d843e59b,R-7598c667,2020,1888279,0.2834,115710.85,3.58,46,['WF_agreement']
WF-67e6bfee,R-7598c667,2021,1126961,0.2102,63695.81,7.78,15,['WF_past']
WF-a98a7e43,R-7598c667,2022,455621,0.1438,28698.49,6.46,19,['WF_hope']
WF-e76a26a9,R-7598c667,2023,619031,0.37939999999999996,38266.61,1.81,15,['WF_character']
WF-43aef635,R-7598c667,2024,144692,0.1298,143691.99,5.78,33,['WF_program']
WF-294eda39,R-4472ec12,2018,763289,0.30269999999999997,130110.33,5.63,11,['WF_may']
WF-a7f213d7,R-4472ec12,2019,1995502,0.2585,121279.85,5.03,79,['WF_keep']
WF-6e3c1fd8,R-4472ec12,2020,1557148,0.35340000000000005,78205.89,6.8,71,['WF_blue']
WF-d0893a73,R-4472ec12,2021,374457,0.20420000000000002,138276.62,5.46,35,['WF_reveal']
WF-8d0edcc9,R-4472ec12,2022,1224381,0.1531,110585.14,9.42,60,['WF_effect']
WF-8d3b3b47,R-4472ec12,2023,385552,0.2169,25313.11,1.73,59,['WF_ok']
WF-9f0a2131,R-4472ec12,2024,782696,0.33520000000000005,49124.79,4.65,55,['WF_able']
WF-09efed6e,R-535aaa33,2018,177866,0.1628,115773.95,0.68,19,['WF_than']
WF-aa565a88,R-535aaa33,2019,498115,0.3786,145852.55,8.91,30,['WF_assume']
WF-87f3eb6b,R-535aaa33,2020,49817,0.34450000000000003,114920.49,1.89,0,['WF_section']
WF-8520b07f,R-535aaa33,2021,1336825,0.3054,25356.88,5.34,84,['WF_hour']
WF-878ebf6d,R-535aaa33,2022,973828,0.35090000000000005,110390.38,3.27,37,['WF_issue']
WF-34d74fa5,R-535aaa33,2023,1817880,0.3075,102129.83,1.08,9,['WF_economy']
WF-cdf38d09,R-535aaa33,2024,953986,0.07519999999999999,121671.8,7.13,60,['WF_evening']
WF-f2324e8e,R-d4fe1b65,2018,183469,0.2849,35386.35,2.71,82,['WF_local']
WF-dfec6172,R-d4fe1b65,2019,1921205,0.1533,30194.29,0.17,62,['WF_fact']
WF-5c1de1b4,R-d4fe1b65,2020,1559009,0.0726,30810.88,2.24,57,['WF_road']
WF-d70e4dbe,R-d4fe1b65,2021,958399,0.24539999999999998,106518.46,6.07,72,['WF_store']
WF-f5a6b542,R-d4fe1b65,2022,1847747,0.0675,41719.5,4.1,82,['WF_same']
WF-e9cdbe58,R-d4fe1b65,2023,1403404,0.3715,132883.3,1.8,25,['WF_economy']
WF-d2072369,R-d4fe1b65,2024,356050,0.1791,35310.84,7.73,92,['WF_north']
WF-11211561,R-a96546e4,2018,687619,0.29410000000000003,34605.13,6.61,49,['WF_treatment']
WF-2282614f,R-a96546e4,2019,758272,0.3956,80474.83,1.03,17,['WF_whom']
WF-8d8b5309,R-a96546e4,2020,1350969,0.24350000000000002,142882.39,3.74,14,['WF_class']
WF-e996655f,R-a96546e4,2021,406630,0.287,81717.61,0.93,1,['WF_onto']
WF-be0f3281,R-a96546e4,2022,1540073,0.1852,28196.95,3.18,68,['WF_share']
WF-b97604ff,R-a96546e4,2023,1676674,0.2336,131916.21,9.2,24,['WF_month']
WF-d9da7511,R-a96546e4,2024,679832,0.15039999999999998,93950.81,2.95,69,['WF_certain']
WF-9930ac8e,R-d7318892,2018,42029,0.0524,61264.68,1.16,0,['WF_goal']
WF-2edf1d60,R-d7318892,2019,1207325,0.10189999999999999,76431.44,2.88,68,['WF_outside']
WF-c293991a,R-d7318892,2020,512995,0.0629,147506.8,9.81,79,['WF_policy']
WF-76be7570,R-d7318892,2021,280188,0.2389,41253.22,5.69,55,['WF_marriage']
WF-7b60e90d,R-d7318892,2022,357892,0.3461,36696.73,9.45,64,['WF_nothing']
WF-375037a5,R-d7318892,2023,1177937,0.2642,130961.21,8.89,75,['WF_history']
WF-8a0225ea,R-d7318892,2024,1088263,0.2703,49280.03,5.3,59,['WF_fly']
WF-1d8ffa72,R-a8ed4615,2018,547341,0.3825,27677.58,1.26,5,['WF_he']
WF-1d8ff04e,R-a8ed4615,2019,735916,0.36369999999999997,23254.84,7.34,4,['WF_study']
WF-6235a7a8,R-a8ed4615,2020,1606890,0.08460000000000001,22488.55,6.76,15,['WF_half']
WF-32db5df5,R-a8ed4615,2021,1106040,0.264,125204.64,1.67,37,['WF_free']
WF-98bfaddf,R-a8ed4615,2022,69089,0.2926,139948.74,5.36,24,['WF_affect']
WF-c585401d,R-a8ed4615,2023,1304734,0.2109,61237.6,9.69,33,['WF_write']
WF-a4ab01af,R-a8ed4615,2024,58954,0.2354,53228.3,5.94,65,['WF_force']
WF-3c06ce15,R-25a993e1,2018,1437339,0.38539999999999996,40589.58,9.73,52,['WF_third']
WF-eb5d4662,R-25a993e1,2019,1542286,0.1216,90930.2,3.91,6,['WF_wish']
WF-d9ff9b9f,R-25a993e1,2020,325303,0.2432,106821.3,0.16,14,['WF_boy']
WF-39193365,R-25a993e1,2021,1114180,0.3824,65293.28,4.81,82,['WF_sport']
WF-b0ceb1df,R-25a993e1,2022,340825,0.1444,54006.61,2.38,2,['WF_forward']
WF-847567c1,R-25a993e1,2023,1845794,0.0713,27094.24,1.65,67,['WF_officer']
WF-4afc0255,R-25a993e1,2024,1917351,0.228,135097.42,2.52,75,['WF_sort']
WF-de212fee,R-cd499d9d,2018,1110694,0.3937,58162.07,9.97,23,['WF_mention']
WF-b7546fca,R-cd499d9d,2019,1846152,0.2746,58433.3,9.14,16,['WF_race']
WF-d7bfbb6d,R-cd499d9d,2020,1388292,0.2004,138279.81,4.38,17,['WF_plant']
WF-5660cad9,R-cd499d9d,2021,1840432,0.0661,93709.1,7.34,52,['WF_strategy']
WF-5892a1a1,R-cd499d9d,2022,1551407,0.24530000000000002,105422.25,0.09,12,['WF_whole']
WF-8fe486a6,R-cd499d9d,2023,1540784,0.1252,47721.0,2.61,85,['WF_ahead']
WF-faba0f1a,R-cd499d9d,2024,152965,0.3689,137758.44,1.62,6,['WF_step']
WF-8dc1b8c9,R-c8e92f5f,2018,1478004,0.2959,60544.52,1.79,56,['WF_far']
WF-733b5b70,R-c8e92f5f,2019,1660926,0.0915,92003.11,8.85,29,['WF_mouth']
WF-70805717,R-c8e92f5f,2020,1363193,0.3678,71860.95,8.61,49,['WF_support']
WF-ed49e851,R-c8e92f5f,2021,558797,0.2455,99107.86,3.1,42,['WF_area']
WF-36e722b2,R-c8e92f5f,2022,927541,0.3386,32942.49,6.16,80,['WF_wear']
WF-378f8d07,R-c8e92f5f,2023,6310,0.1672,99972.76,8.63,24,['WF_husband']
WF-19b63339,R-c8e92f5f,2024,1639548,0.28309999999999996,45594.44,4.56,22,['WF_among']
WF-6c422ddb,R-ba1820ab,2018,1394028,0.2635,81643.44,5.54,74,['WF_stand']
WF-eff35411,R-ba1820ab,2019,303932,0.29100000000000004,94446.94,2.71,23,['WF_instead']
WF-bb4eee2f,R-ba1820ab,2020,1662110,0.0667,50753.69,3.35,61,['WF_management']
WF-9912e803,R-ba1820ab,2021,1961151,0.32289999999999996,23417.83,2.55,7,['WF_team']
WF-a412913a,R-ba1820ab,2022,795618,0.0555,32046.49,0.61,12,['WF_realize']
WF-d284a45b,R-ba1820ab,2023,1042464,0.0868,138453.63,3.09,22,['WF_physical']
WF-84e6cb80,R-ba1820ab,2024,1099614,0.09759999999999999,64639.62,1.74,41,['WF_should']
WF-2a0b311d,R-9ccac495,2018,864738,0.251,105035.16,4.73,94,['WF_country']
WF-eb54d384,R-9ccac495,2019,1806114,0.1209,56995.41,3.07,59,['WF_value']
WF-66eae44d,R-9ccac495,2020,994702,0.26739999999999997,143665.33,1.47,11,['WF_far']
WF-216b7cae,R-9ccac495,2021,828269,0.2173,78841.88,9.65,22,['WF_section']
WF-0826db9d,R-9ccac495,2022,1687777,0.3639,22102.11,7.47,11,['WF_every']
WF-3954b666,R-9ccac495,2023,1638493,0.09140000000000001,135437.4,2.34,79,['WF_PM']
WF-ad9e6c95,R-9ccac495,2024,156591,0.3696,75856.87,0.87,81,['WF_room']
WF-9ef24001,R-923837f7,2018,580770,0.1499,52692.28,8.28,63,['WF_dream']
WF-6de73281,R-923837f7,2019,1080287,0.1477,140306.08,2.55,55,['WF_year']
WF-2851758b,R-923837f7,2020,895698,0.1412,115571.89,2.24,96,['WF_poor']
WF-a6101aa5,R-923837f7,2021,1958650,0.2851,130118.4,3.52,54,['WF_career']
WF-b1224fda,R-923837f7,2022,1668145,0.2545,38642.88,2.51,11,['WF_data']
WF-f20bc5b3,R-923837f7,2023,1089304,0.09910000000000001,74611.54,1.92,91,['WF_begin']
WF-5b45e21d,R-923837f7,2024,327610,0.2706,111196.39,9.37,63,['WF_one']
WF-602bf966,R-d2c458eb,2018,1516853,0.2838,80832.44,5.69,89,['WF_center']
WF-267b3450,R-d2c458eb,2019,287056,0.1528,85020.0,3.86,43,['WF_account']
WF-ce5dbb9f,R-d2c458eb,2020,1785104,0.3066,23517.68,1.13,58,['WF_girl']
WF-17d5df88,R-d2c458eb,2021,1518071,0.2486,84923.13,9.86,99,['WF_upon']
WF-26e98a8b,R-d2c458eb,2022,621751,0.2581,20803.84,4.34,88,['WF_too']
WF-3dbe8c91,R-d2c458eb,2023,63126,0.34619999999999995,37962.87,9.52,83,['WF_plant']
WF-2a7a1b97,R-d2c458eb,2024,798539,0.2576,91722.1,7.23,28,['WF_area']
WF-35f46f4a,R-bbb72119,2018,743322,0.3482,129968.81,2.59,56,['WF_firm']
WF-62133ba0,R-bbb72119,2019,1946338,0.12890000000000001,44506.1,1.41,8,['WF_writer']
WF-1389ba0b,R-bbb72119,2020,747301,0.25120000000000003,112212.3,0.31,28,['WF_information']
WF-5c07af0c,R-bbb72119,2021,1785976,0.183,130941.69,6.29,78,['WF_offer']
WF-4d4484af,R-bbb72119,2022,1226930,0.3091,88145.26,3.58,90,['WF_until']
WF-cb30150c,R-bbb72119,2023,391586,0.3774,25292.71,6.96,27,['WF_similar']
WF-2e436b63,R-bbb72119,2024,1017310,0.0587,76613.59,3.47,24,['WF_fine']
WF-d9674450,R-509f98dd,2018,1012140,0.15710000000000002,33497.29,5.89,50,['WF_thank']
WF-5ddec9af,R-509f98dd,2019,318514,0.153,30743.5,0.39,79,['WF_another']
WF-297b3d7a,R-509f98dd,2020,1293384,0.3195,49860.11,9.33,98,['WF_step']
WF-224aae24,R-509f98dd,2021,486484,0.20550000000000002,38102.1,9.05,47,['WF_yourself']
WF-5999aaac,R-509f98dd,2022,1969656,0.29,36499.76,5.9,26,['WF_move']
WF-7ea605e3,R-509f98dd,2023,92539,0.34049999999999997,64846.65,3.6,80,['WF_rock']
WF-eb2b88bd,R-509f98dd,2024,269438,0.3604,88123.12,6.81,42,['WF_wide']
WF-4c24f558,R-51bed50d,2018,1168078,0.3247,92989.1,0.59,83,['WF_part']
WF-ec07f982,R-51bed50d,2019,1952949,0.38299999999999995,66909.07,9.78,42,['WF_financial']
WF-f4ff076b,R-51bed50d,2020,106463,0.2347,90112.09,2.79,1,['WF_student']
WF-219bcb6b,R-51bed50d,2021,214446,0.39890000000000003,22999.91,3.41,91,['WF_able']
WF-f6712b7e,R-51bed50d,2022,1348829,0.2421,119945.07,8.04,62,['WF_present']
WF-dff76683,R-51bed50d,2023,277228,0.1152,115744.32,8.73,95,['WF_evening']
WF-0f81d340,R-51bed50d,2024,54809,0.1426,39119.56,6.46,44,['WF_us']
WF-88df81e4,R-76647736,2018,1390617,0.32,138944.6,1.38,77,['WF_which']
WF-9c8a3e0c,R-76647736,2019,1358068,0.20559999999999998,107965.68,4.36,72,['WF_decade']
WF-0d161b9a,R-76647736,2020,835748,0.3276,77408.25,5.6,3,['WF_tree']
WF-297a12ff,R-76647736,2021,748598,0.3097,73230.71,2.51,77,['WF_evidence']
WF-144c6ce5,R-76647736,2022,1524447,0.39520000000000005,33324.07,4.19,19,['WF_minute']
WF-19fd93b0,R-76647736,2023,1728196,0.2823,86761.98,1.89,27,['WF_tax']
WF-39af4dec,R-76647736,2024,152507,0.37,47479.63,2.79,36,['WF_example']
WF-0c50ddaa,R-0562eca5,2018,1935916,0.1192,98673.62,7.05,78,['WF_west']
WF-179d95e1,R-0562eca5,2019,646201,0.2273,65290.66,3.04,70,['WF_world']
WF-15774542,R-0562eca5,2020,851197,0.3407,88079.35,9.81,95,['WF_town']
WF-8647e862,R-0562eca5,2021,526499,0.2127,135282.3,5.52,41,['WF_together']
WF-5ba41915,R-0562eca5,2022,1144742,0.2756,117381.98,2.73,21,['WF_middle']
WF-76b8abbb,R-0562eca5,2023,304060,0.2685,82382.82,8.59,22,['WF_prevent']
WF-8bd1b159,R-0562eca5,2024,1900929,0.2167,113246.78,2.11,7,['WF_speech']
WF-be964b1e,R-768bcade,2018,1222250,0.1206,110040.58,4.46,13,['WF_since']
WF-d881e4be,R-768bcade,2019,1759143,0.0832,133979.85,4.85,54,['WF_memory']
WF-d6c4fd18,R-768bcade,2020,1828977,0.2892,67187.86,0.62,19,['WF_others']
WF-82541ee4,R-768bcade,2021,1535635,0.2667,92056.49,4.01,97,['WF_memory']
WF-d33c7989,R-768bcade,2022,205079,0.3323,54408.17,3.04,79,['WF_name']
WF-e1c71e2c,R-768bcade,2023,874313,0.1346,53252.1,1.65,16,['WF_city']
WF-01653810,R-768bcade,2024,1278684,0.35850000000000004,37982.07,1.91,11,['WF_kitchen']
WF-3b3de599,R-cd4a206a,2018,1778317,0.25980000000000003,40716.44,7.24,60,['WF_Mrs']
WF-5af99d74,R-cd4a206a,2019,1121952,0.099,23225.93,0.48,50,['WF_trial']
WF-d8ded2dc,R-cd4a206a,2020,785950,0.3079,147643.86,1.02,22,['WF_large']
WF-27bbb156,R-cd4a206a,2021,1830646,0.22920000000000001,79268.37,9.27,29,['WF_clearly']
WF-28e099ce,R-cd4a206a,2022,750575,0.12369999999999999,137051.38,2.6,72,['WF_find']
WF-dadb760c,R-cd4a206a,2023,30300,0.2632,131445.02,5.28,84,['WF_game']
WF-9be931e5,R-cd4a206a,2024,1384159,0.2421,95297.14,7.15,89,['WF_wife']
WF-531779cf,R-bd855bad,2018,1391919,0.2825,79673.55,4.64,56,['WF_trip']
WF-a4ad7cbf,R-bd855bad,2019,835550,0.24719999999999998,127332.34,2.78,2,['WF_natural']
WF-b993639b,R-bd855bad,2020,527870,0.2734,26720.32,4.33,35,['WF_daughter']
WF-6fa9792e,R-bd855bad,2021,1202716,0.0717,40363.64,2.28,41,['WF_away']
WF-d2828b57,R-bd855bad,2022,1566505,0.16440000000000002,33495.13,8.41,24,['WF_return']
WF-19d68e3b,R-bd855bad,2023,664646,0.14980000000000002,131335.86,4.47,41,['WF_fine']
WF-0f2aa90d,R-bd855bad,2024,1070512,0.0953,102957.7,7.15,69,['WF_already']
WF-669c47a1,R-61d60791,2018,1577210,0.1894,98125.06,5.01,98,['WF_participant']
WF-e66ba439,R-61d60791,2019,417726,0.2235,144758.4,3.65,8,['WF_but']
WF-a8a3be76,R-61d60791,2020,1728177,0.11109999999999999,92958.55,9.05,62,['WF_rich']
WF-a96ac244,R-61d60791,2021,1079882,0.35960000000000003,69271.72,8.12,38,['WF_purpose']
WF-a74d8156,R-61d60791,2022,902181,0.23440000000000003,112283.96,1.64,27,['WF_letter']
WF-1bc16808,R-61d60791,2023,1137818,0.0747,44651.83,4.83,17,['WF_break']
WF-ea536059,R-61d60791,2024,511216,0.1112,86174.26,7.68,93,['WF_expect']
WF-e646706e,R-86e6cec5,2018,1738151,0.1148,38345.72,8.75,30,['WF_meeting']
WF-4487ac8f,R-86e6cec5,2019,1961279,0.21780000000000002,32352.76,3.28,96,['WF_continue']
WF-0b4f050a,R-86e6cec5,2020,345119,0.28809999999999997,132357.99,5.12,89,['WF_less']
WF-a0fc72d5,R-86e6cec5,2021,1884435,0.12179999999999999,130809.72,3.55,41,['WF_already']
WF-e03a318a,R-86e6cec5,2022,917974,0.0962,63221.47,1.86,9,['WF_eat']
WF-f798fbfd,R-86e6cec5,2023,1511111,0.1026,28703.54,9.16,24,['WF_spend']
WF-5907e0a2,R-86e6cec5,2024,1354346,0.1661,46806.92,8.51,32,['WF_wear']
WF-76b7c4f1,R-c01ad354,2018,291671,0.13699999999999998,86799.14,0.6,100,['WF_pressure']
WF-a257ec0b,R-c01ad354,2019,292456,0.1124,112669.59,1.76,6,['WF_decade']
WF-31958632,R-c01ad354,2020,283654,0.1938,102886.03,1.7,54,['WF_perform']
WF-d33df4ad,R-c01ad354,2021,1167462,0.2711,123140.89,1.35,71,['WF_here']
WF-4bdc9578,R-c01ad354,2022,1581684,0.3947,103361.88,9.19,51,['WF_exactly']
WF-6a290e00,R-c01ad354,2023,1620329,0.28350000000000003,43122.67,6.85,53,['WF_product']
WF-0c5e161a,R-c01ad354,2024,1822515,0.1902,91252.46,0.86,16,['WF_perform']
WF-2fbf926a,R-b43aa403,2018,1464571,0.1603,94176.97,3.49,96,['WF_show']
WF-01775f57,R-b43aa403,2019,1937684,0.0683,65840.36,6.2,30,['WF_only']
WF-8be964b6,R-b43aa403,2020,461391,0.1176,42658.93,2.23,16,['WF_reach']
WF-65449514,R-b43aa403,2021,1454308,0.0851,55234.51,6.24,79,['WF_eight']
WF-ebc83ce5,R-b43aa403,2022,69081,0.09050000000000001,41786.09,6.15,69,['WF_full']
WF-bb0bd057,R-b43aa403,2023,1938580,0.36310000000000003,44825.3,0.99,20,['WF_defense']
WF-8618a1a1,R-b43aa403,2024,1470193,0.369,116689.84,7.15,86,['WF_drug']
WF-0255698f,R-931c7671,2018,1692959,0.3532,20345.45,2.45,26,['WF_issue']
WF-e3f42018,R-931c7671,2019,422234,0.22010000000000002,148389.2,4.16,51,['WF_challenge']
WF-9283a3f6,R-931c7671,2020,111145,0.0616,103997.41,0.64,38,['WF_church']
WF-80099afd,R-931c7671,2021,170888,0.3774,61370.55,4.78,88,['WF_pretty']
WF-c2a975c5,R-931c7671,2022,783638,0.37070000000000003,100194.69,2.84,68,['WF_law']
WF-e10acfe9,R-931c7671,2023,1968266,0.228,129193.12,1.18,71,['WF_might']
WF-9dda821c,R-931c7671,2024,335581,0.0681,136197.36,5.82,61,['WF_man']
WF-2211906c,R-99c0f1da,2018,475402,0.0594,117378.09,0.3,15,['WF_garden']
WF-23f3f059,R-99c0f1da,2019,1906527,0.22190000000000001,21034.66,1.76,47,['WF_arm']
WF-5225b9fb,R-99c0f1da,2020,1170488,0.2318,119319.64,9.32,8,['WF_leave']
WF-38057118,R-99c0f1da,2021,289716,0.3533,68010.35,9.57,1,['WF_decade']
WF-1c52d388,R-99c0f1da,2022,1855687,0.0691,137642.36,4.78,68,['WF_significant']
WF-c17b1fe6,R-99c0f1da,2023,730112,0.3709,45571.89,3.82,12,['WF_similar']
WF-d7d0eed8,R-99c0f1da,2024,1966363,0.0765,45089.15,7.06,73,['WF_want']
WF-f874d72c,R-f6555bf9,2018,1302839,0.3771,73877.92,4.68,4,['WF_measure']
WF-3b4231e6,R-f6555bf9,2019,649528,0.1545,132973.05,5.92,43,['WF_reality']
WF-445627a3,R-f6555bf9,2020,346286,0.2764,123110.01,5.81,6,['WF_rock']
WF-7175a404,R-f6555bf9,2021,1338503,0.2484,55428.4,4.33,65,['WF_popular']
WF-f9750c10,R-f6555bf9,2022,470762,0.09380000000000001,31696.28,2.11,54,['WF_direction']
WF-6ddbaf55,R-f6555bf9,2023,1165745,0.1066,28451.34,4.3,93,['WF_soldier']
WF-46d89cd3,R-f6555bf9,2024,1774802,0.18960000000000002,134412.48,3.05,53,['WF_understand']
WF-02ad8d36,R-d151585e,2018,136267,0.22089999999999999,92015.46,9.25,93,['WF_contain']
WF-31ede70f,R-d151585e,2019,284879,0.0594,83308.73,6.64,90,['WF_security']
WF-a49e72e1,R-d151585e,2020,1282454,0.364,38477.56,4.54,93,['WF_will']
WF-0f03858c,R-d151585e,2021,1630355,0.0819,77040.83,6.48,69,['WF_radio']
WF-8c2adf88,R-d151585e,2022,373692,0.1193,75642.55,6.96,48,['WF_gun']
WF-12945c44,R-d151585e,2023,7202,0.08929999999999999,26588.08,4.0,87,['WF_home']
WF-487b411e,R-d151585e,2024,1883110,0.1458,78509.14,0.13,9,['WF_everyone']
WF-fad9bc95,R-6906cf00,2018,127202,0.3586,95146.81,0.66,69,['WF_paper']
