id,orderNumber,orderDate,status,totalAmount,sellerType,sellerID,retailerID,productIDs
order_1336,ON-1336-4400,2023-09-24,Shipped,6262.07,warehouse,warehouse_32,retailer_14,"['product_169', 'product_60']"
order_1337,ON-1337-6186,2024-01-12,Delivered,1702.11,manufacturer,manufacturer_8,retailer_15,"['product_40', 'product_22', 'product_103']"
order_1338,ON-1338-8527,2024-10-13,Pending,14600.57,warehouse,warehouse_35,retailer_28,"['product_222', 'product_102', 'product_57']"
order_1339,ON-1339-5747,2023-06-01,Pending,9125.58,warehouse,warehouse_1,retailer_3,"['product_189', 'product_232', 'product_156', 'product_1', 'product_146']"
order_1340,ON-1340-3213,2024-12-03,Delivered,5410.09,warehouse,warehouse_19,retailer_10,"['product_121', 'product_28', 'product_96', 'product_118', 'product_17']"
order_1341,ON-1341-7863,2024-09-30,Pending,3095.6,warehouse,warehouse_25,retailer_5,['product_200']
order_1342,ON-1342-1361,2023-04-17,Pending,18800.07,warehouse,warehouse_37,retailer_44,"['product_76', 'product_5', 'product_142', 'product_237', 'product_219']"
order_1343,ON-1343-5072,2023-10-18,Shipped,3458.35,warehouse,warehouse_35,retailer_28,"['product_103', 'product_222', 'product_8']"
order_1344,ON-1344-9120,2023-10-27,Delivered,160.02,warehouse,warehouse_16,retailer_36,['product_59']
order_1345,ON-1345-3826,2024-04-09,Shipped,8283.1,warehouse,warehouse_26,retailer_5,"['product_59', 'product_116', 'product_78', 'product_146']"
order_1346,ON-1346-1627,2024-11-16,Shipped,3710.93,manufacturer,manufacturer_18,retailer_25,"['product_215', 'product_243']"
order_1347,ON-1347-6662,2024-04-21,Cancelled,8559.28,warehouse,warehouse_35,retailer_31,"['product_38', 'product_102', 'product_7']"
order_1348,ON-1348-1282,2024-11-18,Cancelled,15898.2,warehouse,warehouse_7,retailer_33,"['product_24', 'product_137', 'product_211', 'product_42', 'product_243']"
order_1349,ON-1349-1084,2024-08-12,Pending,13025.45,warehouse,warehouse_25,retailer_48,"['product_135', 'product_47', 'product_86', 'product_233']"
order_1350,ON-1350-8207,2023-09-12,Delivered,6438.01,warehouse,warehouse_10,retailer_37,"['product_165', 'product_136', 'product_44', 'product_174', 'product_81']"
order_1351,ON-1351-8850,2023-05-13,Cancelled,7817.15,warehouse,warehouse_14,retailer_24,"['product_178', 'product_248']"
order_1352,ON-1352-9172,2024-01-27,Shipped,8112.1,warehouse,warehouse_3,retailer_17,['product_3']
order_1353,ON-1353-8864,2023-08-13,Pending,13511.59,manufacturer,manufacturer_19,retailer_21,"['product_23', 'product_221', 'product_5', 'product_111', 'product_8']"
order_1354,ON-1354-6098,2023-12-18,Pending,3520.98,manufacturer,manufacturer_18,retailer_30,['product_58']
order_1355,ON-1355-3772,2023-10-24,Cancelled,3529.0,warehouse,warehouse_3,retailer_22,"['product_221', 'product_108', 'product_196']"
order_1356,ON-1356-7305,2024-04-06,Pending,13327.13,warehouse,warehouse_27,retailer_4,"['product_97', 'product_215', 'product_238', 'product_188', 'product_198']"
order_1357,ON-1357-6342,2023-07-25,Cancelled,4690.36,manufacturer,manufacturer_19,retailer_28,"['product_147', 'product_23']"
order_1358,ON-1358-8897,2023-10-13,Cancelled,7677.4,warehouse,warehouse_35,retailer_6,"['product_7', 'product_249', 'product_196', 'product_8']"
order_1359,ON-1359-4146,2025-02-06,Cancelled,6404.2,warehouse,warehouse_2,retailer_32,"['product_58', 'product_78']"
order_1360,ON-1360-9969,2023-04-29,Pending,259.72,warehouse,warehouse_35,retailer_45,['product_129']
order_1361,ON-1361-4544,2023-10-18,Cancelled,14900.65,warehouse,warehouse_37,retailer_20,"['product_185', 'product_4', 'product_243', 'product_22', 'product_228']"
order_1362,ON-1362-8850,2023-07-09,Cancelled,1647.2,warehouse,warehouse_12,retailer_44,"['product_11', 'product_29']"
order_1363,ON-1363-4676,2024-09-18,Delivered,5133.29,manufacturer,manufacturer_6,retailer_43,['product_233']
order_1364,ON-1364-7344,2024-10-08,Delivered,14878.16,manufacturer,manufacturer_15,retailer_24,"['product_129', 'product_232', 'product_75', 'product_22', 'product_4']"
order_1365,ON-1365-7386,2025-01-09,Cancelled,15429.39,manufacturer,manufacturer_15,retailer_48,"['product_232', 'product_4', 'product_28', 'product_137', 'product_75']"
order_1366,ON-1366-4577,2025-01-25,Cancelled,17741.16,warehouse,warehouse_31,retailer_28,"['product_217', 'product_138', 'product_202', 'product_180', 'product_111']"
order_1367,ON-1367-5722,2023-07-08,Cancelled,7735.26,warehouse,warehouse_27,retailer_37,"['product_32', 'product_131', 'product_29', 'product_47']"
order_1368,ON-1368-5755,2023-04-23,Pending,9166.56,warehouse,warehouse_21,retailer_41,"['product_160', 'product_102']"
order_1369,ON-1369-9266,2024-11-03,Delivered,10960.68,warehouse,warehouse_10,retailer_26,"['product_87', 'product_199', 'product_174', 'product_213']"
order_1370,ON-1370-9432,2024-07-26,Cancelled,9907.09,warehouse,warehouse_13,retailer_14,"['product_210', 'product_99']"
order_1371,ON-1371-8511,2023-09-09,Shipped,18683.51,warehouse,warehouse_17,retailer_36,"['product_57', 'product_76', 'product_201', 'product_58', 'product_36']"
order_1372,ON-1372-5829,2023-12-04,Pending,6918.84,warehouse,warehouse_22,retailer_7,['product_81']
order_1373,ON-1373-9446,2024-07-26,Cancelled,6804.7,warehouse,warehouse_29,retailer_42,['product_220']
order_1374,ON-1374-8034,2023-08-11,Shipped,13355.78,warehouse,warehouse_14,retailer_28,"['product_233', 'product_23', 'product_185', 'product_248']"
order_1375,ON-1375-7833,2024-09-14,Shipped,8729.0,warehouse,warehouse_33,retailer_2,"['product_122', 'product_190', 'product_38', 'product_31']"
order_1376,ON-1376-5409,2024-11-08,Shipped,5700.27,warehouse,warehouse_27,retailer_5,"['product_238', 'product_32', 'product_196']"
order_1377,ON-1377-9914,2023-04-04,Pending,8586.83,warehouse,warehouse_28,retailer_46,"['product_180', 'product_158', 'product_215']"
order_1378,ON-1378-5156,2024-07-14,Delivered,9660.92,warehouse,warehouse_33,retailer_28,"['product_5', 'product_31', 'product_140', 'product_4']"
order_1379,ON-1379-2004,2023-09-02,Pending,10304.81,warehouse,warehouse_16,retailer_2,"['product_222', 'product_104', 'product_1', 'product_59', 'product_55']"
order_1380,ON-1380-7604,2024-06-01,Delivered,1651.62,warehouse,warehouse_28,retailer_13,"['product_156', 'product_7', 'product_180']"
order_1381,ON-1381-6200,2024-11-28,Shipped,5431.24,warehouse,warehouse_38,retailer_20,"['product_5', 'product_180']"
order_1382,ON-1382-1266,2023-10-25,Delivered,8890.82,warehouse,warehouse_29,retailer_7,"['product_187', 'product_185', 'product_51']"
order_1383,ON-1383-9302,2023-04-01,Shipped,8994.77,warehouse,warehouse_36,retailer_4,"['product_240', 'product_81', 'product_198']"
order_1384,ON-1384-1461,2023-07-18,Pending,10926.33,manufacturer,manufacturer_9,retailer_7,"['product_145', 'product_204', 'product_138', 'product_149', 'product_60']"
order_1385,ON-1385-2630,2024-12-22,Delivered,17058.16,warehouse,warehouse_0,retailer_7,"['product_151', 'product_8', 'product_188', 'product_2', 'product_238']"
order_1386,ON-1386-3736,2023-09-17,Pending,7931.0,warehouse,warehouse_19,retailer_34,"['product_17', 'product_210', 'product_96']"
order_1387,ON-1387-7166,2024-10-24,Shipped,21828.55,manufacturer,manufacturer_13,retailer_26,"['product_191', 'product_249', 'product_215', 'product_52', 'product_121']"
order_1388,ON-1388-6877,2024-01-20,Cancelled,5116.12,manufacturer,manufacturer_13,retailer_49,['product_23']
order_1389,ON-1389-2570,2023-08-13,Cancelled,85.34,warehouse,warehouse_33,retailer_28,['product_146']
order_1390,ON-1390-9848,2023-03-16,Cancelled,7085.66,warehouse,warehouse_33,retailer_9,"['product_10', 'product_221', 'product_38']"
order_1391,ON-1391-7992,2023-12-17,Delivered,5564.78,manufacturer,manufacturer_17,retailer_36,"['product_165', 'product_51', 'product_87']"
order_1392,ON-1392-9321,2024-11-05,Delivered,13992.55,warehouse,warehouse_22,retailer_23,"['product_220', 'product_178', 'product_18', 'product_158', 'product_186']"
order_1393,ON-1393-4223,2024-10-07,Shipped,2756.0,warehouse,warehouse_33,retailer_27,['product_31']
order_1394,ON-1394-5034,2024-06-20,Delivered,4906.64,warehouse,warehouse_17,retailer_40,"['product_185', 'product_47']"
order_1395,ON-1395-4500,2024-07-27,Cancelled,5434.53,warehouse,warehouse_22,retailer_27,"['product_199', 'product_81', 'product_239', 'product_77', 'product_18']"
order_1396,ON-1396-4550,2023-09-16,Pending,8928.81,warehouse,warehouse_7,retailer_25,"['product_243', 'product_211', 'product_137', 'product_202']"
order_1397,ON-1397-5640,2024-10-18,Shipped,3611.01,warehouse,warehouse_3,retailer_33,"['product_131', 'product_196', 'product_156', 'product_133']"
order_1398,ON-1398-6836,2024-09-01,Pending,8316.04,manufacturer,manufacturer_17,retailer_0,"['product_104', 'product_51', 'product_196']"
order_1399,ON-1399-6573,2024-07-05,Shipped,19253.93,warehouse,warehouse_34,retailer_2,"['product_116', 'product_131', 'product_91', 'product_101', 'product_135']"
order_1400,ON-1400-8793,2024-05-18,Cancelled,1188.77,warehouse,warehouse_22,retailer_21,['product_77']
order_1401,ON-1401-2807,2023-03-19,Pending,10094.7,warehouse,warehouse_24,retailer_47,"['product_144', 'product_72', 'product_47', 'product_29']"
order_1402,ON-1402-3653,2024-11-22,Delivered,8443.03,manufacturer,manufacturer_17,retailer_22,"['product_87', 'product_196']"
order_1403,ON-1403-5863,2025-02-03,Cancelled,3751.74,warehouse,warehouse_15,retailer_0,"['product_96', 'product_190']"
order_1404,ON-1404-4489,2023-07-06,Pending,7845.24,warehouse,warehouse_10,retailer_48,"['product_87', 'product_199', 'product_240']"
order_1405,ON-1405-1107,2023-11-10,Cancelled,7983.12,warehouse,warehouse_31,retailer_49,"['product_187', 'product_24']"
order_1406,ON-1406-8252,2023-09-24,Shipped,4124.36,warehouse,warehouse_16,retailer_35,['product_104']
order_1407,ON-1407-4738,2024-01-12,Shipped,11211.45,warehouse,warehouse_19,retailer_40,"['product_121', 'product_111', 'product_28', 'product_75', 'product_190']"
order_1408,ON-1408-8568,2024-06-29,Pending,3901.92,manufacturer,manufacturer_17,retailer_49,['product_196']
order_1409,ON-1409-2151,2025-01-19,Shipped,594.24,warehouse,warehouse_1,retailer_45,"['product_241', 'product_108']"
order_1410,ON-1410-9473,2023-09-15,Cancelled,11963.23,warehouse,warehouse_19,retailer_38,"['product_111', 'product_249', 'product_133', 'product_157', 'product_118']"
order_1411,ON-1411-5811,2024-10-12,Shipped,5081.78,manufacturer,manufacturer_4,retailer_24,"['product_146', 'product_104', 'product_20']"
order_1412,ON-1412-3880,2024-01-17,Shipped,3908.85,warehouse,warehouse_38,retailer_2,['product_99']
order_1413,ON-1413-8849,2023-06-30,Shipped,20824.91,warehouse,warehouse_16,retailer_42,"['product_86', 'product_146', 'product_122', 'product_1', 'product_190']"
order_1414,ON-1414-8369,2023-05-02,Pending,10538.18,warehouse,warehouse_10,retailer_24,"['product_200', 'product_81']"
order_1415,ON-1415-2812,2024-04-30,Pending,2495.07,warehouse,warehouse_11,retailer_25,"['product_59', 'product_241']"
order_1416,ON-1416-8584,2023-05-07,Pending,19893.98,warehouse,warehouse_15,retailer_43,"['product_218', 'product_137', 'product_195', 'product_91', 'product_123']"
order_1417,ON-1417-2429,2023-08-29,Cancelled,9826.95,warehouse,warehouse_7,retailer_22,"['product_67', 'product_158', 'product_111', 'product_243']"
order_1418,ON-1418-5604,2024-01-04,Shipped,3690.14,warehouse,warehouse_26,retailer_4,"['product_17', 'product_78', 'product_146', 'product_247']"
order_1419,ON-1419-8034,2023-07-10,Pending,14989.96,warehouse,warehouse_32,retailer_30,"['product_65', 'product_58', 'product_159', 'product_1']"
order_1420,ON-1420-9084,2024-08-29,Cancelled,9386.13,warehouse,warehouse_22,retailer_47,"['product_220', 'product_199', 'product_81', 'product_222', 'product_239']"
order_1421,ON-1421-2602,2023-03-26,Delivered,9054.42,warehouse,warehouse_6,retailer_8,"['product_191', 'product_44', 'product_24', 'product_214']"
order_1422,ON-1422-5235,2024-10-16,Pending,98.36,manufacturer,manufacturer_15,retailer_45,['product_137']
order_1423,ON-1423-3127,2023-03-15,Cancelled,9941.4,warehouse,warehouse_11,retailer_31,"['product_106', 'product_190', 'product_5', 'product_11']"
order_1424,ON-1424-4997,2023-11-24,Cancelled,13409.97,warehouse,warehouse_35,retailer_10,"['product_102', 'product_249', 'product_51', 'product_7', 'product_38']"
order_1425,ON-1425-9421,2023-12-28,Shipped,12908.79,warehouse,warehouse_14,retailer_16,"['product_37', 'product_208', 'product_123', 'product_233', 'product_186']"
order_1426,ON-1426-6395,2023-12-28,Delivered,16674.06,manufacturer,manufacturer_0,retailer_29,"['product_58', 'product_208', 'product_202', 'product_191']"
order_1427,ON-1427-6480,2023-05-27,Delivered,20998.03,warehouse,warehouse_0,retailer_13,"['product_190', 'product_97', 'product_227', 'product_214', 'product_176']"
order_1428,ON-1428-1281,2023-11-06,Shipped,7272.19,warehouse,warehouse_3,retailer_45,"['product_204', 'product_133']"
order_1429,ON-1429-8588,2024-03-13,Shipped,11881.66,warehouse,warehouse_38,retailer_1,"['product_10', 'product_180', 'product_137', 'product_185', 'product_247']"
order_1430,ON-1430-6499,2024-08-22,Cancelled,7877.48,warehouse,warehouse_24,retailer_17,"['product_241', 'product_213', 'product_3']"
order_1431,ON-1431-4706,2023-11-08,Cancelled,10438.68,warehouse,warehouse_24,retailer_30,"['product_185', 'product_222', 'product_175', 'product_202', 'product_29']"
order_1432,ON-1432-4732,2024-08-03,Pending,3276.26,warehouse,warehouse_25,retailer_13,"['product_186', 'product_155']"
order_1433,ON-1433-6543,2024-01-26,Pending,746.64,manufacturer,manufacturer_19,retailer_1,['product_147']
order_1434,ON-1434-8675,2024-03-03,Cancelled,9331.5,warehouse,warehouse_19,retailer_48,"['product_187', 'product_96']"
order_1435,ON-1435-6027,2024-10-31,Shipped,98.01,warehouse,warehouse_34,retailer_10,['product_34']
order_1436,ON-1436-7217,2023-04-23,Cancelled,3638.57,warehouse,warehouse_30,retailer_46,"['product_126', 'product_240', 'product_140']"
order_1437,ON-1437-5360,2024-05-17,Cancelled,10682.7,warehouse,warehouse_5,retailer_43,"['product_16', 'product_157', 'product_204', 'product_86', 'product_220']"
order_1438,ON-1438-4128,2023-06-24,Pending,13001.46,warehouse,warehouse_31,retailer_11,"['product_220', 'product_217', 'product_24', 'product_51']"
order_1439,ON-1439-8794,2024-08-06,Delivered,1896.99,manufacturer,manufacturer_11,retailer_39,"['product_104', 'product_69']"
order_1440,ON-1440-7791,2024-06-09,Cancelled,13402.35,manufacturer,manufacturer_0,retailer_24,"['product_189', 'product_202', 'product_197', 'product_191', 'product_215']"
order_1441,ON-1441-4406,2024-04-15,Shipped,19764.46,warehouse,warehouse_24,retailer_20,"['product_242', 'product_185', 'product_3', 'product_202', 'product_213']"
order_1442,ON-1442-1073,2023-06-11,Shipped,4575.6,warehouse,warehouse_12,retailer_25,"['product_246', 'product_147']"
order_1443,ON-1443-3876,2024-04-06,Cancelled,5508.57,warehouse,warehouse_15,retailer_40,"['product_195', 'product_152']"
order_1444,ON-1444-9383,2023-04-23,Shipped,308.4,warehouse,warehouse_31,retailer_39,['product_24']
order_1445,ON-1445-2022,2024-12-12,Cancelled,503.01,manufacturer,manufacturer_5,retailer_39,['product_222']
order_1446,ON-1446-1978,2023-08-07,Cancelled,9503.7,manufacturer,manufacturer_19,retailer_7,"['product_200', 'product_23']"
order_1447,ON-1447-4552,2023-06-09,Pending,6364.08,manufacturer,manufacturer_13,retailer_3,"['product_123', 'product_96']"
order_1448,ON-1448-9302,2024-12-30,Cancelled,4348.0,manufacturer,manufacturer_3,retailer_35,['product_178']
order_1449,ON-1449-4280,2023-04-05,Shipped,7175.99,manufacturer,manufacturer_9,retailer_15,"['product_188', 'product_145', 'product_149']"
order_1450,ON-1450-1095,2024-07-07,Shipped,14100.66,manufacturer,manufacturer_3,retailer_5,"['product_5', 'product_81', 'product_155']"
order_1451,ON-1451-8549,2024-03-03,Pending,853.02,manufacturer,manufacturer_11,retailer_40,"['product_145', 'product_93', 'product_239']"
order_1452,ON-1452-1638,2024-12-07,Shipped,9929.6,warehouse,warehouse_9,retailer_36,"['product_102', 'product_186', 'product_131', 'product_7', 'product_12']"
order_1453,ON-1453-5340,2024-07-20,Cancelled,14215.53,manufacturer,manufacturer_18,retailer_8,"['product_237', 'product_58', 'product_17', 'product_243', 'product_215']"
order_1454,ON-1454-9579,2023-05-15,Delivered,22662.99,warehouse,warehouse_3,retailer_7,"['product_22', 'product_156', 'product_201', 'product_131', 'product_108']"
order_1455,ON-1455-7024,2024-07-31,Cancelled,5042.95,manufacturer,manufacturer_17,retailer_49,"['product_165', 'product_211', 'product_87', 'product_196']"
order_1456,ON-1456-1426,2023-05-02,Cancelled,1403.87,warehouse,warehouse_19,retailer_49,['product_190']
order_1457,ON-1457-8486,2024-09-07,Delivered,10431.48,warehouse,warehouse_1,retailer_4,"['product_1', 'product_77']"
order_1458,ON-1458-9059,2023-09-08,Delivered,3692.46,warehouse,warehouse_27,retailer_43,"['product_215', 'product_147', 'product_188']"
order_1459,ON-1459-1477,2023-06-10,Shipped,23280.6,warehouse,warehouse_31,retailer_15,"['product_51', 'product_187', 'product_202', 'product_243', 'product_2']"
order_1460,ON-1460-4837,2024-06-25,Pending,8252.7,manufacturer,manufacturer_7,retailer_11,"['product_120', 'product_211', 'product_247']"
order_1461,ON-1461-5822,2024-07-05,Cancelled,1864.82,warehouse,warehouse_3,retailer_3,"['product_147', 'product_156', 'product_133']"
order_1462,ON-1462-9561,2024-03-23,Delivered,500.25,warehouse,warehouse_28,retailer_18,['product_156']
order_1463,ON-1463-1029,2024-06-27,Cancelled,4357.65,warehouse,warehouse_24,retailer_23,"['product_38', 'product_47']"
